config,problem_id,seed,theoretical_effective_bits,actual_effective_bits,python_tensor_storage_bytes,sink_tokens_final,recent_tokens_final,packed_history_tokens_final,pending_tokens_final,assignment_storage,V_gate_storage,metadata_bits
kivi_rolling_s0_r128,26,43,2.3828402143558005,2.4490904973960297,265814016,0,128,13056,64,0,0,213909504
kivi_rolling_s0_r128,26,44,2.303578495540199,2.336996560017048,628883456,0,128,32640,80,0,0,534773760
kivi_rolling_s0_r128,27,42,2.3621447687014148,2.4294634892315536,312344576,0,128,15488,77,0,0,253755392
kivi_rolling_s0_r128,27,43,2.3258718799844806,2.3423718584299693,445120512,0,128,23040,28,0,0,377487360
kivi_rolling_s0_r128,27,44,2.303562189963176,2.3411546303904562,630194176,0,128,32640,90,0,0,534773760
kivi_rolling_s0_r128,28,42,2.339731824207199,2.359946976649332,379191296,0,128,19456,29,0,0,318767104
kivi_rolling_s0_r128,28,43,2.326412104371988,2.3979507662918422,452460544,0,128,22784,120,0,0,373293056
kivi_rolling_s0_r128,28,44,2.3319328709091756,2.398398584795866,422051840,0,128,21248,104,0,0,348127232
kivi_rolling_s0_r128,29,42,2.423160173160173,2.4919323101141284,207486976,0,128,9984,51,0,0,163577856
kivi_rolling_s0_r128,29,43,2.3035149598637803,2.3531987351009485,633995264,0,128,32640,119,0,0,534773760
kivi_rolling_s0_r128,29,44,2.5092810842663527,2.515026517383618,139853824,0,128,6656,3,0,0,109051904
kivi_rolling_s16_r128,0,42,2.940376569037657,3.107391910739191,73007104,16,128,2688,35,0,0,44040192
kivi_rolling_s16_r128,0,43,2.9148757555406313,2.992612491605104,73007104,16,128,2816,17,0,0,46137344
kivi_rolling_s16_r128,0,44,2.9073705179282867,3.139442231075697,77463552,16,128,2816,51,0,0,46137344
kivi_rolling_s16_r128,1,42,2.363943718708638,2.4271163031593486,345505792,16,128,17152,80,0,0,281018368
kivi_rolling_s16_r128,1,43,2.4116722462643914,2.4900792030701395,249823232,16,128,12032,70,0,0,197132288
kivi_rolling_s16_r128,1,44,2.4000227307167754,2.530080315199273,273547264,16,128,12928,125,0,0,211812352
kivi_rolling_s16_r128,2,42,2.3562916040369335,2.393815761219669,365297664,16,128,18432,51,0,0,301989888
kivi_rolling_s16_r128,2,43,2.4206749418153604,2.496336522713559,237240320,16,128,11392,64,0,0,186646528
kivi_rolling_s16_r128,2,44,2.3595678158375297,2.364008632615793,349962240,16,128,17920,6,0,0,293601280
kivi_rolling_s16_r128,3,42,2.391610642254327,2.4042340151623516,275382272,16,128,13824,13,0,0,226492416
kivi_rolling_s16_r128,3,43,2.3440930475692627,2.36620253766098,407896064,16,128,20864,34,0,0,341835776
kivi_rolling_s16_r128,3,44,2.374395300621977,2.398441917446755,312737792,16,128,15744,28,0,0,257949696
kivi_rolling_s16_r128,4,42,2.349612617598229,2.3633345072193994,384827392,16,128,19712,20,0,0,322961408
kivi_rolling_s16_r128,4,43,2.3895742281122234,2.4756802481319613,287703040,16,128,13952,89,0,0,228589568
kivi_rolling_s16_r128,4,44,2.4919059254734273,2.66634086744044,178782208,16,128,7936,104,0,0,130023424
kivi_rolling_s16_r128,5,42,2.523480662983425,2.627624309392265,155844608,16,128,7040,55,0,0,115343360
kivi_rolling_s16_r128,5,43,2.3543533256034572,2.363655528618109,367394816,16,128,18816,13,0,0,308281344
kivi_rolling_s16_r128,5,44,2.4140974639482846,2.4332836068291064,240517120,16,128,11904,17,0,0,195035136
kivi_rolling_s16_r128,6,42,2.417541039092909,2.4464376375021155,236847104,16,128,11648,25,0,0,190840832
kivi_rolling_s16_r128,6,43,2.310209822107344,2.351953778318382,633602048,16,128,32640,100,0,0,534773760
kivi_rolling_s16_r128,6,44,2.428619756427605,2.5028416779431666,227278848,16,128,10880,60,0,0,178257920
kivi_rolling_s16_r128,7,42,2.5460526315789473,2.576555023923445,141164544,16,128,6528,15,0,0,106954752
kivi_rolling_s16_r128,7,43,2.4538295243977766,2.590899732345069,206176256,16,128,9472,97,0,0,155189248
kivi_rolling_s16_r128,7,44,2.5636882129277567,2.6134347275031686,135135232,16,128,6144,23,0,0,100663296
kivi_rolling_s16_r128,8,42,2.6167345804778663,2.6315984441563254,116391936,16,128,5248,6,0,0,85983232
kivi_rolling_s16_r128,8,43,2.670471437672542,2.915268634529624,112459776,16,128,4480,84,0,0,73400320
kivi_rolling_s16_r128,8,44,2.52700055959709,2.701734750979295,158203904,16,128,6912,91,0,0,113246208
kivi_rolling_s16_r128,9,42,2.665704387990762,2.6941003569179087,105119744,16,128,4608,10,0,0,75497472
kivi_rolling_s16_r128,9,43,2.7503790750568613,3.097295931261056,100401152,16,128,3712,100,0,0,60817408
kivi_rolling_s16_r128,9,44,2.7282608695652173,2.8173913043478263,95551488,16,128,3968,27,0,0,65011712
kivi_rolling_s16_r128,10,42,2.3574451920989796,2.4371608421966573,367919104,16,128,18176,107,0,0,297795584
kivi_rolling_s16_r128,10,43,2.3666764879198583,2.412728344136712,335413248,16,128,16768,57,0,0,274726912
kivi_rolling_s16_r128,10,44,2.3696013289036544,2.3910601026880096,324272128,16,128,16384,26,0,0,268435456
kivi_rolling_s16_r128,11,42,2.7756172020175205,2.913724449163791,89915392,16,128,3584,38,0,0,58720256
kivi_rolling_s16_r128,11,43,2.53125,2.7477272727272726,158466048,16,128,6784,111,0,0,111149056
kivi_rolling_s16_r128,11,44,2.491758241758242,2.6744810744810743,179437568,16,128,7936,109,0,0,130023424
kivi_rolling_s16_r128,12,42,2.637323943661972,2.9139280125195617,122028032,16,128,4864,103,0,0,79691776
kivi_rolling_s16_r128,12,43,2.6234439834024896,2.718973972086005,118095872,16,128,5120,37,0,0,83886080
kivi_rolling_s16_r128,12,44,2.6946440601841455,2.953514484617112,107741184,16,128,4224,84,0,0,69206016
kivi_rolling_s16_r128,13,42,2.442794547224927,2.4599805258033105,206962688,16,128,10112,13,0,0,165675008
kivi_rolling_s16_r128,13,43,2.4189996585865483,2.4786616592693753,237895680,16,128,11520,51,0,0,188743680
kivi_rolling_s16_r128,13,44,2.4116722462643914,2.4900792030701395,249823232,16,128,12032,70,0,0,197132288
kivi_rolling_s16_r128,14,42,2.376299674682656,2.414747719589207,310116352,16,128,15488,44,0,0,253755392
kivi_rolling_s16_r128,14,43,2.450425144245369,2.458548436076526,198967296,16,128,9728,6,0,0,159383552
kivi_rolling_s16_r128,14,44,2.410284951024043,2.4635311260422568,249298944,16,128,12160,48,0,0,199229440
kivi_rolling_s16_r128,15,42,2.4765187049536665,2.507722228577966,179568640,16,128,8576,20,0,0,140509184
kivi_rolling_s16_r128,15,43,2.399197498304574,2.471554517368699,268697600,16,128,13056,70,0,0,213909504
kivi_rolling_s16_r128,15,44,2.353523998745164,2.380006274181742,372899840,16,128,18944,37,0,0,310378496
kivi_rolling_s16_r128,16,42,2.4182814890362057,2.5361210266870646,244449280,16,128,11520,101,0,0,188743680
kivi_rolling_s16_r128,16,43,2.6273584905660377,2.9151896321707644,125304832,16,128,4992,110,0,0,81788928
kivi_rolling_s16_r128,16,44,2.359072880515617,2.4256045832644744,360710144,16,128,17920,88,0,0,293601280
kivi_rolling_s16_r128,17,42,2.400684931506849,2.4706240487062403,265945088,16,128,12928,67,0,0,211812352
kivi_rolling_s16_r128,17,43,2.420733810468225,2.4916788824696043,236716032,16,128,11392,60,0,0,186646528
kivi_rolling_s16_r128,17,44,2.334851082065567,2.3477180201414183,448790528,16,128,23168,22,0,0,379584512
kivi_rolling_s16_r128,18,42,2.317030028098446,2.355123734723586,569901056,16,128,29312,82,0,0,480247808
kivi_rolling_s16_r128,18,43,2.50614489003881,2.564553686934023,162398208,16,128,7552,33,0,0,123731968
kivi_rolling_s16_r128,18,44,2.4380341880341883,2.460018993352327,212205568,16,128,10368,17,0,0,169869312
kivi_rolling_s16_r128,19,42,2.528285312719606,2.640056219255095,153878528,16,128,6912,58,0,0,113246208
kivi_rolling_s16_r128,19,43,2.4750255710876234,2.596658711217184,187170816,16,128,8576,78,0,0,140509184
kivi_rolling_s16_r128,19,44,2.367920314454172,2.372699660532428,326369280,16,128,16640,6,0,0,272629760
kivi_rolling_s16_r128,20,42,2.3488221201836694,2.3837093232182074,391249920,16,128,19840,51,0,0,325058560
kivi_rolling_s16_r128,20,43,2.364709460633799,2.437865708823359,344719360,16,128,17024,92,0,0,278921216
kivi_rolling_s16_r128,20,44,2.350410771337289,2.432577716922765,392953856,16,128,19456,118,0,0,318767104
kivi_rolling_s16_r128,21,42,2.3831181928196856,2.391286809197257,291373056,16,128,14720,9,0,0,241172480
kivi_rolling_s16_r128,21,43,2.410155302111138,2.474480304133301,250609664,16,128,12160,58,0,0,199229440
kivi_rolling_s16_r128,21,44,2.3727830832196455,2.465583529703584,325713920,16,128,15872,109,0,0,260046848
kivi_rolling_s16_r128,22,42,2.4195495804076037,2.434663469772221,232914944,16,128,11520,13,0,0,188743680
kivi_rolling_s16_r128,22,43,2.374184646261917,2.4214751630707476,316276736,16,128,15744,55,0,0,257949696
kivi_rolling_s16_r128,22,44,2.438427864484203,2.599162542824515,223739904,16,128,10240,123,0,0,167772160
kivi_rolling_s16_r128,23,42,2.3399305082436297,2.4097742653404186,434634752,16,128,21760,112,0,0,356515840
kivi_rolling_s16_r128,23,43,2.3111507458537943,2.356094999845579,624951296,16,128,32128,106,0,0,526385152
kivi_rolling_s16_r128,23,44,2.5385035698674048,2.6623925397056682,149684224,16,128,6656,62,0,0,109051904
kivi_rolling_s16_r128,24,42,2.783980582524272,3.180151024811219,96600064,16,128,3456,107,0,0,56623104
kivi_rolling_s16_r128,24,43,2.590967797485793,2.6616152918890994,126615552,16,128,5632,30,0,0,92274688
kivi_rolling_s16_r128,24,44,2.743642483171279,2.832211418598853,93061120,16,128,3840,26,0,0,62914560
kivi_rolling_s16_r128,25,42,2.3463972736124634,2.375073028237585,399638528,16,128,20352,43,0,0,333447168
kivi_rolling_s16_r128,25,43,2.3986374896779523,2.5223331581713087,275251200,16,128,13056,120,0,0,213909504
kivi_rolling_s16_r128,25,44,2.321830219481226,2.335715581353165,527433728,16,128,27392,28,0,0,448790528
kivi_rolling_s16_r128,26,42,2.3701456310679614,2.4359223300970876,328859648,16,128,16256,79,0,0,266338304
kivi_rolling_s16_r128,26,43,2.310275807482724,2.336996560017048,628883456,16,128,32640,64,0,0,534773760
kivi_rolling_s16_r128,26,44,2.4175552170601677,2.4452906829144454,236716032,16,128,11648,24,0,0,190840832
kivi_rolling_s16_r128,27,42,2.358857001484414,2.4524712738468306,365428736,16,128,17920,124,0,0,293601280
kivi_rolling_s16_r128,27,43,2.5377906976744184,2.6953488372093024,151912448,16,128,6656,79,0,0,109051904
kivi_rolling_s16_r128,27,44,2.3102574637085733,2.3411546303904562,630194176,16,128,32640,74,0,0,534773760
kivi_rolling_s16_r128,28,42,2.3551122790253225,2.357912618782184,363855872,16,128,18688,4,0,0,306184192
kivi_rolling_s16_r128,28,43,2.376598465473146,2.382608695652174,305266688,16,128,15488,7,0,0,253755392
kivi_rolling_s16_r128,28,44,2.3379882682309026,2.390436830644803,440664064,16,128,22272,86,0,0,364904448
kivi_rolling_s16_r128,29,42,2.378805620608899,2.488680718188915,313393152,16,128,15104,123,0,0,247463936
kivi_rolling_s16_r128,29,43,2.3852089593007375,2.417918601475007,290062336,16,128,14464,35,0,0,236978176
kivi_rolling_s16_r128,29,44,2.426046945852227,2.5407664266026497,234094592,16,128,11008,94,0,0,180355072
