error_type,layer,median_auc_s0,median_auc_s16,median_delta,method_group,metric_name,object_type,paired_n,region,statistic,tasks_improved,tasks_regressed,ties
stored_norm_error,0,0.0,0.0,0.0,kivi,signed_norm_drift,v_stored,12,recent,p99,0,0,12
source_state_norm_drift,15,0.2888784808383207,0.15322971785644768,-0.12883357661485206,kivi,abs_log_norm_ratio,hidden,12,all_tokens,max,12,0,0
source_state_norm_drift,15,0.03272313445368445,0.010147001904176074,-0.0233419641658641,kivi,abs_log_norm_ratio,hidden,12,all_tokens,mean,12,0,0
source_state_norm_drift,15,0.02070483403031176,0.005935455563303549,-0.015214025424029387,kivi,abs_log_norm_ratio,hidden,12,all_tokens,p50,12,0,0
source_state_norm_drift,15,0.08114568835080718,0.02524511047231499,-0.056076938552723735,kivi,abs_log_norm_ratio,hidden,12,all_tokens,p90,12,0,0
source_state_norm_drift,15,0.10358880934327316,0.03321883805383548,-0.07197928447130836,kivi,abs_log_norm_ratio,hidden,12,all_tokens,p95,12,0,0
source_state_norm_drift,15,0.15651801038911822,0.052752852079502165,-0.09927577576832862,kivi,abs_log_norm_ratio,hidden,12,all_tokens,p99,12,0,0
source_state_norm_drift,15,2.960513785481453,1.7061265110969543,-1.1064833253622055,kivi,direction_error,hidden,12,all_tokens,max,12,0,0
source_state_norm_drift,15,0.387906907297504,0.0533250216207794,-0.3344598095834669,kivi,direction_error,hidden,12,all_tokens,mean,12,0,0
source_state_norm_drift,15,0.3786202445626259,0.030185602605342865,-0.3464742600917816,kivi,direction_error,hidden,12,all_tokens,p50,12,0,0
source_state_norm_drift,15,0.6782631546258927,0.11199671030044558,-0.569554367661476,kivi,direction_error,hidden,12,all_tokens,p90,12,0,0
source_state_norm_drift,15,0.8898711711168281,0.1659703142940997,-0.7243216551840299,kivi,direction_error,hidden,12,all_tokens,p95,12,0,0
source_state_norm_drift,15,1.8537604165077197,0.4475606204569347,-1.4169490550458423,kivi,direction_error,hidden,12,all_tokens,p99,12,0,0
source_state_norm_drift,15,0.2936581075191498,0.12896475195884705,-0.15194037556648254,kivi,norm_ratio,hidden,12,all_tokens,max,12,0,0
source_state_norm_drift,15,0.00389372860852491,0.004152030292492115,0.0002844926705206918,kivi,norm_ratio,hidden,12,all_tokens,mean,6,6,0
source_state_norm_drift,15,0.00015112757682800293,0.0019841715693473816,0.0014947205781936646,kivi,norm_ratio,hidden,12,all_tokens,p50,4,8,0
source_state_norm_drift,15,0.06390735208988191,0.021534234285354448,-0.042936703562736656,kivi,norm_ratio,hidden,12,all_tokens,p90,12,0,0
source_state_norm_drift,15,0.0924271747469903,0.0303973227739332,-0.06035602837800974,kivi,norm_ratio,hidden,12,all_tokens,p95,12,0,0
source_state_norm_drift,15,0.14470629215240488,0.049387597441673536,-0.09424099951982456,kivi,norm_ratio,hidden,12,all_tokens,p99,12,0,0
source_state_norm_drift,15,4.8492165971547365,3.5485671386122704,-1.1907142547424883,kivi,relative_L2,hidden,12,all_tokens,max,12,0,0
source_state_norm_drift,15,1.4760558459216466,0.4825423459187743,-1.0123084448762085,kivi,relative_L2,hidden,12,all_tokens,mean,12,0,0
source_state_norm_drift,15,1.731259134132415,0.46497615169209894,-1.2594750783173367,kivi,relative_L2,hidden,12,all_tokens,p50,12,0,0
source_state_norm_drift,15,2.318430980318226,0.9348161909496413,-1.4113359157112428,kivi,relative_L2,hidden,12,all_tokens,p90,12,0,0
source_state_norm_drift,15,2.6602188825141635,1.1303283176821421,-1.560372350434772,kivi,relative_L2,hidden,12,all_tokens,p95,12,0,0
source_state_norm_drift,15,3.8318107327079636,1.8436945788940662,-1.963229889213109,kivi,relative_L2,hidden,12,all_tokens,p99,12,0,0
source_state_norm_drift,15,0.2959656051098136,0.15050673266523518,-0.13903522481268737,kivi,relative_norm_error,hidden,12,all_tokens,max,12,0,0
source_state_norm_drift,15,0.032771472779670616,0.010162953654433883,-0.023355275292641794,kivi,relative_norm_error,hidden,12,all_tokens,mean,12,0,0
source_state_norm_drift,15,0.020731927000269934,0.005938454647548497,-0.015199221526927431,kivi,relative_norm_error,hidden,12,all_tokens,p50,12,0,0
source_state_norm_drift,15,0.0813444304996665,0.02528022902661178,-0.05616508395905841,kivi,relative_norm_error,hidden,12,all_tokens,p90,12,0,0
source_state_norm_drift,15,0.10361808614525214,0.03328407148710538,-0.07192462577731931,kivi,relative_norm_error,hidden,12,all_tokens,p95,12,0,0
source_state_norm_drift,15,0.15740182005072728,0.053081002021717706,-0.09970754618341757,kivi,relative_norm_error,hidden,12,all_tokens,p99,12,0,0
source_state_norm_drift,15,0.2936581805770402,0.1289646732111578,-0.1519402888661716,kivi,signed_norm_drift,hidden,12,all_tokens,max,12,0,0
source_state_norm_drift,15,0.0038937284996681232,0.004152031881927451,0.00028449251276501774,kivi,signed_norm_drift,hidden,12,all_tokens,mean,6,6,0
source_state_norm_drift,15,0.0001511050669478209,0.001984178102276246,0.0014947230287134516,kivi,signed_norm_drift,hidden,12,all_tokens,p50,4,8,0
source_state_norm_drift,15,0.06390729522972835,0.021534112143854145,-0.04293669392245647,kivi,signed_norm_drift,hidden,12,all_tokens,p90,12,0,0
source_state_norm_drift,15,0.09242711821334518,0.030397379773421548,-0.06035602000811191,kivi,signed_norm_drift,hidden,12,all_tokens,p95,12,0,0
source_state_norm_drift,15,0.14470627180664467,0.04938771917517445,-0.09424101638847766,kivi,signed_norm_drift,hidden,12,all_tokens,p99,12,0,0
source_state_norm_drift,15,1.4607772443559952,0.7887957119964994,-0.6566064775688574,kivi,abs_log_norm_ratio,k_source,12,all_tokens,max,12,0,0
source_state_norm_drift,15,0.12252751820094968,0.030177596761577285,-0.09419028668522958,kivi,abs_log_norm_ratio,k_source,12,all_tokens,mean,12,0,0
source_state_norm_drift,15,0.07238892149143794,0.015919067154754885,-0.05693804467955488,kivi,abs_log_norm_ratio,k_source,12,all_tokens,p50,12,0,0
source_state_norm_drift,15,0.3119959327814287,0.07498876049867251,-0.23544098387792473,kivi,abs_log_norm_ratio,k_source,12,all_tokens,p90,12,0,0
source_state_norm_drift,15,0.412039533141069,0.10256617626619115,-0.3160682991547218,kivi,abs_log_norm_ratio,k_source,12,all_tokens,p95,12,0,0
source_state_norm_drift,15,0.6409216615700285,0.19916849945308052,-0.45793574853072644,kivi,abs_log_norm_ratio,k_source,12,all_tokens,p99,12,0,0
source_state_norm_drift,15,2.450850024819374,1.389988824725151,-1.094599887728691,kivi,direction_error,k_source,12,all_tokens,max,12,0,0
source_state_norm_drift,15,0.1225025001369782,0.016161220208662994,-0.10741339293354733,kivi,direction_error,k_source,12,all_tokens,mean,12,0,0
source_state_norm_drift,15,0.09990501403808594,0.007073625922203064,-0.09346280992031097,kivi,direction_error,k_source,12,all_tokens,p50,12,0,0
source_state_norm_drift,15,0.2348643839359284,0.030971854925155647,-0.20771083384752279,kivi,direction_error,k_source,12,all_tokens,p90,12,0,0
source_state_norm_drift,15,0.3280682630836963,0.048597481101751314,-0.28017975240945814,kivi,direction_error,k_source,12,all_tokens,p95,12,0,0
source_state_norm_drift,15,0.8091541966795931,0.16212953433394384,-0.6556273283064376,kivi,direction_error,k_source,12,all_tokens,p99,12,0,0
source_state_norm_drift,15,1.7893380522727966,0.8543733954429626,-0.9030064940452576,kivi,norm_ratio,k_source,12,all_tokens,max,12,0,0
source_state_norm_drift,15,-0.0027404726339431695,0.00405188759573194,0.00744873942821872,kivi,norm_ratio,k_source,12,all_tokens,mean,4,8,0
source_state_norm_drift,15,-0.0004631355404853821,0.0007980912923812866,0.001287207007408142,kivi,norm_ratio,k_source,12,all_tokens,p50,0,12,0
source_state_norm_drift,15,0.21039299368858333,0.05438663065433502,-0.1522789150476455,kivi,norm_ratio,k_source,12,all_tokens,p90,12,0,0
source_state_norm_drift,15,0.30524464696645714,0.0819769203662874,-0.22711423188447943,kivi,norm_ratio,k_source,12,all_tokens,p95,12,0,0
source_state_norm_drift,15,0.5668106034398073,0.16655235052108752,-0.41661424040794315,kivi,norm_ratio,k_source,12,all_tokens,p99,12,0,0
source_state_norm_drift,15,5.157917016535066,3.629202763608191,-1.5494209055323154,kivi,relative_L2,k_source,12,all_tokens,max,12,0,0
source_state_norm_drift,15,0.8160178573748673,0.2466601579029704,-0.5805346552087087,kivi,relative_L2,k_source,12,all_tokens,mean,12,0,0
source_state_norm_drift,15,0.8963356431268039,0.22878053029853618,-0.6714182937284932,kivi,relative_L2,k_source,12,all_tokens,p50,12,0,0
source_state_norm_drift,15,1.3917985742329622,0.49705577439162885,-0.9250248802301939,kivi,relative_L2,k_source,12,all_tokens,p90,12,0,0
source_state_norm_drift,15,1.6440760858196881,0.6203295026003615,-1.0481952674774218,kivi,relative_L2,k_source,12,all_tokens,p95,12,0,0
source_state_norm_drift,15,2.5953670101985313,1.1314295459719133,-1.4956453884067002,kivi,relative_L2,k_source,12,all_tokens,p99,12,0,0
source_state_norm_drift,15,1.7864867671742104,0.8586867995909415,-0.9022086951008532,kivi,relative_norm_error,k_source,12,all_tokens,max,12,0,0
source_state_norm_drift,15,0.1217333040710262,0.030277937974987557,-0.09252457766008296,kivi,relative_norm_error,k_source,12,all_tokens,mean,12,0,0
source_state_norm_drift,15,0.07225365016711294,0.015919235642286367,-0.0568126722046145,kivi,relative_norm_error,k_source,12,all_tokens,p50,12,0,0
source_state_norm_drift,15,0.3074311707299786,0.07504081652805326,-0.23278797505190604,kivi,relative_norm_error,k_source,12,all_tokens,p90,12,0,0
source_state_norm_drift,15,0.4071130090145742,0.10281145955341339,-0.30765317933401076,kivi,relative_norm_error,k_source,12,all_tokens,p95,12,0,0
source_state_norm_drift,15,0.6536243939018458,0.20030256940299285,-0.459455296436208,kivi,relative_norm_error,k_source,12,all_tokens,p99,12,0,0
source_state_norm_drift,15,1.789337942362181,0.8543734781414969,-0.9030065728584304,kivi,signed_norm_drift,k_source,12,all_tokens,max,12,0,0
source_state_norm_drift,15,-0.0027404728520714584,0.004051887562568872,0.007448738391215967,kivi,signed_norm_drift,k_source,12,all_tokens,mean,4,8,0
source_state_norm_drift,15,-0.0004631867122029121,0.0007980661070519091,0.00128725540131569,kivi,signed_norm_drift,k_source,12,all_tokens,p50,0,12,0
source_state_norm_drift,15,0.21039294798538322,0.05438674056931633,-0.1522788776121161,kivi,signed_norm_drift,k_source,12,all_tokens,p90,12,0,0
source_state_norm_drift,15,0.30524452813442626,0.08197688158179516,-0.22711420100386026,kivi,signed_norm_drift,k_source,12,all_tokens,p95,12,0,0
source_state_norm_drift,15,0.5668106658775646,0.16655245751040604,-0.41661411989567537,kivi,signed_norm_drift,k_source,12,all_tokens,p99,12,0,0
representation_norm_error,15,0.0037112832069396973,-0.04123535007238388,-0.04494663327932358,kivi,abs_log_norm_ratio,k_stored,1,packed_history,max,1,0,0
representation_norm_error,15,-0.0039977493996724185,-0.0025872786691840607,0.0014104707304883578,kivi,abs_log_norm_ratio,k_stored,1,packed_history,mean,0,1,0
representation_norm_error,15,-0.0055496226996183395,-0.003644692711532116,0.0019049299880862236,kivi,abs_log_norm_ratio,k_stored,1,packed_history,p50,0,1,0
representation_norm_error,15,-0.004016372933983825,-0.001203891634941133,0.002812481299042692,kivi,abs_log_norm_ratio,k_stored,1,packed_history,p90,0,1,0
representation_norm_error,15,-0.003873170726001185,-0.0013332802802324753,0.0025398904457687096,kivi,abs_log_norm_ratio,k_stored,1,packed_history,p95,0,1,0
representation_norm_error,15,-0.006508083306252861,-0.004884174242615814,0.0016239090636370468,kivi,abs_log_norm_ratio,k_stored,1,packed_history,p99,0,1,0
representation_norm_error,15,0.0006731152534484863,0.0028032660484313965,0.00213015079498291,kivi,direction_error,k_stored,1,packed_history,max,0,1,0
representation_norm_error,15,0.0014822180946794106,-0.0009773488436621847,-0.0024595669383415952,kivi,direction_error,k_stored,1,packed_history,mean,1,0,0
representation_norm_error,15,0.0009933412075042725,-0.0011691749095916748,-0.0021625161170959473,kivi,direction_error,k_stored,1,packed_history,p50,1,0,0
representation_norm_error,15,0.003950357437133827,-0.0010863482952118003,-0.0050367057323456275,kivi,direction_error,k_stored,1,packed_history,p90,1,0,0
representation_norm_error,15,0.0038348123431205597,-0.001175886392593417,-0.005010698735713977,kivi,direction_error,k_stored,1,packed_history,p95,1,0,0
representation_norm_error,15,0.0029946964979171015,-0.0011775431036949793,-0.004172239601612081,kivi,direction_error,k_stored,1,packed_history,p99,1,0,0
representation_norm_error,15,0.008820056915283203,-0.05037832260131836,-0.05919837951660156,kivi,norm_ratio,k_stored,1,packed_history,max,1,0,0
representation_norm_error,15,-0.004057391835885937,-0.0027374005712772487,0.0013199912646086887,kivi,norm_ratio,k_stored,1,packed_history,mean,0,1,0
representation_norm_error,15,-0.005874603986740112,-0.0037663280963897705,0.002108275890350342,kivi,norm_ratio,k_stored,1,packed_history,p50,0,1,0
representation_norm_error,15,-0.004438441991806319,-0.0013045132160185435,0.0031339287757877754,kivi,norm_ratio,k_stored,1,packed_history,p90,0,1,0
representation_norm_error,15,-0.004310595989226895,-0.0014729350805281483,0.002837660908698747,kivi,norm_ratio,k_stored,1,packed_history,p95,0,1,0
representation_norm_error,15,-0.00747255563735949,-0.0056151169538496415,0.0018574386835098489,kivi,norm_ratio,k_stored,1,packed_history,p99,0,1,0
representation_norm_error,15,0.008734703063964844,0.008951038122177124,0.00021633505821228027,kivi,relative_L2,k_stored,1,packed_history,max,0,1,0
representation_norm_error,15,0.0033569188690307783,-0.004113241190452754,-0.007470160059483533,kivi,relative_L2,k_stored,1,packed_history,mean,1,0,0
representation_norm_error,15,0.0022560060024261475,-0.004484891891479492,-0.00674089789390564,kivi,relative_L2,k_stored,1,packed_history,p50,1,0,0
representation_norm_error,15,0.008102951943874503,-0.004559840261936177,-0.01266279220581068,kivi,relative_L2,k_stored,1,packed_history,p90,1,0,0
representation_norm_error,15,0.008638772368430997,-0.002447881549596742,-0.011086653918027739,kivi,relative_L2,k_stored,1,packed_history,p95,1,0,0
representation_norm_error,15,0.012061897963285523,-0.00014896333217603863,-0.012210861295461561,kivi,relative_L2,k_stored,1,packed_history,p99,1,0,0
representation_norm_error,15,0.008820295333862305,-0.05037806183099747,-0.05919835716485977,kivi,relative_norm_error,k_stored,1,packed_history,max,1,0,0
representation_norm_error,15,-0.004259796630302626,-0.0027248443513539222,0.0015349522789487036,kivi,relative_norm_error,k_stored,1,packed_history,mean,0,1,0
representation_norm_error,15,-0.005865182727575302,-0.003818696364760399,0.0020464863628149033,kivi,relative_norm_error,k_stored,1,packed_history,p50,0,1,0
representation_norm_error,15,-0.004438466206192954,-0.0013045337051153308,0.003133932501077623,kivi,relative_norm_error,k_stored,1,packed_history,p90,0,1,0
representation_norm_error,15,-0.004310536757111481,-0.0014731297269463678,0.0028374070301651136,kivi,relative_norm_error,k_stored,1,packed_history,p95,0,1,0
representation_norm_error,15,-0.007472416125237871,-0.005615106187760989,0.0018573099374768823,kivi,relative_norm_error,k_stored,1,packed_history,p99,0,1,0
representation_norm_error,15,0.008820295333862305,-0.05037806183099747,-0.05919835716485977,kivi,signed_norm_drift,k_stored,1,packed_history,max,1,0,0
representation_norm_error,15,-0.004057389758422021,-0.002737400326010858,0.001319989432411163,kivi,signed_norm_drift,k_stored,1,packed_history,mean,0,1,0
representation_norm_error,15,-0.005874468944966793,-0.003766409121453762,0.002108059823513031,kivi,signed_norm_drift,k_stored,1,packed_history,p50,0,1,0
representation_norm_error,15,-0.004438466206192954,-0.0013045337051153308,0.003133932501077623,kivi,signed_norm_drift,k_stored,1,packed_history,p90,0,1,0
representation_norm_error,15,-0.004310536757111481,-0.0014731297269463678,0.0028374070301651136,kivi,signed_norm_drift,k_stored,1,packed_history,p95,0,1,0
representation_norm_error,15,-0.007472416125237871,-0.005615106187760989,0.0018573099374768823,kivi,signed_norm_drift,k_stored,1,packed_history,p99,0,1,0
representation_norm_error,15,0.0,0.0,0.0,kivi,abs_log_norm_ratio,k_stored,12,pending_history,max,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,abs_log_norm_ratio,k_stored,12,pending_history,mean,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,abs_log_norm_ratio,k_stored,12,pending_history,p50,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,abs_log_norm_ratio,k_stored,12,pending_history,p90,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,abs_log_norm_ratio,k_stored,12,pending_history,p95,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,abs_log_norm_ratio,k_stored,12,pending_history,p99,0,0,12
representation_norm_error,15,-1.4901161193847656e-08,4.470348358154297e-08,4.470348358154297e-08,kivi,direction_error,k_stored,12,pending_history,max,3,7,2
representation_norm_error,15,-7.786192335524045e-10,-1.5581743075297407e-09,-1.5832483768463087e-09,kivi,direction_error,k_stored,12,pending_history,mean,7,5,0
representation_norm_error,15,0.0,0.0,0.0,kivi,direction_error,k_stored,12,pending_history,p50,0,0,12
representation_norm_error,15,0.0,0.0,-7.450580596921287e-09,kivi,direction_error,k_stored,12,pending_history,p90,6,2,4
representation_norm_error,15,0.0,0.0,0.0,kivi,direction_error,k_stored,12,pending_history,p95,0,1,11
representation_norm_error,15,1.221895217895413e-08,0.0,2.7120113372801786e-08,kivi,direction_error,k_stored,12,pending_history,p99,6,6,0
representation_norm_error,15,0.0,0.0,0.0,kivi,norm_ratio,k_stored,12,pending_history,max,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,norm_ratio,k_stored,12,pending_history,mean,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,norm_ratio,k_stored,12,pending_history,p50,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,norm_ratio,k_stored,12,pending_history,p90,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,norm_ratio,k_stored,12,pending_history,p95,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,norm_ratio,k_stored,12,pending_history,p99,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,relative_L2,k_stored,12,pending_history,max,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,relative_L2,k_stored,12,pending_history,mean,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,relative_L2,k_stored,12,pending_history,p50,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,relative_L2,k_stored,12,pending_history,p90,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,relative_L2,k_stored,12,pending_history,p95,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,relative_L2,k_stored,12,pending_history,p99,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,relative_norm_error,k_stored,12,pending_history,max,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,relative_norm_error,k_stored,12,pending_history,mean,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,relative_norm_error,k_stored,12,pending_history,p50,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,relative_norm_error,k_stored,12,pending_history,p90,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,relative_norm_error,k_stored,12,pending_history,p95,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,relative_norm_error,k_stored,12,pending_history,p99,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,signed_norm_drift,k_stored,12,pending_history,max,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,signed_norm_drift,k_stored,12,pending_history,mean,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,signed_norm_drift,k_stored,12,pending_history,p50,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,signed_norm_drift,k_stored,12,pending_history,p90,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,signed_norm_drift,k_stored,12,pending_history,p95,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,signed_norm_drift,k_stored,12,pending_history,p99,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,abs_log_norm_ratio,k_stored,12,recent,max,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,abs_log_norm_ratio,k_stored,12,recent,mean,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,abs_log_norm_ratio,k_stored,12,recent,p50,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,abs_log_norm_ratio,k_stored,12,recent,p90,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,abs_log_norm_ratio,k_stored,12,recent,p95,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,abs_log_norm_ratio,k_stored,12,recent,p99,0,0,12
representation_norm_error,15,-4.470348358154297e-08,0.0,-1.4901161193847656e-08,kivi,direction_error,k_stored,12,recent,max,6,5,1
representation_norm_error,15,-1.7316779121756554e-09,-6.83940015733242e-10,7.566995918750763e-10,kivi,direction_error,k_stored,12,recent,mean,5,7,0
representation_norm_error,15,0.0,0.0,0.0,kivi,direction_error,k_stored,12,recent,p50,0,0,12
representation_norm_error,15,1.4901161193847656e-08,0.0,-4.470348358153619e-09,kivi,direction_error,k_stored,12,recent,p90,6,2,4
representation_norm_error,15,0.0,0.0,0.0,kivi,direction_error,k_stored,12,recent,p95,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,direction_error,k_stored,12,recent,p99,3,5,4
representation_norm_error,15,0.0,0.0,0.0,kivi,norm_ratio,k_stored,12,recent,max,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,norm_ratio,k_stored,12,recent,mean,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,norm_ratio,k_stored,12,recent,p50,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,norm_ratio,k_stored,12,recent,p90,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,norm_ratio,k_stored,12,recent,p95,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,norm_ratio,k_stored,12,recent,p99,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,relative_L2,k_stored,12,recent,max,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,relative_L2,k_stored,12,recent,mean,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,relative_L2,k_stored,12,recent,p50,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,relative_L2,k_stored,12,recent,p90,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,relative_L2,k_stored,12,recent,p95,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,relative_L2,k_stored,12,recent,p99,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,relative_norm_error,k_stored,12,recent,max,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,relative_norm_error,k_stored,12,recent,mean,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,relative_norm_error,k_stored,12,recent,p50,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,relative_norm_error,k_stored,12,recent,p90,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,relative_norm_error,k_stored,12,recent,p95,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,relative_norm_error,k_stored,12,recent,p99,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,signed_norm_drift,k_stored,12,recent,max,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,signed_norm_drift,k_stored,12,recent,mean,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,signed_norm_drift,k_stored,12,recent,p50,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,signed_norm_drift,k_stored,12,recent,p90,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,signed_norm_drift,k_stored,12,recent,p95,0,0,12
representation_norm_error,15,0.0,0.0,0.0,kivi,signed_norm_drift,k_stored,12,recent,p99,0,0,12
stored_norm_error,15,0.0037112832069396973,0.3123288005590439,0.3086175173521042,kivi,abs_log_norm_ratio,k_stored,1,packed_history,max,0,1,0
stored_norm_error,15,0.033588706717884984,0.0033521025627948828,-0.0302366041550901,kivi,abs_log_norm_ratio,k_stored,1,packed_history,mean,1,0,0
stored_norm_error,15,0.010645601898431778,0.00012985151261091232,-0.010515750385820866,kivi,abs_log_norm_ratio,k_stored,1,packed_history,p50,1,0,0
stored_norm_error,15,0.10723573081195353,0.018263706564903226,-0.08897202424705031,kivi,abs_log_norm_ratio,k_stored,1,packed_history,p90,1,0,0
stored_norm_error,15,0.15603796504437917,0.02495289817452427,-0.13108506686985488,kivi,abs_log_norm_ratio,k_stored,1,packed_history,p95,1,0,0
stored_norm_error,15,0.29277813833206917,0.031232450082898003,-0.2615456882491712,kivi,abs_log_norm_ratio,k_stored,1,packed_history,p99,1,0,0
stored_norm_error,15,0.6002083420753479,1.4152309000492096,0.8150225579738617,kivi,direction_error,k_stored,1,packed_history,max,0,1,0
stored_norm_error,15,0.14009090645686229,0.02153797873597796,-0.11855292772088433,kivi,direction_error,k_stored,1,packed_history,mean,1,0,0
stored_norm_error,15,0.09706714749336243,0.015085667371749878,-0.08198148012161255,kivi,direction_error,k_stored,1,packed_history,p50,1,0,0
stored_norm_error,15,0.23594641685485845,0.030180078744888282,-0.20576633810997016,kivi,direction_error,k_stored,1,packed_history,p90,1,0,0
stored_norm_error,15,0.3522532224655148,0.04265881925821301,-0.3095944032073018,kivi,direction_error,k_stored,1,packed_history,p95,1,0,0
stored_norm_error,15,1.0809511727094663,0.1532626387476928,-0.9276885339617735,kivi,direction_error,k_stored,1,packed_history,p99,1,0,0
stored_norm_error,15,0.008820056915283203,0.39937180280685425,0.39055174589157104,kivi,norm_ratio,k_stored,1,packed_history,max,0,1,0
stored_norm_error,15,-0.0034005104225798277,0.0006488892740890151,0.004049399696668843,kivi,norm_ratio,k_stored,1,packed_history,mean,0,1,0
stored_norm_error,15,-0.009103864431381226,-0.0003439486026763916,0.008759915828704834,kivi,norm_ratio,k_stored,1,packed_history,p50,0,1,0
stored_norm_error,15,0.10891733169555662,0.020015072822570645,-0.08890225887298597,kivi,norm_ratio,k_stored,1,packed_history,p90,1,0,0
stored_norm_error,15,0.16571103334426862,0.027705898880958535,-0.1380051344633101,kivi,norm_ratio,k_stored,1,packed_history,p95,1,0,0
stored_norm_error,15,0.3378788638114929,0.035539460182189675,-0.3023394036293032,kivi,norm_ratio,k_stored,1,packed_history,p99,1,0,0
stored_norm_error,15,0.008734703063964844,1.7724100351333618,1.763675332069397,kivi,relative_L2,k_stored,1,packed_history,max,0,1,0
stored_norm_error,15,0.36362107947797995,0.06307338489705216,-0.3005476945809278,kivi,relative_L2,k_stored,1,packed_history,mean,1,0,0
stored_norm_error,15,0.2924531027674675,0.04861032962799072,-0.24384277313947678,kivi,relative_L2,k_stored,1,packed_history,p50,1,0,0
stored_norm_error,15,0.5737981811165811,0.08645072579383856,-0.48734745532274254,kivi,relative_L2,k_stored,1,packed_history,p90,1,0,0
stored_norm_error,15,0.7946269936859608,0.1143686100840568,-0.680258383601904,kivi,relative_L2,k_stored,1,packed_history,p95,1,0,0
stored_norm_error,15,1.8702462314069273,0.3690463829040529,-1.5011998485028744,kivi,relative_L2,k_stored,1,packed_history,p99,1,0,0
stored_norm_error,15,0.008820295333862305,0.3993716537952423,0.39055135846138,kivi,relative_norm_error,k_stored,1,packed_history,max,0,1,0
stored_norm_error,15,0.03639203687284788,0.003799244050016918,-0.032592792822830965,kivi,relative_norm_error,k_stored,1,packed_history,mean,1,0,0
stored_norm_error,15,0.010201218537986279,0.00011820066720247269,-0.010083017870783806,kivi,relative_norm_error,k_stored,1,packed_history,p50,1,0,0
stored_norm_error,15,0.11638756245374693,0.020017919316887817,-0.09636964313685911,kivi,relative_norm_error,k_stored,1,packed_history,p90,1,0,0
