task,phase,kv_type,layer,kv_head,bucket,metric,count,mean,min,max,std
gsm8k,decode,v,20,6,bucketfirst,candidate_gate_accepted_fraction,251,0.10523530876494024,0.0,0.3359375,0.06416734110527877
gsm8k,decode,v,20,7,bucketfirst,candidate_gate_accepted_fraction,251,0.16387574701195218,0.0,0.484375,0.11444846040775701
gsm8k,decode,v,21,0,bucketfirst,candidate_gate_accepted_fraction,251,0.1193351593625498,0.0,0.359375,0.07516496507499752
gsm8k,decode,v,21,1,bucketfirst,candidate_gate_accepted_fraction,251,0.14158989043824702,0.0,0.453125,0.10555681143937588
gsm8k,decode,v,21,2,bucketfirst,candidate_gate_accepted_fraction,251,0.28987176294820716,0.0,0.859375,0.20620185996226364
gsm8k,decode,v,21,3,bucketfirst,candidate_gate_accepted_fraction,251,0.2003859561752988,0.0,0.6171875,0.1639840356519113
gsm8k,decode,v,21,4,bucketfirst,candidate_gate_accepted_fraction,251,0.4004917828685259,0.0,0.8515625,0.2597396270832088
gsm8k,decode,v,21,5,bucketfirst,candidate_gate_accepted_fraction,251,0.09670692231075698,0.0078125,0.3359375,0.050179824750758856
gsm8k,decode,v,21,6,bucketfirst,candidate_gate_accepted_fraction,251,0.15945592629482072,0.0,0.453125,0.11550894993054571
gsm8k,decode,v,21,7,bucketfirst,candidate_gate_accepted_fraction,251,0.09163346613545817,0.0,0.3984375,0.05934185374266114
gsm8k,decode,v,22,0,bucketfirst,candidate_gate_accepted_fraction,251,0.0582980577689243,0.0,0.1640625,0.03390142605897753
gsm8k,decode,v,22,1,bucketfirst,candidate_gate_accepted_fraction,251,0.2062375498007968,0.0,0.6328125,0.1324413677333265
gsm8k,decode,v,22,2,bucketfirst,candidate_gate_accepted_fraction,251,0.13411977091633467,0.0,0.53125,0.10342724325381572
gsm8k,decode,v,22,3,bucketfirst,candidate_gate_accepted_fraction,251,0.056710657370517926,0.0,0.171875,0.03633789585632437
gsm8k,decode,v,22,4,bucketfirst,candidate_gate_accepted_fraction,251,0.1805590139442231,0.0,0.5859375,0.1161033395395664
gsm8k,decode,v,22,5,bucketfirst,candidate_gate_accepted_fraction,251,0.11793451195219123,0.0,0.46875,0.08951423742889146
gsm8k,decode,v,22,6,bucketfirst,candidate_gate_accepted_fraction,251,0.15671688247011953,0.0,0.6328125,0.12205318650846297
gsm8k,decode,v,22,7,bucketfirst,candidate_gate_accepted_fraction,251,0.05521663346613546,0.0,0.171875,0.03435550073131112
gsm8k,decode,v,23,0,bucketfirst,candidate_gate_accepted_fraction,251,0.24526892430278885,0.0,0.609375,0.1775932381559988
gsm8k,decode,v,23,1,bucketfirst,candidate_gate_accepted_fraction,251,0.07937001992031872,0.0,0.2734375,0.05450182243973674
gsm8k,decode,v,23,2,bucketfirst,candidate_gate_accepted_fraction,251,0.17473854581673307,0.0,0.609375,0.13592454731587228
gsm8k,decode,v,23,3,bucketfirst,candidate_gate_accepted_fraction,251,0.0725535358565737,0.0,0.1875,0.0401139206703424
gsm8k,decode,v,23,4,bucketfirst,candidate_gate_accepted_fraction,251,0.11279880478087649,0.0078125,0.3359375,0.0662541886488069
gsm8k,decode,v,23,5,bucketfirst,candidate_gate_accepted_fraction,251,0.07130851593625498,0.0,0.2734375,0.05363901421706992
gsm8k,decode,v,23,6,bucketfirst,candidate_gate_accepted_fraction,251,0.1058578187250996,0.0,0.4453125,0.07926540592177794
gsm8k,decode,v,23,7,bucketfirst,candidate_gate_accepted_fraction,251,0.21370766932270915,0.0078125,0.53125,0.11645525945027856
gsm8k,decode,v,24,0,bucketfirst,candidate_gate_accepted_fraction,251,0.2020356075697211,0.0,0.5234375,0.13547462307996927
gsm8k,decode,v,24,1,bucketfirst,candidate_gate_accepted_fraction,251,0.2567231075697211,0.0,0.671875,0.17441706533317386
gsm8k,decode,v,24,2,bucketfirst,candidate_gate_accepted_fraction,251,0.1481573705179283,0.0,0.4609375,0.09567134604151123
gsm8k,decode,v,24,3,bucketfirst,candidate_gate_accepted_fraction,251,0.1499003984063745,0.015625,0.3671875,0.08772309551306917
gsm8k,decode,v,24,4,bucketfirst,candidate_gate_accepted_fraction,251,0.06891185258964143,0.0,0.2109375,0.0391058408431781
gsm8k,decode,v,24,5,bucketfirst,candidate_gate_accepted_fraction,251,0.06352714143426295,0.0,0.1953125,0.04031140140750712
gsm8k,decode,v,24,6,bucketfirst,candidate_gate_accepted_fraction,251,0.0610371015936255,0.0,0.2578125,0.043136638923543365
gsm8k,decode,v,24,7,bucketfirst,candidate_gate_accepted_fraction,251,0.0807706673306773,0.0,0.3046875,0.06080842220600001
gsm8k,decode,v,25,0,bucketfirst,candidate_gate_accepted_fraction,251,0.14445343625498008,0.0078125,0.4375,0.08164494016015261
gsm8k,decode,v,25,1,bucketfirst,candidate_gate_accepted_fraction,251,0.06411852589641434,0.0,0.1796875,0.038756982187024634
gsm8k,decode,v,25,2,bucketfirst,candidate_gate_accepted_fraction,251,0.13156748007968128,0.0,0.4453125,0.10354784720580036
gsm8k,decode,v,25,3,bucketfirst,candidate_gate_accepted_fraction,251,0.06704432270916334,0.0,0.234375,0.04136066921373746
gsm8k,decode,v,25,4,bucketfirst,candidate_gate_accepted_fraction,251,0.19839392430278885,0.0,0.6328125,0.14547973861691552
gsm8k,decode,v,25,5,bucketfirst,candidate_gate_accepted_fraction,251,0.2195281374501992,0.0,0.6875,0.14062371170987412
gsm8k,decode,v,25,6,bucketfirst,candidate_gate_accepted_fraction,251,0.22133341633466136,0.0,0.5625,0.13185196676556318
gsm8k,decode,v,25,7,bucketfirst,candidate_gate_accepted_fraction,251,0.1652452689243028,0.0,0.4765625,0.10758649839596032
gsm8k,decode,v,26,0,bucketfirst,candidate_gate_accepted_fraction,251,0.22945717131474103,0.0078125,0.6484375,0.1608363721811734
gsm8k,decode,v,26,1,bucketfirst,candidate_gate_accepted_fraction,251,0.19428535856573706,0.0,0.546875,0.11905637661009516
gsm8k,decode,v,26,2,bucketfirst,candidate_gate_accepted_fraction,251,0.36183391434262946,0.0078125,0.8125,0.23280001575975182
gsm8k,decode,v,26,3,bucketfirst,candidate_gate_accepted_fraction,251,0.08870766932270917,0.0078125,0.3203125,0.056348482687570645
gsm8k,decode,v,26,4,bucketfirst,candidate_gate_accepted_fraction,251,0.21187126494023906,0.0078125,0.5703125,0.14034841514897559
gsm8k,decode,v,26,5,bucketfirst,candidate_gate_accepted_fraction,251,0.08845866533864542,0.0,0.2421875,0.05589226052607546
gsm8k,decode,v,26,6,bucketfirst,candidate_gate_accepted_fraction,251,0.17106573705179282,0.0,0.515625,0.10258960366059339
gsm8k,decode,v,26,7,bucketfirst,candidate_gate_accepted_fraction,251,0.11460408366533864,0.0,0.34375,0.07950651297745134
gsm8k,decode,v,27,0,bucketfirst,candidate_gate_accepted_fraction,251,0.11460408366533864,0.0,0.3125,0.073598239245087
gsm8k,decode,v,27,1,bucketfirst,candidate_gate_accepted_fraction,251,0.08098854581673307,0.0,0.25,0.051185538420566404
gsm8k,decode,v,27,2,bucketfirst,candidate_gate_accepted_fraction,251,0.08659113545816734,0.0,0.3046875,0.05267221539395839
gsm8k,decode,v,27,3,bucketfirst,candidate_gate_accepted_fraction,251,0.3766496513944223,0.0078125,0.84375,0.22335360253629047
gsm8k,decode,v,27,4,bucketfirst,candidate_gate_accepted_fraction,251,0.26195219123505975,0.0078125,0.6953125,0.17592628748121072
gsm8k,decode,v,27,5,bucketfirst,candidate_gate_accepted_fraction,251,0.06545692231075698,0.0,0.2109375,0.042192928815700304
gsm8k,decode,v,27,6,bucketfirst,candidate_gate_accepted_fraction,251,0.21741160358565736,0.0,0.59375,0.14561814009437507
gsm8k,decode,v,27,7,bucketfirst,candidate_gate_accepted_fraction,251,0.1504917828685259,0.0,0.4609375,0.09838299727960509
gsm8k,decode,v,28,0,bucketfirst,candidate_gate_accepted_fraction,251,0.13797933266932272,0.0,0.3984375,0.0972063405337739
gsm8k,decode,v,28,1,bucketfirst,candidate_gate_accepted_fraction,251,0.13259462151394422,0.0,0.390625,0.09116839549349733
gsm8k,decode,v,28,2,bucketfirst,candidate_gate_accepted_fraction,251,0.06984561752988047,0.0,0.28125,0.04657863960066821
gsm8k,decode,v,28,3,bucketfirst,candidate_gate_accepted_fraction,251,0.08030378486055777,0.0,0.2421875,0.04961802710369366
gsm8k,decode,v,28,4,bucketfirst,candidate_gate_accepted_fraction,251,0.0901394422310757,0.0,0.2578125,0.05643676809417761
gsm8k,decode,v,28,5,bucketfirst,candidate_gate_accepted_fraction,251,0.11759213147410359,0.0,0.359375,0.07673110141196379
gsm8k,decode,v,28,6,bucketfirst,candidate_gate_accepted_fraction,251,0.12350597609561753,0.0078125,0.421875,0.07576236492571281
gsm8k,decode,v,28,7,bucketfirst,candidate_gate_accepted_fraction,251,0.2416894920318725,0.0078125,0.6484375,0.16541604846088026
gsm8k,decode,v,29,0,bucketfirst,candidate_gate_accepted_fraction,251,0.16683266932270915,0.0078125,0.4375,0.09911042833841714
gsm8k,decode,v,29,1,bucketfirst,candidate_gate_accepted_fraction,251,0.14529382470119523,0.0,0.5,0.10656011417846845
gsm8k,decode,v,29,2,bucketfirst,candidate_gate_accepted_fraction,251,0.14239915338645417,0.0,0.4921875,0.11126844445631685
gsm8k,decode,v,29,3,bucketfirst,candidate_gate_accepted_fraction,251,0.2570343625498008,0.0,0.7734375,0.17276860322322235
gsm8k,decode,v,29,4,bucketfirst,candidate_gate_accepted_fraction,251,0.25818600597609564,0.0078125,0.5703125,0.163162152499365
gsm8k,decode,v,29,5,bucketfirst,candidate_gate_accepted_fraction,251,0.07831175298804781,0.0,0.2890625,0.052853368573219574
gsm8k,decode,v,29,6,bucketfirst,candidate_gate_accepted_fraction,251,0.28392679282868527,0.0,0.765625,0.21272913741867921
gsm8k,decode,v,29,7,bucketfirst,candidate_gate_accepted_fraction,251,0.27377988047808766,0.0,0.7421875,0.20045369755664058
gsm8k,decode,v,30,0,bucketfirst,candidate_gate_accepted_fraction,251,0.19615288844621515,0.0,0.5625,0.13924009537032986
gsm8k,decode,v,30,1,bucketfirst,candidate_gate_accepted_fraction,251,0.230453187250996,0.0078125,0.7734375,0.1964791779656424
gsm8k,decode,v,30,2,bucketfirst,candidate_gate_accepted_fraction,251,0.12210532868525896,0.0,0.4296875,0.09953776590321145
gsm8k,decode,v,30,3,bucketfirst,candidate_gate_accepted_fraction,251,0.060476842629482074,0.0,0.1953125,0.039891500035918334
gsm8k,decode,v,30,4,bucketfirst,candidate_gate_accepted_fraction,251,0.2043077689243028,0.0,0.640625,0.15973017263405048
gsm8k,decode,v,30,5,bucketfirst,candidate_gate_accepted_fraction,251,0.11264317729083666,0.0,0.3984375,0.0756214199961921
gsm8k,decode,v,30,6,bucketfirst,candidate_gate_accepted_fraction,251,0.1799987549800797,0.0,0.5546875,0.12875416560610775
gsm8k,decode,v,30,7,bucketfirst,candidate_gate_accepted_fraction,251,0.06953436254980079,0.0,0.203125,0.0392410943469959
gsm8k,decode,v,31,0,bucketfirst,candidate_gate_accepted_fraction,251,0.15363545816733068,0.0,0.4453125,0.10250018272716802
gsm8k,decode,v,31,1,bucketfirst,candidate_gate_accepted_fraction,251,0.24663844621513945,0.0078125,0.71875,0.1689998060817038
gsm8k,decode,v,31,2,bucketfirst,candidate_gate_accepted_fraction,251,0.16726842629482072,0.0,0.6328125,0.12236819227210871
gsm8k,decode,v,31,3,bucketfirst,candidate_gate_accepted_fraction,251,0.11768550796812749,0.0,0.515625,0.11405591237491916
gsm8k,decode,v,31,4,bucketfirst,candidate_gate_accepted_fraction,251,0.08911230079681275,0.0,0.3828125,0.06578412109966006
gsm8k,decode,v,31,5,bucketfirst,candidate_gate_accepted_fraction,251,0.0832918326693227,0.0,0.296875,0.057380714540455104
gsm8k,decode,v,31,6,bucketfirst,candidate_gate_accepted_fraction,251,0.13296812749003983,0.0,0.4375,0.09288081209436344
gsm8k,decode,v,31,7,bucketfirst,candidate_gate_accepted_fraction,251,0.13601842629482072,0.0,0.390625,0.08543196828788027
hotpotqa,decode,v,0,0,bucketfirst,candidate_gate_accepted_fraction,7,0.033482142857142856,0.0078125,0.0546875,0.015464739353293549
hotpotqa,decode,v,0,1,bucketfirst,candidate_gate_accepted_fraction,7,0.04799107142857143,0.0078125,0.0625,0.019330924191616923
hotpotqa,decode,v,0,2,bucketfirst,candidate_gate_accepted_fraction,7,0.03571428571428571,0.015625,0.0703125,0.01714541461577815
hotpotqa,decode,v,0,3,bucketfirst,candidate_gate_accepted_fraction,7,0.10267857142857142,0.046875,0.15625,0.031920423317131914
hotpotqa,decode,v,0,4,bucketfirst,candidate_gate_accepted_fraction,7,0.012276785714285714,0.0,0.03125,0.011705455894756156
hotpotqa,decode,v,0,5,bucketfirst,candidate_gate_accepted_fraction,7,0.014508928571428572,0.0078125,0.0234375,0.004991223164062031
hotpotqa,decode,v,0,6,bucketfirst,candidate_gate_accepted_fraction,7,0.07700892857142858,0.0546875,0.1015625,0.016926061259043636
hotpotqa,decode,v,0,7,bucketfirst,candidate_gate_accepted_fraction,7,0.004464285714285714,0.0,0.015625,0.00569086999284909
hotpotqa,decode,v,1,0,bucketfirst,candidate_gate_accepted_fraction,7,0.006696428571428571,0.0,0.015625,0.004991223164062031
hotpotqa,decode,v,1,1,bucketfirst,candidate_gate_accepted_fraction,7,0.05357142857142857,0.03125,0.0703125,0.014117310982894558
hotpotqa,decode,v,1,2,bucketfirst,candidate_gate_accepted_fraction,7,0.013392857142857142,0.0,0.03125,0.010820713967447163
hotpotqa,decode,v,1,3,bucketfirst,candidate_gate_accepted_fraction,7,0.04799107142857143,0.015625,0.078125,0.021057993598340628
hotpotqa,decode,v,1,4,bucketfirst,candidate_gate_accepted_fraction,7,0.046875,0.0234375,0.0703125,0.014465939058946121
hotpotqa,decode,v,1,5,bucketfirst,candidate_gate_accepted_fraction,7,0.052455357142857144,0.0234375,0.09375,0.021984057593294873
hotpotqa,decode,v,1,6,bucketfirst,candidate_gate_accepted_fraction,7,0.0234375,0.0,0.0546875,0.020457927209624287
hotpotqa,decode,v,1,7,bucketfirst,candidate_gate_accepted_fraction,7,0.05580357142857143,0.0390625,0.1015625,0.020212913254771016
hotpotqa,decode,v,2,0,bucketfirst,candidate_gate_accepted_fraction,7,0.04799107142857143,0.0234375,0.0859375,0.023780441688239413
hotpotqa,decode,v,2,1,bucketfirst,candidate_gate_accepted_fraction,7,0.060267857142857144,0.0234375,0.109375,0.028234621965789092
hotpotqa,decode,v,2,2,bucketfirst,candidate_gate_accepted_fraction,7,0.029017857142857144,0.0078125,0.0625,0.016554014480124245
hotpotqa,decode,v,2,3,bucketfirst,candidate_gate_accepted_fraction,7,0.0703125,0.03125,0.109375,0.028013170531274854
hotpotqa,decode,v,2,4,bucketfirst,candidate_gate_accepted_fraction,7,0.05022321428571429,0.0234375,0.0703125,0.016096211051178512
hotpotqa,decode,v,2,5,bucketfirst,candidate_gate_accepted_fraction,7,0.09821428571428571,0.0546875,0.1796875,0.03869405317714224
hotpotqa,decode,v,2,6,bucketfirst,candidate_gate_accepted_fraction,7,0.05803571428571429,0.03125,0.1015625,0.023937065390097337
hotpotqa,decode,v,2,7,bucketfirst,candidate_gate_accepted_fraction,7,0.036830357142857144,0.0234375,0.0546875,0.01159855451497015
hotpotqa,decode,v,3,0,bucketfirst,candidate_gate_accepted_fraction,7,0.09151785714285714,0.0625,0.1328125,0.027924098221421462
hotpotqa,decode,v,3,1,bucketfirst,candidate_gate_accepted_fraction,7,0.06808035714285714,0.03125,0.0859375,0.017575910433062104
hotpotqa,decode,v,3,2,bucketfirst,candidate_gate_accepted_fraction,7,0.052455357142857144,0.0234375,0.1015625,0.024956115820310147
hotpotqa,decode,v,3,3,bucketfirst,candidate_gate_accepted_fraction,7,0.024553571428571428,0.0078125,0.0546875,0.018406721542935985
hotpotqa,decode,v,3,4,bucketfirst,candidate_gate_accepted_fraction,7,0.03459821428571429,0.0078125,0.0625,0.019071436931512344
hotpotqa,decode,v,3,5,bucketfirst,candidate_gate_accepted_fraction,7,0.07477678571428571,0.03125,0.1171875,0.02535226940089409
hotpotqa,decode,v,3,6,bucketfirst,candidate_gate_accepted_fraction,7,0.0390625,0.0234375,0.0625,0.013205535230133073
hotpotqa,decode,v,3,7,bucketfirst,candidate_gate_accepted_fraction,7,0.060267857142857144,0.03125,0.0859375,0.016554014480124238
hotpotqa,decode,v,4,0,bucketfirst,candidate_gate_accepted_fraction,7,0.0625,0.0234375,0.0859375,0.024349803827311854
hotpotqa,decode,v,4,1,bucketfirst,candidate_gate_accepted_fraction,7,0.09709821428571429,0.0859375,0.109375,0.008201416549497267
hotpotqa,decode,v,4,2,bucketfirst,candidate_gate_accepted_fraction,7,0.07700892857142858,0.015625,0.1796875,0.04930964739815741
hotpotqa,decode,v,4,3,bucketfirst,candidate_gate_accepted_fraction,7,0.03794642857142857,0.015625,0.0546875,0.012822684478879534
hotpotqa,decode,v,4,4,bucketfirst,candidate_gate_accepted_fraction,7,0.09486607142857142,0.046875,0.1484375,0.03479566354491049
hotpotqa,decode,v,4,5,bucketfirst,candidate_gate_accepted_fraction,7,0.07589285714285714,0.015625,0.15625,0.04549959176482033
hotpotqa,decode,v,4,6,bucketfirst,candidate_gate_accepted_fraction,7,0.0625,0.0234375,0.1171875,0.03288151755057195
hotpotqa,decode,v,4,7,bucketfirst,candidate_gate_accepted_fraction,7,0.07589285714285714,0.0234375,0.1328125,0.032805666197989004
hotpotqa,decode,v,5,0,bucketfirst,candidate_gate_accepted_fraction,7,0.03459821428571429,0.015625,0.0625,0.014379574471791428
hotpotqa,decode,v,5,1,bucketfirst,candidate_gate_accepted_fraction,7,0.05580357142857143,0.03125,0.0859375,0.021057993598340628
hotpotqa,decode,v,5,2,bucketfirst,candidate_gate_accepted_fraction,7,0.07254464285714286,0.0234375,0.1328125,0.03385212251808726
hotpotqa,decode,v,5,3,bucketfirst,candidate_gate_accepted_fraction,7,0.04017857142857143,0.015625,0.078125,0.02146806256882962
hotpotqa,decode,v,5,4,bucketfirst,candidate_gate_accepted_fraction,7,0.04352678571428571,0.015625,0.0859375,0.026031035244845097
hotpotqa,decode,v,5,5,bucketfirst,candidate_gate_accepted_fraction,7,0.0390625,0.0078125,0.0703125,0.023622779563076707
hotpotqa,decode,v,5,6,bucketfirst,candidate_gate_accepted_fraction,7,0.09375,0.046875,0.140625,0.0320761336232141
hotpotqa,decode,v,5,7,bucketfirst,candidate_gate_accepted_fraction,7,0.04017857142857143,0.015625,0.0703125,0.01840672154293598
hotpotqa,decode,v,6,0,bucketfirst,candidate_gate_accepted_fraction,7,0.08258928571428571,0.0703125,0.1171875,0.01554507620221441
hotpotqa,decode,v,6,1,bucketfirst,candidate_gate_accepted_fraction,7,0.08035714285714286,0.0390625,0.1328125,0.028234621965789086
hotpotqa,decode,v,6,2,bucketfirst,candidate_gate_accepted_fraction,7,0.021205357142857144,0.0,0.0390625,0.013015517622422543
hotpotqa,decode,v,6,3,bucketfirst,candidate_gate_accepted_fraction,7,0.05580357142857143,0.0078125,0.09375,0.029947338984372174
hotpotqa,decode,v,6,4,bucketfirst,candidate_gate_accepted_fraction,7,0.033482142857142856,0.0078125,0.0703125,0.01854157112258499
hotpotqa,decode,v,6,5,bucketfirst,candidate_gate_accepted_fraction,7,0.03571428571428571,0.0078125,0.078125,0.02465482369907871
hotpotqa,decode,v,6,6,bucketfirst,candidate_gate_accepted_fraction,7,0.07254464285714286,0.015625,0.15625,0.04472648417302204
hotpotqa,decode,v,6,7,bucketfirst,candidate_gate_accepted_fraction,7,0.11607142857142858,0.0703125,0.15625,0.028454349964245448
hotpotqa,decode,v,7,0,bucketfirst,candidate_gate_accepted_fraction,7,0.06919642857142858,0.0390625,0.140625,0.03602681337403787
hotpotqa,decode,v,7,1,bucketfirst,candidate_gate_accepted_fraction,7,0.021205357142857144,0.0,0.03125,0.009982446328124058
hotpotqa,decode,v,7,2,bucketfirst,candidate_gate_accepted_fraction,7,0.030133928571428572,0.0078125,0.0625,0.017433593026577352
hotpotqa,decode,v,7,3,bucketfirst,candidate_gate_accepted_fraction,7,0.14174107142857142,0.109375,0.1953125,0.02751970537039724
hotpotqa,decode,v,7,4,bucketfirst,candidate_gate_accepted_fraction,7,0.04575892857142857,0.0078125,0.078125,0.025204441496955846
hotpotqa,decode,v,7,5,bucketfirst,candidate_gate_accepted_fraction,7,0.12723214285714285,0.09375,0.1953125,0.033593564605563474
hotpotqa,decode,v,7,6,bucketfirst,candidate_gate_accepted_fraction,7,0.10714285714285714,0.03125,0.2265625,0.058121502528087225
hotpotqa,decode,v,7,7,bucketfirst,candidate_gate_accepted_fraction,7,0.06361607142857142,0.0390625,0.1015625,0.02303545473275704
hotpotqa,decode,v,8,0,bucketfirst,candidate_gate_accepted_fraction,7,0.08705357142857142,0.0546875,0.1328125,0.028146250475264496
hotpotqa,decode,v,8,1,bucketfirst,candidate_gate_accepted_fraction,7,0.07700892857142858,0.046875,0.109375,0.023035454732757022
hotpotqa,decode,v,8,2,bucketfirst,candidate_gate_accepted_fraction,7,0.18638392857142858,0.1171875,0.28125,0.053385092603131214
hotpotqa,decode,v,8,3,bucketfirst,candidate_gate_accepted_fraction,7,0.06361607142857142,0.03125,0.1015625,0.023410911789512337
hotpotqa,decode,v,8,4,bucketfirst,candidate_gate_accepted_fraction,7,0.0234375,0.0078125,0.0390625,0.014465939058946118
hotpotqa,decode,v,8,5,bucketfirst,candidate_gate_accepted_fraction,7,0.15513392857142858,0.0625,0.265625,0.06242022970584625
hotpotqa,decode,v,8,6,bucketfirst,candidate_gate_accepted_fraction,7,0.10602678571428571,0.0625,0.15625,0.028585376059968103
hotpotqa,decode,v,8,7,bucketfirst,candidate_gate_accepted_fraction,7,0.07924107142857142,0.015625,0.21875,0.06634760690938327
hotpotqa,decode,v,9,0,bucketfirst,candidate_gate_accepted_fraction,7,0.05803571428571429,0.015625,0.125,0.03869405317714222
hotpotqa,decode,v,9,1,bucketfirst,candidate_gate_accepted_fraction,7,0.05803571428571429,0.0234375,0.078125,0.016629089760883193
hotpotqa,decode,v,9,2,bucketfirst,candidate_gate_accepted_fraction,7,0.06138392857142857,0.0390625,0.0859375,0.01743359302657735
hotpotqa,decode,v,9,3,bucketfirst,candidate_gate_accepted_fraction,7,0.06361607142857142,0.0390625,0.0859375,0.01640283309899451
hotpotqa,decode,v,9,4,bucketfirst,candidate_gate_accepted_fraction,7,0.056919642857142856,0.015625,0.1328125,0.03704953721584338
hotpotqa,decode,v,9,5,bucketfirst,candidate_gate_accepted_fraction,7,0.05133928571428571,0.0234375,0.078125,0.020396949645644057
hotpotqa,decode,v,9,6,bucketfirst,candidate_gate_accepted_fraction,7,0.10825892857142858,0.0546875,0.1953125,0.043080935414327615
hotpotqa,decode,v,9,7,bucketfirst,candidate_gate_accepted_fraction,7,0.08816964285714286,0.0234375,0.125,0.029146350127679875
hotpotqa,decode,v,10,0,bucketfirst,candidate_gate_accepted_fraction,7,0.08816964285714286,0.03125,0.1484375,0.035363793566417084
hotpotqa,decode,v,10,1,bucketfirst,candidate_gate_accepted_fraction,7,0.12276785714285714,0.0546875,0.171875,0.0348671860531547
hotpotqa,decode,v,10,2,bucketfirst,candidate_gate_accepted_fraction,7,0.07366071428571429,0.046875,0.125,0.030646272807468705
hotpotqa,decode,v,10,3,bucketfirst,candidate_gate_accepted_fraction,7,0.0625,0.015625,0.109375,0.033667640912942755
hotpotqa,decode,v,10,4,bucketfirst,candidate_gate_accepted_fraction,7,0.11049107142857142,0.046875,0.1640625,0.03602681337403788
hotpotqa,decode,v,10,5,bucketfirst,candidate_gate_accepted_fraction,7,0.04575892857142857,0.015625,0.109375,0.02965475503479113
hotpotqa,decode,v,10,6,bucketfirst,candidate_gate_accepted_fraction,7,0.08147321428571429,0.0546875,0.1640625,0.03515182086612416
hotpotqa,decode,v,10,7,bucketfirst,candidate_gate_accepted_fraction,7,0.10379464285714286,0.046875,0.140625,0.028234621965789086
hotpotqa,decode,v,11,0,bucketfirst,candidate_gate_accepted_fraction,7,0.052455357142857144,0.0234375,0.078125,0.01707260997854726
hotpotqa,decode,v,11,1,bucketfirst,candidate_gate_accepted_fraction,7,0.09151785714285714,0.0703125,0.1328125,0.023884971606063322
hotpotqa,decode,v,11,2,bucketfirst,candidate_gate_accepted_fraction,7,0.052455357142857144,0.0234375,0.0859375,0.022377162562235955
hotpotqa,decode,v,11,3,bucketfirst,candidate_gate_accepted_fraction,7,0.07589285714285714,0.0390625,0.1484375,0.038208131179963606
hotpotqa,decode,v,11,4,bucketfirst,candidate_gate_accepted_fraction,7,0.12053571428571429,0.046875,0.1796875,0.048314421477485166
hotpotqa,decode,v,11,5,bucketfirst,candidate_gate_accepted_fraction,7,0.07700892857142858,0.046875,0.15625,0.03429082923155628
hotpotqa,decode,v,11,6,bucketfirst,candidate_gate_accepted_fraction,7,0.060267857142857144,0.015625,0.1015625,0.027924098221421438
hotpotqa,decode,v,11,7,bucketfirst,candidate_gate_accepted_fraction,7,0.08035714285714286,0.0390625,0.1484375,0.035363793566417084
hotpotqa,decode,v,12,0,bucketfirst,candidate_gate_accepted_fraction,7,0.05580357142857143,0.0234375,0.09375,0.027519705370397215
hotpotqa,decode,v,12,1,bucketfirst,candidate_gate_accepted_fraction,7,0.06808035714285714,0.046875,0.1171875,0.021175966474341855
hotpotqa,decode,v,12,2,bucketfirst,candidate_gate_accepted_fraction,7,0.05803571428571429,0.015625,0.09375,0.027338055164990827
hotpotqa,decode,v,12,3,bucketfirst,candidate_gate_accepted_fraction,7,0.10044642857142858,0.0546875,0.1484375,0.028146250475264464
hotpotqa,decode,v,12,4,bucketfirst,candidate_gate_accepted_fraction,7,0.07700892857142858,0.0390625,0.125,0.0319204233171319
hotpotqa,decode,v,12,5,bucketfirst,candidate_gate_accepted_fraction,7,0.18080357142857142,0.0859375,0.25,0.05403445730763486
hotpotqa,decode,v,12,6,bucketfirst,candidate_gate_accepted_fraction,7,0.0546875,0.03125,0.140625,0.03640514828191984
hotpotqa,decode,v,12,7,bucketfirst,candidate_gate_accepted_fraction,7,0.04799107142857143,0.0234375,0.0859375,0.02265377581493799
hotpotqa,decode,v,13,0,bucketfirst,candidate_gate_accepted_fraction,7,0.14285714285714285,0.0625,0.2421875,0.052609481024074464
hotpotqa,decode,v,13,1,bucketfirst,candidate_gate_accepted_fraction,7,0.07254464285714286,0.046875,0.109375,0.017072609978547235
hotpotqa,decode,v,13,2,bucketfirst,candidate_gate_accepted_fraction,7,0.08147321428571429,0.0234375,0.140625,0.03515182086612416
hotpotqa,decode,v,13,3,bucketfirst,candidate_gate_accepted_fraction,7,0.07254464285714286,0.0390625,0.109375,0.027292453706780077
hotpotqa,decode,v,13,4,bucketfirst,candidate_gate_accepted_fraction,7,0.15513392857142858,0.0859375,0.2265625,0.05305743001787817
hotpotqa,decode,v,13,5,bucketfirst,candidate_gate_accepted_fraction,7,0.11495535714285714,0.0703125,0.1328125,0.019902404576034653
hotpotqa,decode,v,13,6,bucketfirst,candidate_gate_accepted_fraction,7,0.0859375,0.0546875,0.1328125,0.024705294220065465
hotpotqa,decode,v,13,7,bucketfirst,candidate_gate_accepted_fraction,7,0.08816964285714286,0.03125,0.140625,0.03633665311629397
hotpotqa,decode,v,14,0,bucketfirst,candidate_gate_accepted_fraction,7,0.07924107142857142,0.0390625,0.125,0.028759148943582887
hotpotqa,decode,v,14,1,bucketfirst,candidate_gate_accepted_fraction,7,0.0546875,0.03125,0.1171875,0.02738358068389575
hotpotqa,decode,v,14,2,bucketfirst,candidate_gate_accepted_fraction,7,0.13058035714285715,0.0859375,0.1796875,0.03253879405605634
