absolute_sequence_position,accumulation_metric_schema_version,checkpoint,config,generated_checkpoint,layer,matched_fp16_mode,matched_path_control_version,method,metric_name,metric_value,mode,reference_next_token_id,source_commit,task_key,trajectory_sha256
1141,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s16_r128,1024,final,pseudo,v1,kivi_official,hidden_cosine_loss,0.0018347501754760742,pseudo,1473,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
1141,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s16_r128,1024,final,pseudo,v1,kivi_official,hidden_relative_L2,0.06084446236491203,pseudo,1473,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
1141,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s16_r128,1024,final,pseudo,v1,kivi_official,attention_output_relative_L2,0.06084446236491203,pseudo,1473,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
1141,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s16_r128,1024,final,pseudo,v1,kivi_official,next_token_KL,0.002819275949150324,pseudo,1473,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
1141,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s16_r128,1024,final,pseudo,v1,kivi_official,next_token_JS,0.0007397488225251436,pseudo,1473,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
1141,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s16_r128,1024,final,pseudo,v1,kivi_official,target_token_NLL_delta,0.018297001719474792,pseudo,1473,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
1141,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s16_r128,1024,final,pseudo,v1,kivi_official,top1_disagreement,0.0,pseudo,1473,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
1141,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s16_r128,1024,final,pseudo,v1,kivi_official,logit_max_abs_diff,0.73828125,pseudo,1473,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
1141,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s16_r128,1024,final,static,v1,kivi_official,hidden_cosine_loss,2.1457672119140625e-06,static,1473,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
1141,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s16_r128,1024,final,static,v1,kivi_official,hidden_relative_L2,0.0018918246496468782,static,1473,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
1141,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s16_r128,1024,final,static,v1,kivi_official,attention_output_relative_L2,0.0018918246496468782,static,1473,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
1141,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s16_r128,1024,final,static,v1,kivi_official,next_token_KL,3.0594222266699944e-08,static,1473,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
1141,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s16_r128,1024,final,static,v1,kivi_official,next_token_JS,7.283448510975177e-09,static,1473,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
1141,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s16_r128,1024,final,static,v1,kivi_official,target_token_NLL_delta,-3.7550926208496094e-06,static,1473,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
1141,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s16_r128,1024,final,static,v1,kivi_official,top1_disagreement,0.0,static,1473,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
1141,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s16_r128,1024,final,static,v1,kivi_official,logit_max_abs_diff,0.01953125,static,1473,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
2165,matched_path_accumulation_v1,2048,kivi_rolling_k2v2_s16_r128,2048,final,pseudo,v1,kivi_official,hidden_cosine_loss,0.01024395227432251,pseudo,284,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
2165,matched_path_accumulation_v1,2048,kivi_rolling_k2v2_s16_r128,2048,final,pseudo,v1,kivi_official,hidden_relative_L2,0.14304374158382416,pseudo,284,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
2165,matched_path_accumulation_v1,2048,kivi_rolling_k2v2_s16_r128,2048,final,pseudo,v1,kivi_official,attention_output_relative_L2,0.14304374158382416,pseudo,284,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
2165,matched_path_accumulation_v1,2048,kivi_rolling_k2v2_s16_r128,2048,final,pseudo,v1,kivi_official,next_token_KL,4.624701978173107e-05,pseudo,284,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
2165,matched_path_accumulation_v1,2048,kivi_rolling_k2v2_s16_r128,2048,final,pseudo,v1,kivi_official,next_token_JS,1.2081152817700058e-05,pseudo,284,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
2165,matched_path_accumulation_v1,2048,kivi_rolling_k2v2_s16_r128,2048,final,pseudo,v1,kivi_official,target_token_NLL_delta,0.0003747082082554698,pseudo,284,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
2165,matched_path_accumulation_v1,2048,kivi_rolling_k2v2_s16_r128,2048,final,pseudo,v1,kivi_official,top1_disagreement,0.0,pseudo,284,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
2165,matched_path_accumulation_v1,2048,kivi_rolling_k2v2_s16_r128,2048,final,pseudo,v1,kivi_official,logit_max_abs_diff,1.234375,pseudo,284,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
2165,matched_path_accumulation_v1,2048,kivi_rolling_k2v2_s16_r128,2048,final,static,v1,kivi_official,hidden_cosine_loss,2.384185791015625e-06,static,284,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
2165,matched_path_accumulation_v1,2048,kivi_rolling_k2v2_s16_r128,2048,final,static,v1,kivi_official,hidden_relative_L2,0.0020472442265599966,static,284,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
2165,matched_path_accumulation_v1,2048,kivi_rolling_k2v2_s16_r128,2048,final,static,v1,kivi_official,attention_output_relative_L2,0.0020472442265599966,static,284,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
2165,matched_path_accumulation_v1,2048,kivi_rolling_k2v2_s16_r128,2048,final,static,v1,kivi_official,next_token_KL,1.885346705421398e-07,static,284,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
2165,matched_path_accumulation_v1,2048,kivi_rolling_k2v2_s16_r128,2048,final,static,v1,kivi_official,next_token_JS,6.800856056088378e-08,static,284,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
2165,matched_path_accumulation_v1,2048,kivi_rolling_k2v2_s16_r128,2048,final,static,v1,kivi_official,target_token_NLL_delta,-2.0001083612442017e-05,static,284,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
2165,matched_path_accumulation_v1,2048,kivi_rolling_k2v2_s16_r128,2048,final,static,v1,kivi_official,top1_disagreement,0.0,static,284,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
2165,matched_path_accumulation_v1,2048,kivi_rolling_k2v2_s16_r128,2048,final,static,v1,kivi_official,logit_max_abs_diff,0.015625,static,284,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
4213,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s16_r128,4096,final,pseudo,v1,kivi_official,hidden_cosine_loss,0.03641688823699951,pseudo,49438,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
4213,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s16_r128,4096,final,pseudo,v1,kivi_official,hidden_relative_L2,0.27882370352745056,pseudo,49438,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
4213,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s16_r128,4096,final,pseudo,v1,kivi_official,attention_output_relative_L2,0.27882370352745056,pseudo,49438,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
4213,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s16_r128,4096,final,pseudo,v1,kivi_official,next_token_KL,7.072416337905452e-06,pseudo,49438,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
4213,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s16_r128,4096,final,pseudo,v1,kivi_official,next_token_JS,1.506916760263266e-06,pseudo,49438,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
4213,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s16_r128,4096,final,pseudo,v1,kivi_official,target_token_NLL_delta,1.9310609786771238e-05,pseudo,49438,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
4213,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s16_r128,4096,final,pseudo,v1,kivi_official,top1_disagreement,0.0,pseudo,49438,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
4213,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s16_r128,4096,final,pseudo,v1,kivi_official,logit_max_abs_diff,3.8515625,pseudo,49438,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
4213,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s16_r128,4096,final,static,v1,kivi_official,hidden_cosine_loss,3.814697265625e-06,static,49438,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
4213,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s16_r128,4096,final,static,v1,kivi_official,hidden_relative_L2,0.0026449409779161215,static,49438,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
4213,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s16_r128,4096,final,static,v1,kivi_official,attention_output_relative_L2,0.0026449409779161215,static,49438,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
4213,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s16_r128,4096,final,static,v1,kivi_official,next_token_KL,0.0,static,49438,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
4213,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s16_r128,4096,final,static,v1,kivi_official,next_token_JS,4.376213169621224e-09,static,49438,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
4213,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s16_r128,4096,final,static,v1,kivi_official,target_token_NLL_delta,-4.7680805437266827e-07,static,49438,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
4213,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s16_r128,4096,final,static,v1,kivi_official,top1_disagreement,0.0,static,49438,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
4213,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s16_r128,4096,final,static,v1,kivi_official,logit_max_abs_diff,0.03125,static,49438,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s0:seed6042,3aaa4d1b0009ba297434f6ce9cc3b021533afdacc47013de66093911d7d70ffe
245,matched_path_accumulation_v1,128,kivi_rolling_k2v2_s16_r128,128,final,pseudo,v1,kivi_official,hidden_cosine_loss,1.6689300537109375e-06,pseudo,16168,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
245,matched_path_accumulation_v1,128,kivi_rolling_k2v2_s16_r128,128,final,pseudo,v1,kivi_official,hidden_relative_L2,0.0016542422818019986,pseudo,16168,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
245,matched_path_accumulation_v1,128,kivi_rolling_k2v2_s16_r128,128,final,pseudo,v1,kivi_official,attention_output_relative_L2,0.0016542422818019986,pseudo,16168,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
245,matched_path_accumulation_v1,128,kivi_rolling_k2v2_s16_r128,128,final,pseudo,v1,kivi_official,next_token_KL,6.9763773353770375e-06,pseudo,16168,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
245,matched_path_accumulation_v1,128,kivi_rolling_k2v2_s16_r128,128,final,pseudo,v1,kivi_official,next_token_JS,1.7676907191344071e-06,pseudo,16168,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
245,matched_path_accumulation_v1,128,kivi_rolling_k2v2_s16_r128,128,final,pseudo,v1,kivi_official,target_token_NLL_delta,-0.0005199313163757324,pseudo,16168,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
245,matched_path_accumulation_v1,128,kivi_rolling_k2v2_s16_r128,128,final,pseudo,v1,kivi_official,top1_disagreement,0.0,pseudo,16168,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
245,matched_path_accumulation_v1,128,kivi_rolling_k2v2_s16_r128,128,final,pseudo,v1,kivi_official,logit_max_abs_diff,0.017578125,pseudo,16168,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
245,matched_path_accumulation_v1,128,kivi_rolling_k2v2_s16_r128,128,final,static,v1,kivi_official,hidden_cosine_loss,1.6093254089355469e-06,static,16168,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
245,matched_path_accumulation_v1,128,kivi_rolling_k2v2_s16_r128,128,final,static,v1,kivi_official,hidden_relative_L2,0.0015614271396771073,static,16168,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
245,matched_path_accumulation_v1,128,kivi_rolling_k2v2_s16_r128,128,final,static,v1,kivi_official,attention_output_relative_L2,0.0015614271396771073,static,16168,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
245,matched_path_accumulation_v1,128,kivi_rolling_k2v2_s16_r128,128,final,static,v1,kivi_official,next_token_KL,2.148138082702644e-05,static,16168,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
245,matched_path_accumulation_v1,128,kivi_rolling_k2v2_s16_r128,128,final,static,v1,kivi_official,next_token_JS,5.408865945355501e-06,static,16168,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
245,matched_path_accumulation_v1,128,kivi_rolling_k2v2_s16_r128,128,final,static,v1,kivi_official,target_token_NLL_delta,-0.003630220890045166,static,16168,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
245,matched_path_accumulation_v1,128,kivi_rolling_k2v2_s16_r128,128,final,static,v1,kivi_official,top1_disagreement,0.0,static,16168,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
245,matched_path_accumulation_v1,128,kivi_rolling_k2v2_s16_r128,128,final,static,v1,kivi_official,logit_max_abs_diff,0.015625,static,16168,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
629,matched_path_accumulation_v1,512,kivi_rolling_k2v2_s16_r128,512,final,pseudo,v1,kivi_official,hidden_cosine_loss,0.0037546753883361816,pseudo,13,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
629,matched_path_accumulation_v1,512,kivi_rolling_k2v2_s16_r128,512,final,pseudo,v1,kivi_official,hidden_relative_L2,0.08730634301900864,pseudo,13,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
629,matched_path_accumulation_v1,512,kivi_rolling_k2v2_s16_r128,512,final,pseudo,v1,kivi_official,attention_output_relative_L2,0.08730634301900864,pseudo,13,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
629,matched_path_accumulation_v1,512,kivi_rolling_k2v2_s16_r128,512,final,pseudo,v1,kivi_official,next_token_KL,0.007600233890116215,pseudo,13,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
629,matched_path_accumulation_v1,512,kivi_rolling_k2v2_s16_r128,512,final,pseudo,v1,kivi_official,next_token_JS,0.0019392233807593584,pseudo,13,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
629,matched_path_accumulation_v1,512,kivi_rolling_k2v2_s16_r128,512,final,pseudo,v1,kivi_official,target_token_NLL_delta,0.06158638000488281,pseudo,13,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
629,matched_path_accumulation_v1,512,kivi_rolling_k2v2_s16_r128,512,final,pseudo,v1,kivi_official,top1_disagreement,0.0,pseudo,13,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
629,matched_path_accumulation_v1,512,kivi_rolling_k2v2_s16_r128,512,final,pseudo,v1,kivi_official,logit_max_abs_diff,1.1015625,pseudo,13,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
629,matched_path_accumulation_v1,512,kivi_rolling_k2v2_s16_r128,512,final,static,v1,kivi_official,hidden_cosine_loss,1.6689300537109375e-06,static,13,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
629,matched_path_accumulation_v1,512,kivi_rolling_k2v2_s16_r128,512,final,static,v1,kivi_official,hidden_relative_L2,0.0017312053823843598,static,13,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
629,matched_path_accumulation_v1,512,kivi_rolling_k2v2_s16_r128,512,final,static,v1,kivi_official,attention_output_relative_L2,0.0017312053823843598,static,13,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
629,matched_path_accumulation_v1,512,kivi_rolling_k2v2_s16_r128,512,final,static,v1,kivi_official,next_token_KL,2.8006375941913575e-05,static,13,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
629,matched_path_accumulation_v1,512,kivi_rolling_k2v2_s16_r128,512,final,static,v1,kivi_official,next_token_JS,6.910803676873911e-06,static,13,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
629,matched_path_accumulation_v1,512,kivi_rolling_k2v2_s16_r128,512,final,static,v1,kivi_official,target_token_NLL_delta,0.005429685115814209,static,13,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
629,matched_path_accumulation_v1,512,kivi_rolling_k2v2_s16_r128,512,final,static,v1,kivi_official,top1_disagreement,0.0,static,13,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
629,matched_path_accumulation_v1,512,kivi_rolling_k2v2_s16_r128,512,final,static,v1,kivi_official,logit_max_abs_diff,0.015625,static,13,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
1141,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s16_r128,1024,final,pseudo,v1,kivi_official,hidden_cosine_loss,0.0019488930702209473,pseudo,304,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
1141,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s16_r128,1024,final,pseudo,v1,kivi_official,hidden_relative_L2,0.06267575174570084,pseudo,304,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
1141,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s16_r128,1024,final,pseudo,v1,kivi_official,attention_output_relative_L2,0.06267575174570084,pseudo,304,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
1141,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s16_r128,1024,final,pseudo,v1,kivi_official,next_token_KL,0.01522810012102127,pseudo,304,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p6:s1:seed6043,bdc5380c721a7d62393b67524bb3065580c4b13dffda573ae8f1238fbd86cb01
