absolute_sequence_position,accumulation_gap,accumulation_metric_schema_version,attention_mask_alignment,checkpoint,config,generated_checkpoint,match_alignment_valid,matched_path_valid,metric,position_id_alignment,prompt_token_count,pseudo_error,pseudo_fp16_source,pseudo_quant_source,pseudo_reference_mode,reference_next_token_id,rope_position_alignment,static_error,static_fp16_source,static_quant_source,static_reference_mode,task_key,trajectory_sha256
282,0.21379351615905762,matched_path_accumulation_v1,same causal history,128,pattern_rolling_k2v2_s16_r128,128,true,true,target_token_NLL_delta,true,154,0.2136697769165039,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,21701,true,-0.00012373924255371094,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
282,0.0,matched_path_accumulation_v1,same causal history,128,pattern_rolling_k2v2_s16_r128,128,true,true,top1_disagreement,true,154,0.0,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,21701,true,0.0,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
282,1.25,matched_path_accumulation_v1,same causal history,128,pattern_rolling_k2v2_s16_r128,128,true,true,logit_max_abs_diff,true,154,1.2734375,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,21701,true,0.0234375,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
666,0.0018454790115356445,matched_path_accumulation_v1,same causal history,512,pattern_rolling_k2v2_s16_r128,512,true,true,hidden_cosine_loss,true,154,0.001847386360168457,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,3878,true,1.9073486328125e-06,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
666,0.0588638138724491,matched_path_accumulation_v1,same causal history,512,pattern_rolling_k2v2_s16_r128,512,true,true,hidden_relative_L2,true,154,0.060753002762794495,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,3878,true,0.0018891888903453946,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
666,0.0588638138724491,matched_path_accumulation_v1,same causal history,512,pattern_rolling_k2v2_s16_r128,512,true,true,attention_output_relative_L2,true,154,0.060753002762794495,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,3878,true,0.0018891888903453946,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
666,5.735229358094784e-07,matched_path_accumulation_v1,same causal history,512,pattern_rolling_k2v2_s16_r128,512,true,true,next_token_KL,true,154,5.824680329169496e-07,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,3878,true,8.945097107471156e-09,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
666,1.0784085446857716e-07,matched_path_accumulation_v1,same causal history,512,pattern_rolling_k2v2_s16_r128,512,true,true,next_token_JS,true,154,1.377039211547526e-07,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,3878,true,2.9863066686175443e-08,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
666,-4.648405592888594e-06,matched_path_accumulation_v1,same causal history,512,pattern_rolling_k2v2_s16_r128,512,true,true,target_token_NLL_delta,true,154,-3.2181269489228725e-06,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,3878,true,1.4302786439657211e-06,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
666,0.0,matched_path_accumulation_v1,same causal history,512,pattern_rolling_k2v2_s16_r128,512,true,true,top1_disagreement,true,154,0.0,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,3878,true,0.0,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
666,0.54248046875,matched_path_accumulation_v1,same causal history,512,pattern_rolling_k2v2_s16_r128,512,true,true,logit_max_abs_diff,true,154,0.55859375,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,3878,true,0.01611328125,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
1178,0.029083669185638428,matched_path_accumulation_v1,same causal history,1024,pattern_rolling_k2v2_s16_r128,1024,true,true,hidden_cosine_loss,true,154,0.029086589813232422,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,4520,true,2.9206275939941406e-06,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
1178,0.23832452041096985,matched_path_accumulation_v1,same causal history,1024,pattern_rolling_k2v2_s16_r128,1024,true,true,hidden_relative_L2,true,154,0.24064747989177704,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,4520,true,0.002322959480807185,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
1178,0.23832452041096985,matched_path_accumulation_v1,same causal history,1024,pattern_rolling_k2v2_s16_r128,1024,true,true,attention_output_relative_L2,true,154,0.24064747989177704,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,4520,true,0.002322959480807185,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
1178,0.0049533041984801685,matched_path_accumulation_v1,same causal history,1024,pattern_rolling_k2v2_s16_r128,1024,true,true,next_token_KL,true,154,0.004953443538397551,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,4520,true,1.393399173821308e-07,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
1178,0.001552102948227052,matched_path_accumulation_v1,same causal history,1024,pattern_rolling_k2v2_s16_r128,1024,true,true,next_token_JS,true,154,0.0015521036693826318,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,4520,true,7.21155579697097e-10,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
1178,0.007197353639639914,matched_path_accumulation_v1,same causal history,1024,pattern_rolling_k2v2_s16_r128,1024,true,true,target_token_NLL_delta,true,154,0.007180563639849424,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,4520,true,-1.6789999790489674e-05,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
1178,0.0,matched_path_accumulation_v1,same causal history,1024,pattern_rolling_k2v2_s16_r128,1024,true,true,top1_disagreement,true,154,0.0,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,4520,true,0.0,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
1178,3.41015625,matched_path_accumulation_v1,same causal history,1024,pattern_rolling_k2v2_s16_r128,1024,true,true,logit_max_abs_diff,true,154,3.4296875,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,4520,true,0.01953125,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
248,2.980232238769531e-07,matched_path_accumulation_v1,same causal history,128,kivi_rolling_k2v2_s0_r128,128,true,true,hidden_cosine_loss,true,120,1.9669532775878906e-06,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,578,true,1.6689300537109375e-06,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
248,-7.450697012245655e-06,matched_path_accumulation_v1,same causal history,128,kivi_rolling_k2v2_s0_r128,128,true,true,hidden_relative_L2,true,120,0.0017232559621334076,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,578,true,0.0017307066591456532,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
248,-7.450697012245655e-06,matched_path_accumulation_v1,same causal history,128,kivi_rolling_k2v2_s0_r128,128,true,true,attention_output_relative_L2,true,120,0.0017232559621334076,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,578,true,0.0017307066591456532,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
248,1.6154389754774456e-05,matched_path_accumulation_v1,same causal history,128,kivi_rolling_k2v2_s0_r128,128,true,true,next_token_KL,true,120,1.6758171113906428e-05,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,578,true,6.037813591319718e-07,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
248,4.011736436382307e-06,matched_path_accumulation_v1,same causal history,128,kivi_rolling_k2v2_s0_r128,128,true,true,next_token_JS,true,120,4.157417606620584e-06,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,578,true,1.4568117023827654e-07,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
248,-0.0024959146976470947,matched_path_accumulation_v1,same causal history,128,kivi_rolling_k2v2_s0_r128,128,true,true,target_token_NLL_delta,true,120,-0.0025550127029418945,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,578,true,-5.9098005294799805e-05,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
248,0.0,matched_path_accumulation_v1,same causal history,128,kivi_rolling_k2v2_s0_r128,128,true,true,top1_disagreement,true,120,0.0,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,578,true,0.0,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
248,0.0078125,matched_path_accumulation_v1,same causal history,128,kivi_rolling_k2v2_s0_r128,128,true,true,logit_max_abs_diff,true,120,0.0234375,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,578,true,0.015625,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
632,0.14420568943023682,matched_path_accumulation_v1,same causal history,512,kivi_rolling_k2v2_s0_r128,512,true,true,hidden_cosine_loss,true,120,0.14420831203460693,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,356,true,2.6226043701171875e-06,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
632,0.5454725960735232,matched_path_accumulation_v1,same causal history,512,kivi_rolling_k2v2_s0_r128,512,true,true,hidden_relative_L2,true,120,0.5475749969482422,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,356,true,0.0021024008747190237,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
632,0.5454725960735232,matched_path_accumulation_v1,same causal history,512,kivi_rolling_k2v2_s0_r128,512,true,true,attention_output_relative_L2,true,120,0.5475749969482422,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,356,true,0.0021024008747190237,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
632,0.002772608308120539,matched_path_accumulation_v1,same causal history,512,kivi_rolling_k2v2_s0_r128,512,true,true,next_token_KL,true,120,0.002772839739918709,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,356,true,2.3143179816997872e-07,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
632,0.0008928520667730311,matched_path_accumulation_v1,same causal history,512,kivi_rolling_k2v2_s0_r128,512,true,true,next_token_JS,true,120,0.00089290551841259,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,356,true,5.34516395589435e-08,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
632,0.003597207134589553,matched_path_accumulation_v1,same causal history,512,kivi_rolling_k2v2_s0_r128,512,true,true,target_token_NLL_delta,true,120,0.0036081704311072826,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,356,true,1.096329651772976e-05,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
632,0.0,matched_path_accumulation_v1,same causal history,512,kivi_rolling_k2v2_s0_r128,512,true,true,top1_disagreement,true,120,0.0,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,356,true,0.0,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
632,5.197265625,matched_path_accumulation_v1,same causal history,512,kivi_rolling_k2v2_s0_r128,512,true,true,logit_max_abs_diff,true,120,5.212890625,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,356,true,0.015625,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
1144,0.1681467890739441,matched_path_accumulation_v1,same causal history,1024,kivi_rolling_k2v2_s0_r128,1024,true,true,hidden_cosine_loss,true,120,0.1681494116783142,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,12264,true,2.6226043701171875e-06,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
1144,0.6338068889454007,matched_path_accumulation_v1,same causal history,1024,kivi_rolling_k2v2_s0_r128,1024,true,true,hidden_relative_L2,true,120,0.6360832452774048,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,12264,true,0.0022763563320040703,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
1144,0.6338068889454007,matched_path_accumulation_v1,same causal history,1024,kivi_rolling_k2v2_s0_r128,1024,true,true,attention_output_relative_L2,true,120,0.6360832452774048,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,12264,true,0.0022763563320040703,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
1144,2.8026667889591295e-05,matched_path_accumulation_v1,same causal history,1024,kivi_rolling_k2v2_s0_r128,1024,true,true,next_token_KL,true,120,2.8054331778548658e-05,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,12264,true,2.766388895736327e-08,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
1144,8.42530987377188e-06,matched_path_accumulation_v1,same causal history,1024,kivi_rolling_k2v2_s0_r128,1024,true,true,next_token_JS,true,120,8.42749977891799e-06,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,12264,true,2.1899051461105046e-09,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
1144,3.2303771149599925e-05,matched_path_accumulation_v1,same causal history,1024,kivi_rolling_k2v2_s0_r128,1024,true,true,target_token_NLL_delta,true,120,3.2542178814765066e-05,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,12264,true,2.3840766516514122e-07,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
1144,0.0,matched_path_accumulation_v1,same causal history,1024,kivi_rolling_k2v2_s0_r128,1024,true,true,top1_disagreement,true,120,0.0,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,12264,true,0.0,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
1144,5.208984375,matched_path_accumulation_v1,same causal history,1024,kivi_rolling_k2v2_s0_r128,1024,true,true,logit_max_abs_diff,true,120,5.228515625,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,12264,true,0.01953125,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
230,-1.3113021850585938e-06,matched_path_accumulation_v1,same causal history,128,kivi_rolling_k2v2_s0_r128,128,true,true,hidden_cosine_loss,true,102,2.86102294921875e-06,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,1695,true,4.172325134277344e-06,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
230,-0.0005424560513347387,matched_path_accumulation_v1,same causal history,128,kivi_rolling_k2v2_s0_r128,128,true,true,hidden_relative_L2,true,102,0.002228955738246441,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,1695,true,0.0027714117895811796,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
230,-0.0005424560513347387,matched_path_accumulation_v1,same causal history,128,kivi_rolling_k2v2_s0_r128,128,true,true,attention_output_relative_L2,true,102,0.002228955738246441,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,1695,true,0.0027714117895811796,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
230,-3.3615758184168953e-05,matched_path_accumulation_v1,same causal history,128,kivi_rolling_k2v2_s0_r128,128,true,true,next_token_KL,true,102,1.0532326086831745e-05,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,1695,true,4.41480842710007e-05,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
230,-8.532351102985558e-06,matched_path_accumulation_v1,same causal history,128,kivi_rolling_k2v2_s0_r128,128,true,true,next_token_JS,true,102,2.636984163473244e-06,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,1695,true,1.1169335266458802e-05,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
230,-0.01656055450439453,matched_path_accumulation_v1,same causal history,128,kivi_rolling_k2v2_s0_r128,128,true,true,target_token_NLL_delta,true,102,-0.01413869857788086,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,1695,true,0.002421855926513672,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
230,0.0,matched_path_accumulation_v1,same causal history,128,kivi_rolling_k2v2_s0_r128,128,true,true,top1_disagreement,true,102,0.0,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,1695,true,0.0,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
230,-0.005859375,matched_path_accumulation_v1,same causal history,128,kivi_rolling_k2v2_s0_r128,128,true,true,logit_max_abs_diff,true,102,0.025390625,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,1695,true,0.03125,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
614,0.12754583358764648,matched_path_accumulation_v1,same causal history,512,kivi_rolling_k2v2_s0_r128,512,true,true,hidden_cosine_loss,true,102,0.1275491714477539,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,17,true,3.337860107421875e-06,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
614,0.5032145956065506,matched_path_accumulation_v1,same causal history,512,kivi_rolling_k2v2_s0_r128,512,true,true,hidden_relative_L2,true,102,0.5057622790336609,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,17,true,0.0025476834271103144,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
614,0.5032145956065506,matched_path_accumulation_v1,same causal history,512,kivi_rolling_k2v2_s0_r128,512,true,true,attention_output_relative_L2,true,102,0.5057622790336609,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,17,true,0.0025476834271103144,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
614,0.9882985658532562,matched_path_accumulation_v1,same causal history,512,kivi_rolling_k2v2_s0_r128,512,true,true,next_token_KL,true,102,0.9883058667182922,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,17,true,7.300865036086179e-06,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
614,0.2568916773733463,matched_path_accumulation_v1,same causal history,512,kivi_rolling_k2v2_s0_r128,512,true,true,next_token_JS,true,102,0.25689348578453064,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,17,true,1.8084111843563733e-06,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
614,1.2246892377734184,matched_path_accumulation_v1,same causal history,512,kivi_rolling_k2v2_s0_r128,512,true,true,target_token_NLL_delta,true,102,1.2236863374710083,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,17,true,-0.0010029003024101257,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
614,1.0,matched_path_accumulation_v1,same causal history,512,kivi_rolling_k2v2_s0_r128,512,true,true,top1_disagreement,true,102,1.0,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,17,true,0.0,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
614,4.580078125,matched_path_accumulation_v1,same causal history,512,kivi_rolling_k2v2_s0_r128,512,true,true,logit_max_abs_diff,true,102,4.599609375,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,17,true,0.01953125,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
1126,0.07890444993972778,matched_path_accumulation_v1,same causal history,1024,kivi_rolling_k2v2_s0_r128,1024,true,true,hidden_cosine_loss,true,102,0.0789065957069397,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,21,true,2.1457672119140625e-06,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
1126,0.40107653848826885,matched_path_accumulation_v1,same causal history,1024,kivi_rolling_k2v2_s0_r128,1024,true,true,hidden_relative_L2,true,102,0.40306341648101807,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,21,true,0.001986877992749214,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
1126,0.40107653848826885,matched_path_accumulation_v1,same causal history,1024,kivi_rolling_k2v2_s0_r128,1024,true,true,attention_output_relative_L2,true,102,0.40306341648101807,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,21,true,0.001986877992749214,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
1126,5.128965131007135e-05,matched_path_accumulation_v1,same causal history,1024,kivi_rolling_k2v2_s0_r128,1024,true,true,next_token_KL,true,102,5.128965131007135e-05,FP16_pseudo,kivi_rolling_k2v2_s0_r128_pseudo,pseudo,21,true,0.0,FP16_static,kivi_rolling_k2v2_s0_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
