abs_diff,checkpoint,comparison_source,exact_equal,execution_mode,layer,left_config,left_value,method_group,metric_name,missing,numerically_equal,relative_diff,right_config,right_value,task_key
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,1.667253636813257,pattern,attention_output_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.667253636813257,aime24:p0:s0:seed42
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.2843566834926605,pattern,hidden_cosine_loss,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.2843566834926605,aime24:p0:s0:seed42
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,1.667253636813257,pattern,hidden_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.667253636813257,aime24:p0:s0:seed42
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,16.174560546875,pattern,logit_max_abs_diff,False,True,0.0,pattern_rolling_k2v2_s0_r128,16.174560546875,aime24:p0:s0:seed42
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.10810526586658442,pattern,next_token_JS,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.10810526586658442,aime24:p0:s0:seed42
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.4040679177097636,pattern,next_token_KL,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.4040679177097636,aime24:p0:s0:seed42
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.6941270451288801,pattern,target_token_NLL_delta,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.6941270451288801,aime24:p0:s0:seed42
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,1.0,pattern,top1_disagreement,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.0,aime24:p0:s0:seed42
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,1.4345711765345186,pattern,attention_output_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.4345711765345186,aime24:p11:s0:seed11042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.266381174325943,pattern,hidden_cosine_loss,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.266381174325943,aime24:p11:s0:seed11042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,1.4345711765345186,pattern,hidden_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.4345711765345186,aime24:p11:s0:seed11042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,17.37890625,pattern,logit_max_abs_diff,False,True,0.0,pattern_rolling_k2v2_s0_r128,17.37890625,aime24:p11:s0:seed11042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.15012258196450468,pattern,next_token_JS,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.15012258196450468,aime24:p11:s0:seed11042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.5702662746543865,pattern,next_token_KL,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.5702662746543865,aime24:p11:s0:seed11042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,1.0168340980890207,pattern,target_token_NLL_delta,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.0168340980890207,aime24:p11:s0:seed11042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.0,pattern,top1_disagreement,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0,aime24:p11:s0:seed11042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,1.5917868381366134,pattern,attention_output_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.5917868381366134,aime24:p11:s1:seed11043
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.320997029542923,pattern,hidden_cosine_loss,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.320997029542923,aime24:p11:s1:seed11043
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,1.5917868381366134,pattern,hidden_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.5917868381366134,aime24:p11:s1:seed11043
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,14.26611328125,pattern,logit_max_abs_diff,False,True,0.0,pattern_rolling_k2v2_s0_r128,14.26611328125,aime24:p11:s1:seed11043
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.12870082278500283,pattern,next_token_JS,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.12870082278500283,aime24:p11:s1:seed11043
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.565654739117248,pattern,next_token_KL,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.565654739117248,aime24:p11:s1:seed11043
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.9025419801456565,pattern,target_token_NLL_delta,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.9025419801456565,aime24:p11:s1:seed11043
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.0,pattern,top1_disagreement,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0,aime24:p11:s1:seed11043
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,1.6801581105100922,pattern,attention_output_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.6801581105100922,aime24:p12:s0:seed12042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.37770289182662964,pattern,hidden_cosine_loss,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.37770289182662964,aime24:p12:s0:seed12042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,1.6801581105100922,pattern,hidden_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.6801581105100922,aime24:p12:s0:seed12042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,17.46142578125,pattern,logit_max_abs_diff,False,True,0.0,pattern_rolling_k2v2_s0_r128,17.46142578125,aime24:p12:s0:seed12042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.06610152159188099,pattern,next_token_JS,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.06610152159188099,aime24:p12:s0:seed12042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.23333617166599652,pattern,next_token_KL,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.23333617166599652,aime24:p12:s0:seed12042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,-0.021397539589997905,pattern,target_token_NLL_delta,False,True,0.0,pattern_rolling_k2v2_s0_r128,-0.021397539589997905,aime24:p12:s0:seed12042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.0,pattern,top1_disagreement,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0,aime24:p12:s0:seed12042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,1.4027049105498008,pattern,attention_output_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.4027049105498008,aime24:p12:s1:seed12043
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.2632121741771698,pattern,hidden_cosine_loss,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.2632121741771698,aime24:p12:s1:seed12043
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,1.4027049105498008,pattern,hidden_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.4027049105498008,aime24:p12:s1:seed12043
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,14.00048828125,pattern,logit_max_abs_diff,False,True,0.0,pattern_rolling_k2v2_s0_r128,14.00048828125,aime24:p12:s1:seed12043
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.041615129766135794,pattern,next_token_JS,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.041615129766135794,aime24:p12:s1:seed12043
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.15883644333504776,pattern,next_token_KL,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.15883644333504776,aime24:p12:s1:seed12043
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.6398397833108902,pattern,target_token_NLL_delta,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.6398397833108902,aime24:p12:s1:seed12043
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.0,pattern,top1_disagreement,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0,aime24:p12:s1:seed12043
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,1.4857073822640814,pattern,attention_output_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.4857073822640814,aime24:p14:s0:seed14042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.2752145528793335,pattern,hidden_cosine_loss,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.2752145528793335,aime24:p14:s0:seed14042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,1.4857073822640814,pattern,hidden_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.4857073822640814,aime24:p14:s0:seed14042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,12.981201171875,pattern,logit_max_abs_diff,False,True,0.0,pattern_rolling_k2v2_s0_r128,12.981201171875,aime24:p14:s0:seed14042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.06311908266349459,pattern,next_token_JS,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.06311908266349459,aime24:p14:s0:seed14042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.24381649353741586,pattern,next_token_KL,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.24381649353741586,aime24:p14:s0:seed14042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,-0.33228143419000844,pattern,target_token_NLL_delta,False,True,0.0,pattern_rolling_k2v2_s0_r128,-0.33228143419000844,aime24:p14:s0:seed14042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.5,pattern,top1_disagreement,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.5,aime24:p14:s0:seed14042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,1.1832474638940766,pattern,attention_output_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.1832474638940766,aime24:p15:s0:seed15042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.18715175986289978,pattern,hidden_cosine_loss,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.18715175986289978,aime24:p15:s0:seed15042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,1.1832474638940766,pattern,hidden_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.1832474638940766,aime24:p15:s0:seed15042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,15.21630859375,pattern,logit_max_abs_diff,False,True,0.0,pattern_rolling_k2v2_s0_r128,15.21630859375,aime24:p15:s0:seed15042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.06149880573681887,pattern,next_token_JS,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.06149880573681887,aime24:p15:s0:seed15042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.24060344235068243,pattern,next_token_KL,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.24060344235068243,aime24:p15:s0:seed15042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.826158146810485,pattern,target_token_NLL_delta,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.826158146810485,aime24:p15:s0:seed15042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,1.0,pattern,top1_disagreement,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.0,aime24:p15:s0:seed15042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,2.1190059152431786,pattern,attention_output_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,2.1190059152431786,aime24:p15:s1:seed15043
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.5099376440048218,pattern,hidden_cosine_loss,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.5099376440048218,aime24:p15:s1:seed15043
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,2.1190059152431786,pattern,hidden_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,2.1190059152431786,aime24:p15:s1:seed15043
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,18.77392578125,pattern,logit_max_abs_diff,False,True,0.0,pattern_rolling_k2v2_s0_r128,18.77392578125,aime24:p15:s1:seed15043
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.02339150853940941,pattern,next_token_JS,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.02339150853940941,aime24:p15:s1:seed15043
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.06885417119854331,pattern,next_token_KL,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.06885417119854331,aime24:p15:s1:seed15043
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.06922552073774568,pattern,target_token_NLL_delta,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.06922552073774568,aime24:p15:s1:seed15043
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.0,pattern,top1_disagreement,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0,aime24:p15:s1:seed15043
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,1.3716734608751722,pattern,attention_output_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.3716734608751722,aime24:p16:s0:seed16042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.2470337152481079,pattern,hidden_cosine_loss,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.2470337152481079,aime24:p16:s0:seed16042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,1.3716734608751722,pattern,hidden_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.3716734608751722,aime24:p16:s0:seed16042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,13.3837890625,pattern,logit_max_abs_diff,False,True,0.0,pattern_rolling_k2v2_s0_r128,13.3837890625,aime24:p16:s0:seed16042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.012503141332930845,pattern,next_token_JS,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.012503141332930845,aime24:p16:s0:seed16042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.04492898484884833,pattern,next_token_KL,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.04492898484884833,aime24:p16:s0:seed16042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,-0.017735169734805822,pattern,target_token_NLL_delta,False,True,0.0,pattern_rolling_k2v2_s0_r128,-0.017735169734805822,aime24:p16:s0:seed16042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.0,pattern,top1_disagreement,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0,aime24:p16:s0:seed16042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,1.8662209210451692,pattern,attention_output_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.8662209210451692,aime24:p17:s0:seed17042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.41021203994750977,pattern,hidden_cosine_loss,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.41021203994750977,aime24:p17:s0:seed17042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,1.8662209210451692,pattern,hidden_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.8662209210451692,aime24:p17:s0:seed17042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,17.6220703125,pattern,logit_max_abs_diff,False,True,0.0,pattern_rolling_k2v2_s0_r128,17.6220703125,aime24:p17:s0:seed17042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.48120562303001746,pattern,next_token_JS,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.48120562303001746,aime24:p17:s0:seed17042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,1.9774842131238772,pattern,next_token_KL,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.9774842131238772,aime24:p17:s0:seed17042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,2.3611854995970134,pattern,target_token_NLL_delta,False,True,0.0,pattern_rolling_k2v2_s0_r128,2.3611854995970134,aime24:p17:s0:seed17042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,1.5,pattern,top1_disagreement,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.5,aime24:p17:s0:seed17042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,1.4829112498555332,pattern,attention_output_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.4829112498555332,aime24:p6:s0:seed6042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.2811437249183655,pattern,hidden_cosine_loss,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.2811437249183655,aime24:p6:s0:seed6042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,1.4829112498555332,pattern,hidden_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.4829112498555332,aime24:p6:s0:seed6042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,14.408935546875,pattern,logit_max_abs_diff,False,True,0.0,pattern_rolling_k2v2_s0_r128,14.408935546875,aime24:p6:s0:seed6042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.0023523216636620603,pattern,next_token_JS,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0023523216636620603,aime24:p6:s0:seed6042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.0073596028224569565,pattern,next_token_KL,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0073596028224569565,aime24:p6:s0:seed6042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.003290511594968848,pattern,target_token_NLL_delta,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.003290511594968848,aime24:p6:s0:seed6042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.0,pattern,top1_disagreement,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0,aime24:p6:s0:seed6042
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,1.3134541358449496,pattern,attention_output_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.3134541358449496,aime24:p6:s1:seed6043
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.21943321824073792,pattern,hidden_cosine_loss,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.21943321824073792,aime24:p6:s1:seed6043
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,1.3134541358449496,pattern,hidden_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.3134541358449496,aime24:p6:s1:seed6043
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,12.84765625,pattern,logit_max_abs_diff,False,True,0.0,pattern_rolling_k2v2_s0_r128,12.84765625,aime24:p6:s1:seed6043
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.04467333950699115,pattern,next_token_JS,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.04467333950699115,aime24:p6:s1:seed6043
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.15980370892810924,pattern,next_token_KL,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.15980370892810924,aime24:p6:s1:seed6043
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.2189241963033055,pattern,target_token_NLL_delta,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.2189241963033055,aime24:p6:s1:seed6043
0.0,core_auc,auc,True,acc_auc,final,patternkv_paper,0.0,pattern,top1_disagreement,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0,aime24:p6:s1:seed6043
0.0,1024,metric,True,pseudo,final,kivi_paper_g128,0.5345141291618347,kivi,attention_output_relative_L2,False,True,0.0,kivi_rolling_k2v2_s0_r128,0.5345141291618347,aime24:p0:s0:seed42
0.0,1024,metric,True,static,final,kivi_paper_g128,0.002322959480807185,kivi,attention_output_relative_L2,False,True,0.0,kivi_rolling_k2v2_s0_r128,0.002322959480807185,aime24:p0:s0:seed42
0.0,1024,metric,True,pseudo,final,kivi_paper_g128,0.13741153478622437,kivi,hidden_cosine_loss,False,True,0.0,kivi_rolling_k2v2_s0_r128,0.13741153478622437,aime24:p0:s0:seed42
0.0,1024,metric,True,static,final,kivi_paper_g128,2.9206275939941406e-06,kivi,hidden_cosine_loss,False,True,0.0,kivi_rolling_k2v2_s0_r128,2.9206275939941406e-06,aime24:p0:s0:seed42
0.0,1024,metric,True,pseudo,final,kivi_paper_g128,0.5345141291618347,kivi,hidden_relative_L2,False,True,0.0,kivi_rolling_k2v2_s0_r128,0.5345141291618347,aime24:p0:s0:seed42
0.0,1024,metric,True,static,final,kivi_paper_g128,0.002322959480807185,kivi,hidden_relative_L2,False,True,0.0,kivi_rolling_k2v2_s0_r128,0.002322959480807185,aime24:p0:s0:seed42
0.0,1024,metric,True,pseudo,final,kivi_paper_g128,6.34375,kivi,logit_max_abs_diff,False,True,0.0,kivi_rolling_k2v2_s0_r128,6.34375,aime24:p0:s0:seed42
0.0,1024,metric,True,static,final,kivi_paper_g128,0.01953125,kivi,logit_max_abs_diff,False,True,0.0,kivi_rolling_k2v2_s0_r128,0.01953125,aime24:p0:s0:seed42
0.0,1024,metric,True,pseudo,final,kivi_paper_g128,0.04002868011593819,kivi,next_token_JS,False,True,0.0,kivi_rolling_k2v2_s0_r128,0.04002868011593819,aime24:p0:s0:seed42
0.0,1024,metric,True,static,final,kivi_paper_g128,7.21155579697097e-10,kivi,next_token_JS,False,True,0.0,kivi_rolling_k2v2_s0_r128,7.21155579697097e-10,aime24:p0:s0:seed42
0.0,1024,metric,True,pseudo,final,kivi_paper_g128,0.1193557158112526,kivi,next_token_KL,False,True,0.0,kivi_rolling_k2v2_s0_r128,0.1193557158112526,aime24:p0:s0:seed42
0.0,1024,metric,True,static,final,kivi_paper_g128,1.393399173821308e-07,kivi,next_token_KL,False,True,0.0,kivi_rolling_k2v2_s0_r128,1.393399173821308e-07,aime24:p0:s0:seed42
0.0,1024,metric,True,pseudo,final,kivi_paper_g128,0.12465616315603256,kivi,target_token_NLL_delta,False,True,0.0,kivi_rolling_k2v2_s0_r128,0.12465616315603256,aime24:p0:s0:seed42
0.0,1024,metric,True,static,final,kivi_paper_g128,-1.6789999790489674e-05,kivi,target_token_NLL_delta,False,True,0.0,kivi_rolling_k2v2_s0_r128,-1.6789999790489674e-05,aime24:p0:s0:seed42
0.0,1024,metric,True,pseudo,final,kivi_paper_g128,0.0,kivi,top1_disagreement,False,True,0.0,kivi_rolling_k2v2_s0_r128,0.0,aime24:p0:s0:seed42
0.0,1024,metric,True,static,final,kivi_paper_g128,0.0,kivi,top1_disagreement,False,True,0.0,kivi_rolling_k2v2_s0_r128,0.0,aime24:p0:s0:seed42
0.0,128,metric,True,pseudo,final,kivi_paper_g128,0.37220266461372375,kivi,attention_output_relative_L2,False,True,0.0,kivi_rolling_k2v2_s0_r128,0.37220266461372375,aime24:p0:s0:seed42
0.0,128,metric,True,static,final,kivi_paper_g128,0.0022037504240870476,kivi,attention_output_relative_L2,False,True,0.0,kivi_rolling_k2v2_s0_r128,0.0022037504240870476,aime24:p0:s0:seed42
0.0,128,metric,True,pseudo,final,kivi_paper_g128,0.07019323110580444,kivi,hidden_cosine_loss,False,True,0.0,kivi_rolling_k2v2_s0_r128,0.07019323110580444,aime24:p0:s0:seed42
0.0,128,metric,True,static,final,kivi_paper_g128,2.8014183044433594e-06,kivi,hidden_cosine_loss,False,True,0.0,kivi_rolling_k2v2_s0_r128,2.8014183044433594e-06,aime24:p0:s0:seed42
0.0,128,metric,True,pseudo,final,kivi_paper_g128,0.37220266461372375,kivi,hidden_relative_L2,False,True,0.0,kivi_rolling_k2v2_s0_r128,0.37220266461372375,aime24:p0:s0:seed42
0.0,128,metric,True,static,final,kivi_paper_g128,0.0022037504240870476,kivi,hidden_relative_L2,False,True,0.0,kivi_rolling_k2v2_s0_r128,0.0022037504240870476,aime24:p0:s0:seed42
0.0,128,metric,True,pseudo,final,kivi_paper_g128,3.63671875,kivi,logit_max_abs_diff,False,True,0.0,kivi_rolling_k2v2_s0_r128,3.63671875,aime24:p0:s0:seed42
0.0,128,metric,True,static,final,kivi_paper_g128,0.0234375,kivi,logit_max_abs_diff,False,True,0.0,kivi_rolling_k2v2_s0_r128,0.0234375,aime24:p0:s0:seed42
0.0,128,metric,True,pseudo,final,kivi_paper_g128,0.23370066285133362,kivi,next_token_JS,False,True,0.0,kivi_rolling_k2v2_s0_r128,0.23370066285133362,aime24:p0:s0:seed42
0.0,128,metric,True,static,final,kivi_paper_g128,3.1595328664479894e-07,kivi,next_token_JS,False,True,0.0,kivi_rolling_k2v2_s0_r128,3.1595328664479894e-07,aime24:p0:s0:seed42
0.0,128,metric,True,pseudo,final,kivi_paper_g128,1.0634418725967407,kivi,next_token_KL,False,True,0.0,kivi_rolling_k2v2_s0_r128,1.0634418725967407,aime24:p0:s0:seed42
0.0,128,metric,True,static,final,kivi_paper_g128,1.1466302112239646e-06,kivi,next_token_KL,False,True,0.0,kivi_rolling_k2v2_s0_r128,1.1466302112239646e-06,aime24:p0:s0:seed42
0.0,128,metric,True,pseudo,final,kivi_paper_g128,1.9266386032104492,kivi,target_token_NLL_delta,False,True,0.0,kivi_rolling_k2v2_s0_r128,1.9266386032104492,aime24:p0:s0:seed42
0.0,128,metric,True,static,final,kivi_paper_g128,-0.00012373924255371094,kivi,target_token_NLL_delta,False,True,0.0,kivi_rolling_k2v2_s0_r128,-0.00012373924255371094,aime24:p0:s0:seed42
0.0,128,metric,True,pseudo,final,kivi_paper_g128,1.0,kivi,top1_disagreement,False,True,0.0,kivi_rolling_k2v2_s0_r128,1.0,aime24:p0:s0:seed42
0.0,128,metric,True,static,final,kivi_paper_g128,0.0,kivi,top1_disagreement,False,True,0.0,kivi_rolling_k2v2_s0_r128,0.0,aime24:p0:s0:seed42
0.0,2048,metric,True,pseudo,final,kivi_paper_g128,0.5063298344612122,kivi,attention_output_relative_L2,False,True,0.0,kivi_rolling_k2v2_s0_r128,0.5063298344612122,aime24:p0:s0:seed42
0.0,2048,metric,True,static,final,kivi_paper_g128,0.0030400792602449656,kivi,attention_output_relative_L2,False,True,0.0,kivi_rolling_k2v2_s0_r128,0.0030400792602449656,aime24:p0:s0:seed42
0.0,2048,metric,True,pseudo,final,kivi_paper_g128,0.11761611700057983,kivi,hidden_cosine_loss,False,True,0.0,kivi_rolling_k2v2_s0_r128,0.11761611700057983,aime24:p0:s0:seed42
0.0,2048,metric,True,static,final,kivi_paper_g128,4.76837158203125e-06,kivi,hidden_cosine_loss,False,True,0.0,kivi_rolling_k2v2_s0_r128,4.76837158203125e-06,aime24:p0:s0:seed42
0.0,2048,metric,True,pseudo,final,kivi_paper_g128,0.5063298344612122,kivi,hidden_relative_L2,False,True,0.0,kivi_rolling_k2v2_s0_r128,0.5063298344612122,aime24:p0:s0:seed42
0.0,2048,metric,True,static,final,kivi_paper_g128,0.0030400792602449656,kivi,hidden_relative_L2,False,True,0.0,kivi_rolling_k2v2_s0_r128,0.0030400792602449656,aime24:p0:s0:seed42
0.0,2048,metric,True,pseudo,final,kivi_paper_g128,4.35791015625,kivi,logit_max_abs_diff,False,True,0.0,kivi_rolling_k2v2_s0_r128,4.35791015625,aime24:p0:s0:seed42
0.0,2048,metric,True,static,final,kivi_paper_g128,0.03125,kivi,logit_max_abs_diff,False,True,0.0,kivi_rolling_k2v2_s0_r128,0.03125,aime24:p0:s0:seed42
0.0,2048,metric,True,pseudo,final,kivi_paper_g128,7.863816790631972e-06,kivi,next_token_JS,False,True,0.0,kivi_rolling_k2v2_s0_r128,7.863816790631972e-06,aime24:p0:s0:seed42
