base_auc_median,comparison_type,error_type,hadamard_auc_median,median_delta,metric_name,mode,object_type,paired_n,region,statistic,tasks_improved,tasks_regressed,ties
0.31840611389488915,norm_accumulation_auc,source_state_norm_drift,0.3113060694711747,0.003651546221226376,relative_L2,,k_source,6,all_tokens,p95,2,4,0
0.6321229811816005,norm_accumulation_auc,source_state_norm_drift,0.6157848023920081,-0.012824259344488054,relative_L2,,k_source,6,all_tokens,p99,4,2,0
0.38101302087306976,norm_accumulation_auc,representation_norm_error,0.3794770836830139,-0.0015359371900558472,relative_L2,,k_stored,1,packed_history,max,1,0,0
0.08284385346814815,norm_accumulation_auc,representation_norm_error,0.12807736992272112,0.045233516454572964,relative_L2,,k_stored,1,packed_history,mean,0,1,0
0.08720944821834564,norm_accumulation_auc,representation_norm_error,0.13524766266345978,0.048038214445114136,relative_L2,,k_stored,1,packed_history,p50,0,1,0
0.08272395730018622,norm_accumulation_auc,representation_norm_error,0.15616527497768395,0.07344131767749773,relative_L2,,k_stored,1,packed_history,p90,0,1,0
0.08223322629928587,norm_accumulation_auc,representation_norm_error,0.15927932634949676,0.0770461000502109,relative_L2,,k_stored,1,packed_history,p95,0,1,0
0.08808713987469649,norm_accumulation_auc,representation_norm_error,0.18040877878665987,0.09232163891196338,relative_L2,,k_stored,1,packed_history,p99,0,1,0
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,k_stored,6,pending_history,max,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,k_stored,6,pending_history,mean,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,k_stored,6,pending_history,p50,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,k_stored,6,pending_history,p90,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,k_stored,6,pending_history,p95,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,k_stored,6,pending_history,p99,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,k_stored,6,recent,max,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,k_stored,6,recent,mean,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,k_stored,6,recent,p50,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,k_stored,6,recent,p90,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,k_stored,6,recent,p95,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,k_stored,6,recent,p99,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,k_stored,6,sink,max,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,k_stored,6,sink,mean,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,k_stored,6,sink,p50,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,k_stored,6,sink,p90,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,k_stored,6,sink,p95,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,k_stored,6,sink,p99,0,0,6
0.3802788555622101,norm_accumulation_auc,stored_norm_error,0.5367661118507385,0.15648725628852844,relative_L2,,k_stored,1,packed_history,max,0,1,0
0.09982778015228178,norm_accumulation_auc,stored_norm_error,0.14186404544511788,0.042036265292836106,relative_L2,,k_stored,1,packed_history,mean,0,1,0
0.10343489050865173,norm_accumulation_auc,stored_norm_error,0.14999402314424515,0.046559132635593414,relative_L2,,k_stored,1,packed_history,p50,0,1,0
0.10392480045557018,norm_accumulation_auc,stored_norm_error,0.1742371782660483,0.07031237781047811,relative_L2,,k_stored,1,packed_history,p90,0,1,0
0.1093865200877189,norm_accumulation_auc,stored_norm_error,0.1777840748429297,0.06839755475521081,relative_L2,,k_stored,1,packed_history,p95,0,1,0
0.13627334579825398,norm_accumulation_auc,stored_norm_error,0.21233443588018414,0.07606109008193015,relative_L2,,k_stored,1,packed_history,p99,0,1,0
1.0189520820858888,norm_accumulation_auc,stored_norm_error,1.0757819659193046,-0.05160387605428696,relative_L2,,k_stored,6,pending_history,max,4,2,0
0.18415840724443872,norm_accumulation_auc,stored_norm_error,0.1822350483598585,0.002131472122360603,relative_L2,,k_stored,6,pending_history,mean,3,3,0
0.16514386967901373,norm_accumulation_auc,stored_norm_error,0.16581902780308155,0.0010770827066153288,relative_L2,,k_stored,6,pending_history,p50,3,3,0
0.2612096852186369,norm_accumulation_auc,stored_norm_error,0.26755712654849056,-0.0028383810073136784,relative_L2,,k_stored,6,pending_history,p90,3,3,0
0.3210606897904653,norm_accumulation_auc,stored_norm_error,0.36446863328601464,0.007308825198560909,relative_L2,,k_stored,6,pending_history,p95,3,3,0
0.6429779315850439,norm_accumulation_auc,stored_norm_error,0.7218857614762946,-0.009897705018519692,relative_L2,,k_stored,6,pending_history,p99,3,3,0
1.2328222313371953,norm_accumulation_auc,stored_norm_error,1.2376468622533139,-0.004459436982870102,relative_L2,,k_stored,6,recent,max,4,2,0
0.19414382919687512,norm_accumulation_auc,stored_norm_error,0.20146119374710025,0.004801551650643887,relative_L2,,k_stored,6,recent,mean,2,4,0
0.16577801828680094,norm_accumulation_auc,stored_norm_error,0.17501818658638513,0.006441539619117975,relative_L2,,k_stored,6,recent,p50,0,6,0
0.3079275900148787,norm_accumulation_auc,stored_norm_error,0.29740101617062464,0.001979777030646751,relative_L2,,k_stored,6,recent,p90,3,3,0
0.42456694243446663,norm_accumulation_auc,stored_norm_error,0.42453416855714726,0.0018799370154737038,relative_L2,,k_stored,6,recent,p95,3,3,0
0.7618698856272381,norm_accumulation_auc,stored_norm_error,0.7252293561864642,-0.009939251411706262,relative_L2,,k_stored,6,recent,p99,4,2,0
0.0001506440166849643,norm_accumulation_auc,stored_norm_error,0.0001506440166849643,0.0,relative_L2,,k_stored,6,sink,max,0,0,6
5.41886884093401e-05,norm_accumulation_auc,stored_norm_error,5.41886884093401e-05,0.0,relative_L2,,k_stored,6,sink,mean,0,0,6
1.4760822523385286e-05,norm_accumulation_auc,stored_norm_error,1.4760822523385286e-05,0.0,relative_L2,,k_stored,6,sink,p50,0,0,6
0.00027318449865560963,norm_accumulation_auc,stored_norm_error,0.00027318449865560963,0.0,relative_L2,,k_stored,6,sink,p90,0,0,6
0.00025539771449985054,norm_accumulation_auc,stored_norm_error,0.00025539771449985054,0.0,relative_L2,,k_stored,6,sink,p95,0,0,6
0.00020098516542930132,norm_accumulation_auc,stored_norm_error,0.00020098516542930132,0.0,relative_L2,,k_stored,6,sink,p99,0,0,6
1.4960889770882204,norm_accumulation_auc,source_state_norm_drift,1.4301415891386569,-0.0016252510249614716,relative_L2,,q_source,6,all_tokens,max,3,3,0
0.12435300014934803,norm_accumulation_auc,source_state_norm_drift,0.12694530972386406,0.0017765446911888125,relative_L2,,q_source,6,all_tokens,mean,2,4,0
0.11304417756036855,norm_accumulation_auc,source_state_norm_drift,0.11756519056507386,0.0035500668454915285,relative_L2,,q_source,6,all_tokens,p50,1,5,0
0.24277360859850888,norm_accumulation_auc,source_state_norm_drift,0.24144228967488746,0.0010751832276582468,relative_L2,,q_source,6,all_tokens,p90,2,4,0
0.3015946663028442,norm_accumulation_auc,source_state_norm_drift,0.2985025478104944,0.0022637928836046206,relative_L2,,q_source,6,all_tokens,p95,3,3,0
0.5505228894512396,norm_accumulation_auc,source_state_norm_drift,0.5318537400662902,-0.010497323963790661,relative_L2,,q_source,6,all_tokens,p99,4,2,0
3.886225011665374,norm_accumulation_auc,source_state_norm_drift,3.7291245434898883,-0.3642823249101639,relative_L2,,v_source,6,all_tokens,max,4,2,0
0.3408717491637847,norm_accumulation_auc,source_state_norm_drift,0.3466497257819502,0.003253894884166525,relative_L2,,v_source,6,all_tokens,mean,2,4,0
0.2942911833524704,norm_accumulation_auc,source_state_norm_drift,0.3035050304606557,0.005340453237295151,relative_L2,,v_source,6,all_tokens,p50,1,5,0
0.6790533444902394,norm_accumulation_auc,source_state_norm_drift,0.6758846419921611,0.0014381494373083559,relative_L2,,v_source,6,all_tokens,p90,3,3,0
0.8434576244151684,norm_accumulation_auc,source_state_norm_drift,0.8487309904099672,0.0053427241742616816,relative_L2,,v_source,6,all_tokens,p95,2,4,0
1.6368944334751017,norm_accumulation_auc,source_state_norm_drift,1.622840088648954,-0.0063680247589941175,relative_L2,,v_source,6,all_tokens,p99,3,3,0
-0.31653332710266113,norm_accumulation_auc,representation_norm_error,0.46429726481437683,0.780830591917038,relative_L2,,v_stored,1,packed_history,max,0,1,0
0.1288541855266203,norm_accumulation_auc,representation_norm_error,0.24850159381560388,0.11964740828898357,relative_L2,,v_stored,1,packed_history,mean,0,1,0
0.16359464079141617,norm_accumulation_auc,representation_norm_error,0.2945801168680191,0.13098547607660294,relative_L2,,v_stored,1,packed_history,p50,0,1,0
0.02559944093227401,norm_accumulation_auc,representation_norm_error,0.20386449247598648,0.17826505154371247,relative_L2,,v_stored,1,packed_history,p90,0,1,0
0.0015883132815360246,norm_accumulation_auc,representation_norm_error,0.19855966717004803,0.196971353888512,relative_L2,,v_stored,1,packed_history,p95,0,1,0
-0.10577848047018085,norm_accumulation_auc,representation_norm_error,0.1992682328820226,0.30504671335220346,relative_L2,,v_stored,1,packed_history,p99,0,1,0
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,v_stored,6,pending_history,max,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,v_stored,6,pending_history,mean,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,v_stored,6,pending_history,p50,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,v_stored,6,pending_history,p90,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,v_stored,6,pending_history,p95,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,v_stored,6,pending_history,p99,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,v_stored,6,recent,max,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,v_stored,6,recent,mean,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,v_stored,6,recent,p50,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,v_stored,6,recent,p90,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,v_stored,6,recent,p95,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,v_stored,6,recent,p99,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,v_stored,6,sink,max,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,v_stored,6,sink,mean,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,v_stored,6,sink,p50,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,v_stored,6,sink,p90,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,v_stored,6,sink,p95,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_L2,,v_stored,6,sink,p99,0,0,6
1.9198763966560364,norm_accumulation_auc,stored_norm_error,1.8260236382484436,-0.09385275840759277,relative_L2,,v_stored,1,packed_history,max,1,0,0
0.19562570516918143,norm_accumulation_auc,stored_norm_error,0.3088773288602802,0.11325162369109876,relative_L2,,v_stored,1,packed_history,mean,0,1,0
0.21941791474819183,norm_accumulation_auc,stored_norm_error,0.3471612259745598,0.12774331122636795,relative_L2,,v_stored,1,packed_history,p50,0,1,0
0.1213766098022461,norm_accumulation_auc,stored_norm_error,0.2917755201458932,0.1703989103436471,relative_L2,,v_stored,1,packed_history,p90,0,1,0
0.11978275626897805,norm_accumulation_auc,stored_norm_error,0.3056174412369729,0.18583468496799482,relative_L2,,v_stored,1,packed_history,p95,0,1,0
0.1918091678619399,norm_accumulation_auc,stored_norm_error,0.39255710661411275,0.20074793875217284,relative_L2,,v_stored,1,packed_history,p99,0,1,0
2.409983747638762,norm_accumulation_auc,stored_norm_error,2.780597292818129,0.0024477913975715637,relative_L2,,v_stored,6,pending_history,max,3,3,0
0.4715963699730355,norm_accumulation_auc,stored_norm_error,0.4801866604963942,0.008858612601582438,relative_L2,,v_stored,6,pending_history,mean,3,3,0
0.42998126326710917,norm_accumulation_auc,stored_norm_error,0.4397029680258129,0.004639812745153904,relative_L2,,v_stored,6,pending_history,p50,3,3,0
0.7225049336790108,norm_accumulation_auc,stored_norm_error,0.7494293211144396,0.00758675411343579,relative_L2,,v_stored,6,pending_history,p90,2,4,0
0.9082405204186212,norm_accumulation_auc,stored_norm_error,0.9816685015568507,-0.00933235716074704,relative_L2,,v_stored,6,pending_history,p95,3,3,0
1.6170816606958387,norm_accumulation_auc,stored_norm_error,1.8534642337565277,0.040946383327244096,relative_L2,,v_stored,6,pending_history,p99,2,4,0
2.9711814417969435,norm_accumulation_auc,stored_norm_error,3.0273099654586986,-0.2008015736937523,relative_L2,,v_stored,6,recent,max,4,2,0
0.5106660617914827,norm_accumulation_auc,stored_norm_error,0.5272180900270484,0.009754230547059706,relative_L2,,v_stored,6,recent,mean,2,4,0
0.43922454422863666,norm_accumulation_auc,stored_norm_error,0.45411994884489104,0.011874149553477764,relative_L2,,v_stored,6,recent,p50,0,6,0
0.8385766655439514,norm_accumulation_auc,stored_norm_error,0.8352672979410274,0.003905308619141512,relative_L2,,v_stored,6,recent,p90,3,3,0
1.1893488771194822,norm_accumulation_auc,stored_norm_error,1.189434038355829,0.0315842231735583,relative_L2,,v_stored,6,recent,p95,1,5,0
1.957374536811257,norm_accumulation_auc,stored_norm_error,1.9134678742842506,-0.024652458503843233,relative_L2,,v_stored,6,recent,p99,4,2,0
-0.00025493180146440864,norm_accumulation_auc,stored_norm_error,-0.00025493180146440864,0.0,relative_L2,,v_stored,6,sink,max,0,0,6
-1.365931620966876e-05,norm_accumulation_auc,stored_norm_error,-1.365931620966876e-05,0.0,relative_L2,,v_stored,6,sink,mean,0,0,6
5.047043669037521e-05,norm_accumulation_auc,stored_norm_error,5.047043669037521e-05,0.0,relative_L2,,v_stored,6,sink,p50,0,0,6
-0.00037391862715594577,norm_accumulation_auc,stored_norm_error,-0.00037391862715594577,0.0,relative_L2,,v_stored,6,sink,p90,0,0,6
0.00024135723360814096,norm_accumulation_auc,stored_norm_error,0.00024135723360814096,0.0,relative_L2,,v_stored,6,sink,p95,0,0,6
0.00012551309715490527,norm_accumulation_auc,stored_norm_error,0.00012551309715490527,0.0,relative_L2,,v_stored,6,sink,p99,0,0,6
0.3238749394513434,norm_accumulation_auc,source_state_norm_drift,0.2557540009438526,-0.031394499354064465,relative_norm_error,,hidden,6,all_tokens,max,4,2,0
0.0129980599752901,norm_accumulation_auc,source_state_norm_drift,0.013183569454800955,0.000185509479510855,relative_norm_error,,hidden,6,all_tokens,mean,3,3,0
0.006783818653275375,norm_accumulation_auc,source_state_norm_drift,0.006868850266982918,-6.535662396345288e-05,relative_norm_error,,hidden,6,all_tokens,p50,4,2,0
0.03240773152356269,norm_accumulation_auc,source_state_norm_drift,0.03330900676810416,0.0007836370030418049,relative_norm_error,,hidden,6,all_tokens,p90,2,4,0
0.0453724066581344,norm_accumulation_auc,source_state_norm_drift,0.04581317886186297,0.0004407722037285712,relative_norm_error,,hidden,6,all_tokens,p95,2,4,0
0.07687822297157254,norm_accumulation_auc,source_state_norm_drift,0.08044004890587525,-0.0005283562699332917,relative_norm_error,,hidden,6,all_tokens,p99,3,3,0
0.5648961958650034,norm_accumulation_auc,source_state_norm_drift,0.5739550543949008,0.007237298414111137,relative_norm_error,,k_source,6,all_tokens,max,2,4,0
0.018784644727561414,norm_accumulation_auc,source_state_norm_drift,0.019497960797158154,0.00041096461097626415,relative_norm_error,,k_source,6,all_tokens,mean,2,4,0
0.009715521397083648,norm_accumulation_auc,source_state_norm_drift,0.010354757469031028,0.00042631884571164846,relative_norm_error,,k_source,6,all_tokens,p50,2,4,0
0.045717147117102314,norm_accumulation_auc,source_state_norm_drift,0.04676149590013666,0.0003686833661049431,relative_norm_error,,k_source,6,all_tokens,p90,3,3,0
0.0643781042017508,norm_accumulation_auc,source_state_norm_drift,0.06390485500996873,0.0004908680217340783,relative_norm_error,,k_source,6,all_tokens,p95,3,3,0
0.13215649278383293,norm_accumulation_auc,source_state_norm_drift,0.12413163701086878,-0.0036284605972463913,relative_norm_error,,k_source,6,all_tokens,p99,4,2,0
0.08631432801485062,norm_accumulation_auc,representation_norm_error,0.07743969559669495,-0.00887463241815567,relative_norm_error,,k_stored,1,packed_history,max,1,0,0
0.03045587377208501,norm_accumulation_auc,representation_norm_error,0.03540168716243148,0.004945813390346471,relative_norm_error,,k_stored,1,packed_history,mean,0,1,0
0.031106160953640938,norm_accumulation_auc,representation_norm_error,0.03459328319877386,0.003487122245132923,relative_norm_error,,k_stored,1,packed_history,p50,0,1,0
0.04480604343116282,norm_accumulation_auc,representation_norm_error,0.057446663454175005,0.012640620023012188,relative_norm_error,,k_stored,1,packed_history,p90,0,1,0
0.04733227193355548,norm_accumulation_auc,representation_norm_error,0.0582631126046181,0.01093084067106262,relative_norm_error,,k_stored,1,packed_history,p95,0,1,0
0.04560899205505862,norm_accumulation_auc,representation_norm_error,0.06463863570243139,0.019029643647372772,relative_norm_error,,k_stored,1,packed_history,p99,0,1,0
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,k_stored,6,pending_history,max,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,k_stored,6,pending_history,mean,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,k_stored,6,pending_history,p50,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,k_stored,6,pending_history,p90,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,k_stored,6,pending_history,p95,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,k_stored,6,pending_history,p99,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,k_stored,6,recent,max,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,k_stored,6,recent,mean,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,k_stored,6,recent,p50,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,k_stored,6,recent,p90,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,k_stored,6,recent,p95,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,k_stored,6,recent,p99,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,k_stored,6,sink,max,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,k_stored,6,sink,mean,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,k_stored,6,sink,p50,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,k_stored,6,sink,p90,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,k_stored,6,sink,p95,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,k_stored,6,sink,p99,0,0,6
0.32643797993659973,norm_accumulation_auc,stored_norm_error,0.24207424372434616,-0.08436373621225357,relative_norm_error,,k_stored,1,packed_history,max,1,0,0
0.037265239043596805,norm_accumulation_auc,stored_norm_error,0.039690290444789986,0.0024250514011931804,relative_norm_error,,k_stored,1,packed_history,mean,0,1,0
0.03670432325452566,norm_accumulation_auc,stored_norm_error,0.03810065519064665,0.001396331936120987,relative_norm_error,,k_stored,1,packed_history,p50,0,1,0
0.058253859728574775,norm_accumulation_auc,stored_norm_error,0.063775696605444,0.005521836876869218,relative_norm_error,,k_stored,1,packed_history,p90,0,1,0
0.06454695407301181,norm_accumulation_auc,stored_norm_error,0.06839173790067431,0.0038447838276624985,relative_norm_error,,k_stored,1,packed_history,p95,0,1,0
0.080680035278201,norm_accumulation_auc,stored_norm_error,0.08574172280728812,0.005061687529087117,relative_norm_error,,k_stored,1,packed_history,p99,0,1,0
0.3163286431808956,norm_accumulation_auc,stored_norm_error,0.28288235323270783,-0.01742626680061221,relative_norm_error,,k_stored,6,pending_history,max,4,2,0
0.028008740737034063,norm_accumulation_auc,stored_norm_error,0.02972256021665177,0.002163757248801877,relative_norm_error,,k_stored,6,pending_history,mean,2,4,0
0.020466657247197872,norm_accumulation_auc,stored_norm_error,0.021028705718890706,0.0013398216688074172,relative_norm_error,,k_stored,6,pending_history,p50,1,5,0
0.05728482459235239,norm_accumulation_auc,stored_norm_error,0.05986694667954,0.004416803130879998,relative_norm_error,,k_stored,6,pending_history,p90,2,4,0
0.07819290317056583,norm_accumulation_auc,stored_norm_error,0.079164135595056,0.0009712324244901677,relative_norm_error,,k_stored,6,pending_history,p95,3,3,0
0.14977953593013799,norm_accumulation_auc,stored_norm_error,0.15142844373316594,-0.008753755232319374,relative_norm_error,,k_stored,6,pending_history,p99,4,2,0
0.33560557273449376,norm_accumulation_auc,stored_norm_error,0.3599184607155621,-0.006721287965774536,relative_norm_error,,k_stored,6,recent,max,4,2,0
0.029147673345086528,norm_accumulation_auc,stored_norm_error,0.03011896712524392,0.0008908031498539026,relative_norm_error,,k_stored,6,recent,mean,2,4,0
0.020178180096081633,norm_accumulation_auc,stored_norm_error,0.022161301502819697,0.0005227350338827819,relative_norm_error,,k_stored,6,recent,p50,1,5,0
0.06291042860248128,norm_accumulation_auc,stored_norm_error,0.061405239427404015,0.0011497705476358616,relative_norm_error,,k_stored,6,recent,p90,2,4,0
0.0853710487212083,norm_accumulation_auc,stored_norm_error,0.08360212316219981,-0.0006838357541710249,relative_norm_error,,k_stored,6,recent,p95,3,3,0
0.1633388171590922,norm_accumulation_auc,stored_norm_error,0.15908135111181743,-0.0018152232747524893,relative_norm_error,,k_stored,6,recent,p99,3,3,0
-0.00027029175544157624,norm_accumulation_auc,stored_norm_error,-0.00027029175544157624,0.0,relative_norm_error,,k_stored,6,sink,max,0,0,6
3.083946630147438e-05,norm_accumulation_auc,stored_norm_error,3.083946630147438e-05,0.0,relative_norm_error,,k_stored,6,sink,mean,0,0,6
-9.359102477901615e-06,norm_accumulation_auc,stored_norm_error,-9.359102477901615e-06,0.0,relative_norm_error,,k_stored,6,sink,p50,0,0,6
0.00015984961937647323,norm_accumulation_auc,stored_norm_error,0.00015984961937647323,0.0,relative_norm_error,,k_stored,6,sink,p90,0,0,6
8.973822077678115e-05,norm_accumulation_auc,stored_norm_error,8.973822077678115e-05,0.0,relative_norm_error,,k_stored,6,sink,p95,0,0,6
1.3067191539448597e-05,norm_accumulation_auc,stored_norm_error,1.3067191539448597e-05,0.0,relative_norm_error,,k_stored,6,sink,p99,0,0,6
0.5060896041395608,norm_accumulation_auc,source_state_norm_drift,0.5119707293633837,-0.008535130880773067,relative_norm_error,,q_source,6,all_tokens,max,4,2,0
0.018844693452679667,norm_accumulation_auc,source_state_norm_drift,0.02046260629924791,0.0015774220302745782,relative_norm_error,,q_source,6,all_tokens,mean,1,5,0
0.011717478283571836,norm_accumulation_auc,source_state_norm_drift,0.013229064565166482,0.0018355712345510256,relative_norm_error,,q_source,6,all_tokens,p50,0,6,0
0.04424711829487933,norm_accumulation_auc,source_state_norm_drift,0.046910731137177204,0.002990808489266774,relative_norm_error,,q_source,6,all_tokens,p90,1,5,0
0.05805621120707652,norm_accumulation_auc,source_state_norm_drift,0.060645244751140095,0.0030153883955790564,relative_norm_error,,q_source,6,all_tokens,p95,1,5,0
0.10380909635612626,norm_accumulation_auc,source_state_norm_drift,0.10620151435883629,0.0019030799344184474,relative_norm_error,,q_source,6,all_tokens,p99,2,4,0
0.8635966757428832,norm_accumulation_auc,source_state_norm_drift,1.052699432009831,0.09156478568911552,relative_norm_error,,v_source,6,all_tokens,max,2,4,0
0.03480029515473157,norm_accumulation_auc,source_state_norm_drift,0.036066429266288336,0.0007507493616915745,relative_norm_error,,v_source,6,all_tokens,mean,1,5,0
0.018032176138149225,norm_accumulation_auc,source_state_norm_drift,0.018589444103781716,0.0005572679656324908,relative_norm_error,,v_source,6,all_tokens,p50,1,5,0
0.08739912193777857,norm_accumulation_auc,source_state_norm_drift,0.0903911048830196,0.0018531203968450427,relative_norm_error,,v_source,6,all_tokens,p90,1,5,0
0.12063959046572557,norm_accumulation_auc,source_state_norm_drift,0.12426360872850631,0.0022548316745087393,relative_norm_error,,v_source,6,all_tokens,p95,2,4,0
0.22979573660733874,norm_accumulation_auc,source_state_norm_drift,0.23470021875473301,0.000543754547834438,relative_norm_error,,v_source,6,all_tokens,p99,3,3,0
-0.29815657436847687,norm_accumulation_auc,representation_norm_error,0.24937738478183746,0.5475339591503143,relative_norm_error,,v_stored,1,packed_history,max,0,1,0
0.061055125924000614,norm_accumulation_auc,representation_norm_error,0.10142208948780751,0.040366963563806896,relative_norm_error,,v_stored,1,packed_history,mean,0,1,0
0.07947062142193317,norm_accumulation_auc,representation_norm_error,0.11219525337219238,0.03272463195025921,relative_norm_error,,v_stored,1,packed_history,p50,0,1,0
0.05233735367655748,norm_accumulation_auc,representation_norm_error,0.12314785420894622,0.07081050053238874,relative_norm_error,,v_stored,1,packed_history,p90,0,1,0
0.03399020917713652,norm_accumulation_auc,representation_norm_error,0.1254436884075404,0.09145347923040387,relative_norm_error,,v_stored,1,packed_history,p95,0,1,0
-0.02864509418606799,norm_accumulation_auc,representation_norm_error,0.10721650786697907,0.13586160205304706,relative_norm_error,,v_stored,1,packed_history,p99,0,1,0
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,v_stored,6,pending_history,max,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,v_stored,6,pending_history,mean,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,v_stored,6,pending_history,p50,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,v_stored,6,pending_history,p90,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,v_stored,6,pending_history,p95,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,v_stored,6,pending_history,p99,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,v_stored,6,recent,max,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,v_stored,6,recent,mean,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,v_stored,6,recent,p50,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,v_stored,6,recent,p90,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,v_stored,6,recent,p95,0,0,6
0.0,norm_accumulation_auc,representation_norm_error,0.0,0.0,relative_norm_error,,v_stored,6,recent,p99,0,0,6
