backend,chunk_k_tokens_match,chunk_v_tokens_match,decode_position,k_assignment_tokens_match,k_centroid_count_match,k_centroid_max_abs_error,k_centroid_relative_l2,k_centroid_shape_legacy,k_centroid_shape_segmented,k_centroid_update_count_match,layer,legacy_cache_kind,legacy_chunk_k_tokens,legacy_chunk_v_tokens,legacy_k_assignment_tokens,legacy_k_centroid_count,legacy_k_centroid_update_count,legacy_packed_k_tokens,legacy_packed_v_tokens,legacy_pending_k_tokens,legacy_pending_v_tokens,legacy_recent_k_tokens,legacy_recent_v_tokens,legacy_sink_tokens,legacy_total_tokens,legacy_v_assignment_tokens,legacy_v_centroid_count,legacy_v_centroid_update_count,legacy_v_gate_tokens,packed_k_tokens_match,packed_v_tokens_match,pending_k_tokens_match,pending_v_tokens_match,recent_k_tokens_match,recent_v_tokens_match,segmented_cache_kind,segmented_chunk_k_tokens,segmented_chunk_v_tokens,segmented_k_assignment_tokens,segmented_k_centroid_count,segmented_k_centroid_update_count,segmented_packed_k_tokens,segmented_packed_v_tokens,segmented_pending_k_tokens,segmented_pending_v_tokens,segmented_recent_k_tokens,segmented_recent_v_tokens,segmented_sink_tokens,segmented_total_tokens,segmented_v_assignment_tokens,segmented_v_centroid_count,segmented_v_centroid_update_count,segmented_v_gate_tokens,sink_tokens_match,task_key,total_tokens_match,v_assignment_tokens_match,v_centroid_count_match,v_centroid_max_abs_error,v_centroid_relative_l2,v_centroid_shape_legacy,v_centroid_shape_segmented,v_centroid_update_count_match,v_gate_tokens_match
production,True,True,1024,True,True,0.755859375,0.0008121031569316983,"[8, 40, 128]","[8, 40, 128]",True,22,legacy_tuple_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,True,True,True,True,True,segmented_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,aime24:p12:s0:seed12042,True,True,True,0.267333984375,0.0025866066571325064,"[8, 40, 128]","[8, 40, 128]",True,True
production,True,True,1024,True,True,0.8857421875,0.0007724391762167215,"[8, 40, 128]","[8, 40, 128]",True,23,legacy_tuple_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,True,True,True,True,True,segmented_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,aime24:p12:s0:seed12042,True,True,True,0.279541015625,0.0025919803883880377,"[8, 40, 128]","[8, 40, 128]",True,True
production,True,True,1024,True,True,0.84765625,0.0007567402208223939,"[8, 40, 128]","[8, 40, 128]",True,24,legacy_tuple_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,True,True,True,True,True,segmented_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,aime24:p12:s0:seed12042,True,True,True,0.257080078125,0.002570964628830552,"[8, 40, 128]","[8, 40, 128]",True,True
production,True,True,1024,True,True,0.8759765625,0.0006668189307674766,"[8, 40, 128]","[8, 40, 128]",True,25,legacy_tuple_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,True,True,True,True,True,segmented_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,aime24:p12:s0:seed12042,True,True,True,0.25732421875,0.002487096469849348,"[8, 40, 128]","[8, 40, 128]",True,True
production,True,True,1024,True,True,0.80078125,0.0007248737965710461,"[8, 40, 128]","[8, 40, 128]",True,26,legacy_tuple_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,True,True,True,True,True,segmented_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,aime24:p12:s0:seed12042,True,True,True,0.542236328125,0.0035322499461472034,"[8, 40, 128]","[8, 40, 128]",True,True
production,True,True,1024,True,True,0.80859375,0.000784383446443826,"[8, 40, 128]","[8, 40, 128]",True,27,legacy_tuple_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,True,True,True,True,True,segmented_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,aime24:p12:s0:seed12042,True,True,True,0.369140625,0.002425599144771695,"[8, 40, 128]","[8, 40, 128]",True,True
production,True,True,1024,True,True,0.775390625,0.0007522730738855898,"[8, 40, 128]","[8, 40, 128]",True,28,legacy_tuple_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,True,True,True,True,True,segmented_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,aime24:p12:s0:seed12042,True,True,True,0.32958984375,0.0032467846758663654,"[8, 40, 128]","[8, 40, 128]",True,True
production,True,True,1024,True,True,0.68603515625,0.0006794332875870168,"[8, 40, 128]","[8, 40, 128]",True,29,legacy_tuple_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,True,True,True,True,True,segmented_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,aime24:p12:s0:seed12042,True,True,True,0.4853515625,0.0029613927472382784,"[8, 40, 128]","[8, 40, 128]",True,True
production,True,True,1024,True,True,0.7890625,0.0007781076710671186,"[8, 40, 128]","[8, 40, 128]",True,30,legacy_tuple_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,True,True,True,True,True,segmented_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,aime24:p12:s0:seed12042,True,True,True,0.4501953125,0.0028711273334920406,"[8, 40, 128]","[8, 40, 128]",True,True
production,True,True,1024,True,True,0.4482421875,0.00038783237687312067,"[8, 40, 128]","[8, 40, 128]",True,31,legacy_tuple_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,True,True,True,True,True,segmented_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,aime24:p12:s0:seed12042,True,True,True,0.37548828125,0.0020734211429953575,"[8, 40, 128]","[8, 40, 128]",True,True
production,True,True,2048,True,True,0.0,0.0,"[8, 48, 128]","[8, 48, 128]",True,0,legacy_tuple_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,True,True,True,True,True,segmented_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,aime24:p12:s0:seed12042,True,True,True,0.0,0.0,"[8, 48, 128]","[8, 48, 128]",True,True
production,True,True,2048,True,True,0.00390625,3.538227133503824e-08,"[8, 48, 128]","[8, 48, 128]",True,1,legacy_tuple_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,True,True,True,True,True,segmented_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,aime24:p12:s0:seed12042,True,True,True,0.00048828125,1.3457739100886101e-07,"[8, 48, 128]","[8, 48, 128]",True,True
production,True,True,2048,True,True,0.220703125,4.121327947359532e-06,"[8, 48, 128]","[8, 48, 128]",True,2,legacy_tuple_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,True,True,True,True,True,segmented_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,aime24:p12:s0:seed12042,True,True,True,0.01953125,1.0565489901637193e-05,"[8, 48, 128]","[8, 48, 128]",True,True
production,True,True,2048,True,True,0.3583984375,2.805585063470062e-05,"[8, 48, 128]","[8, 48, 128]",True,3,legacy_tuple_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,True,True,True,True,True,segmented_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,aime24:p12:s0:seed12042,True,True,True,0.091552734375,0.0002660222235135734,"[8, 48, 128]","[8, 48, 128]",True,True
production,True,True,2048,True,True,0.19140625,2.9846307370462455e-05,"[8, 48, 128]","[8, 48, 128]",True,4,legacy_tuple_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,True,True,True,True,True,segmented_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,aime24:p12:s0:seed12042,True,True,True,0.118408203125,0.0003318387898616493,"[8, 48, 128]","[8, 48, 128]",True,True
production,True,True,2048,True,True,1.314453125,0.00010998810466844589,"[8, 48, 128]","[8, 48, 128]",True,5,legacy_tuple_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,True,True,True,True,True,segmented_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,aime24:p12:s0:seed12042,True,True,True,0.126953125,0.00039105024188756943,"[8, 48, 128]","[8, 48, 128]",True,True
production,True,True,2048,True,True,0.578125,0.00019601629173848778,"[8, 48, 128]","[8, 48, 128]",True,6,legacy_tuple_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,True,True,True,True,True,segmented_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,aime24:p12:s0:seed12042,True,True,True,0.373046875,0.002905540633946657,"[8, 48, 128]","[8, 48, 128]",True,True
production,True,True,2048,True,True,3.828125,0.0007166833966039121,"[8, 48, 128]","[8, 48, 128]",True,7,legacy_tuple_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,True,True,True,True,True,segmented_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,aime24:p12:s0:seed12042,True,True,True,0.21728515625,0.0020240209996700287,"[8, 48, 128]","[8, 48, 128]",True,True
production,True,True,2048,True,True,1.6015625,0.000667889544274658,"[8, 48, 128]","[8, 48, 128]",True,8,legacy_tuple_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,True,True,True,True,True,segmented_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,aime24:p12:s0:seed12042,True,True,True,0.1568603515625,0.002513850573450327,"[8, 48, 128]","[8, 48, 128]",True,True
production,True,True,2048,True,True,5.0439453125,0.0014016785426065326,"[8, 48, 128]","[8, 48, 128]",True,9,legacy_tuple_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,True,True,True,True,True,segmented_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,aime24:p12:s0:seed12042,True,True,True,0.224853515625,0.004608782473951578,"[8, 48, 128]","[8, 48, 128]",True,True
production,True,True,2048,True,True,1.48046875,0.0012687703128904104,"[8, 48, 128]","[8, 48, 128]",True,10,legacy_tuple_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,True,True,True,True,True,segmented_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,aime24:p12:s0:seed12042,True,True,True,0.245849609375,0.005878265481442213,"[8, 48, 128]","[8, 48, 128]",True,True
production,True,True,2048,True,True,1.01171875,0.001996696926653385,"[8, 48, 128]","[8, 48, 128]",True,11,legacy_tuple_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,True,True,True,True,True,segmented_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,aime24:p12:s0:seed12042,True,True,True,0.464111328125,0.007852981798350811,"[8, 48, 128]","[8, 48, 128]",True,True
production,True,True,2048,True,True,1.08544921875,0.001485440763644874,"[8, 48, 128]","[8, 48, 128]",True,12,legacy_tuple_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,True,True,True,True,True,segmented_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,aime24:p12:s0:seed12042,True,True,True,1.02978515625,0.015440022572875023,"[8, 48, 128]","[8, 48, 128]",True,True
production,True,True,2048,True,True,1.05078125,0.0028722325805574656,"[8, 48, 128]","[8, 48, 128]",True,13,legacy_tuple_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,True,True,True,True,True,segmented_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,aime24:p12:s0:seed12042,True,True,True,0.339111328125,0.00995402131229639,"[8, 48, 128]","[8, 48, 128]",True,True
production,True,True,2048,True,True,1.189453125,0.0025264271534979343,"[8, 48, 128]","[8, 48, 128]",True,14,legacy_tuple_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,True,True,True,True,True,segmented_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,aime24:p12:s0:seed12042,True,True,True,0.3076171875,0.008930610492825508,"[8, 48, 128]","[8, 48, 128]",True,True
production,True,True,2048,True,True,1.5380859375,0.0024962632451206446,"[8, 48, 128]","[8, 48, 128]",True,15,legacy_tuple_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,True,True,True,True,True,segmented_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,aime24:p12:s0:seed12042,True,True,True,0.424560546875,0.013262317515909672,"[8, 48, 128]","[8, 48, 128]",True,True
production,True,True,2048,True,True,1.16015625,0.001922743278555572,"[8, 48, 128]","[8, 48, 128]",True,16,legacy_tuple_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,True,True,True,True,True,segmented_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,aime24:p12:s0:seed12042,True,True,True,0.27880859375,0.00761435367166996,"[8, 48, 128]","[8, 48, 128]",True,True
production,True,True,2048,True,True,0.98046875,0.0021923487074673176,"[8, 48, 128]","[8, 48, 128]",True,17,legacy_tuple_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,True,True,True,True,True,segmented_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,aime24:p12:s0:seed12042,True,True,True,0.381591796875,0.00857459008693695,"[8, 48, 128]","[8, 48, 128]",True,True
production,True,True,2048,True,True,0.9462890625,0.0019207359291613102,"[8, 48, 128]","[8, 48, 128]",True,18,legacy_tuple_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,True,True,True,True,True,segmented_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,aime24:p12:s0:seed12042,True,True,True,0.24169921875,0.005738785490393639,"[8, 48, 128]","[8, 48, 128]",True,True
production,True,True,2048,True,True,1.021484375,0.0017646456835791469,"[8, 48, 128]","[8, 48, 128]",True,19,legacy_tuple_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,True,True,True,True,True,segmented_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,aime24:p12:s0:seed12042,True,True,True,0.26904296875,0.0060359095223248005,"[8, 48, 128]","[8, 48, 128]",True,True
production,True,True,2048,True,True,0.91015625,0.0017252126708626747,"[8, 48, 128]","[8, 48, 128]",True,20,legacy_tuple_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,True,True,True,True,True,segmented_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,aime24:p12:s0:seed12042,True,True,True,0.2296142578125,0.005806709174066782,"[8, 48, 128]","[8, 48, 128]",True,True
production,True,True,2048,True,True,1.1904296875,0.0019758015405386686,"[8, 48, 128]","[8, 48, 128]",True,21,legacy_tuple_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,True,True,True,True,True,segmented_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,aime24:p12:s0:seed12042,True,True,True,0.30908203125,0.0071741146966814995,"[8, 48, 128]","[8, 48, 128]",True,True
production,True,True,2048,True,True,1.18359375,0.002023474546149373,"[8, 48, 128]","[8, 48, 128]",True,22,legacy_tuple_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,True,True,True,True,True,segmented_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,aime24:p12:s0:seed12042,True,True,True,0.27734375,0.006728744599968195,"[8, 48, 128]","[8, 48, 128]",True,True
production,True,True,2048,True,True,0.978515625,0.0018579470925033092,"[8, 48, 128]","[8, 48, 128]",True,23,legacy_tuple_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,True,True,True,True,True,segmented_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,aime24:p12:s0:seed12042,True,True,True,0.279541015625,0.006396494340151548,"[8, 48, 128]","[8, 48, 128]",True,True
production,True,True,2048,True,True,0.9150390625,0.0018217449542135,"[8, 48, 128]","[8, 48, 128]",True,24,legacy_tuple_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,True,True,True,True,True,segmented_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,aime24:p12:s0:seed12042,True,True,True,0.302734375,0.0064140004105865955,"[8, 48, 128]","[8, 48, 128]",True,True
production,True,True,2048,True,True,1.021484375,0.0016374530969187617,"[8, 48, 128]","[8, 48, 128]",True,25,legacy_tuple_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,True,True,True,True,True,segmented_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,aime24:p12:s0:seed12042,True,True,True,0.41748046875,0.006401407532393932,"[8, 48, 128]","[8, 48, 128]",True,True
production,True,True,2048,True,True,1.7109375,0.0019077170873060822,"[8, 48, 128]","[8, 48, 128]",True,26,legacy_tuple_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,True,True,True,True,True,segmented_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,aime24:p12:s0:seed12042,True,True,True,0.542236328125,0.008105684071779251,"[8, 48, 128]","[8, 48, 128]",True,True
production,True,True,2048,True,True,0.984375,0.001839783159084618,"[8, 48, 128]","[8, 48, 128]",True,27,legacy_tuple_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,True,True,True,True,True,segmented_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,aime24:p12:s0:seed12042,True,True,True,0.51220703125,0.006582071539014578,"[8, 48, 128]","[8, 48, 128]",True,True
production,True,True,2048,True,True,1.0263671875,0.001792799448594451,"[8, 48, 128]","[8, 48, 128]",True,28,legacy_tuple_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,True,True,True,True,True,segmented_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,aime24:p12:s0:seed12042,True,True,True,0.455810546875,0.008829404599964619,"[8, 48, 128]","[8, 48, 128]",True,True
production,True,True,2048,True,True,1.25,0.0016380875604227185,"[8, 48, 128]","[8, 48, 128]",True,29,legacy_tuple_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,True,True,True,True,True,segmented_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,aime24:p12:s0:seed12042,True,True,True,0.4853515625,0.008018426597118378,"[8, 48, 128]","[8, 48, 128]",True,True
production,True,True,2048,True,True,1.1875,0.0018653918523341417,"[8, 48, 128]","[8, 48, 128]",True,30,legacy_tuple_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,True,True,True,True,True,segmented_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,aime24:p12:s0:seed12042,True,True,True,0.61669921875,0.00785899255424738,"[8, 48, 128]","[8, 48, 128]",True,True
production,True,True,2048,True,True,0.7607421875,0.0009926522616297007,"[8, 48, 128]","[8, 48, 128]",True,31,legacy_tuple_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,True,True,True,True,True,segmented_chunked,64,64,2048,48,16,2048,2048,64,64,0,0,0,2112,2048,48,16,2048,True,aime24:p12:s0:seed12042,True,True,True,0.4052734375,0.005635598674416542,"[8, 48, 128]","[8, 48, 128]",True,True
production,True,True,4096,True,True,0.0,0.0,"[8, 64, 128]","[8, 64, 128]",True,0,legacy_tuple_chunked,64,64,4096,64,32,4096,4096,64,64,0,0,0,4160,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,64,64,4096,64,32,4096,4096,64,64,0,0,0,4160,4096,64,32,4096,True,aime24:p12:s0:seed12042,True,True,True,0.0,0.0,"[8, 64, 128]","[8, 64, 128]",True,True
production,True,True,4096,True,True,0.009765625,5.737615538237151e-08,"[8, 64, 128]","[8, 64, 128]",True,1,legacy_tuple_chunked,64,64,4096,64,32,4096,4096,64,64,0,0,0,4160,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,64,64,4096,64,32,4096,4096,64,64,0,0,0,4160,4096,64,32,4096,True,aime24:p12:s0:seed12042,True,True,True,0.00048828125,2.4040087964749546e-07,"[8, 64, 128]","[8, 64, 128]",True,True
production,True,True,4096,True,True,0.55078125,9.403498552273959e-06,"[8, 64, 128]","[8, 64, 128]",True,2,legacy_tuple_chunked,64,64,4096,64,32,4096,4096,64,64,0,0,0,4160,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,64,64,4096,64,32,4096,4096,64,64,0,0,0,4160,4096,64,32,4096,True,aime24:p12:s0:seed12042,True,True,True,0.0361328125,2.233639133919496e-05,"[8, 64, 128]","[8, 64, 128]",True,True
production,True,True,4096,True,True,0.3583984375,6.314266647677869e-05,"[8, 64, 128]","[8, 64, 128]",True,3,legacy_tuple_chunked,64,64,4096,64,32,4096,4096,64,64,0,0,0,4160,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,64,64,4096,64,32,4096,4096,64,64,0,0,0,4160,4096,64,32,4096,True,aime24:p12:s0:seed12042,True,True,True,0.121826171875,0.0008064807625487447,"[8, 64, 128]","[8, 64, 128]",True,True
production,True,True,4096,True,True,0.291015625,6.958298763493076e-05,"[8, 64, 128]","[8, 64, 128]",True,4,legacy_tuple_chunked,64,64,4096,64,32,4096,4096,64,64,0,0,0,4160,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,64,64,4096,64,32,4096,4096,64,64,0,0,0,4160,4096,64,32,4096,True,aime24:p12:s0:seed12042,True,True,True,0.118408203125,0.0008806487894617021,"[8, 64, 128]","[8, 64, 128]",True,True
production,True,True,4096,True,True,1.314453125,0.00023119708930607885,"[8, 64, 128]","[8, 64, 128]",True,5,legacy_tuple_chunked,64,64,4096,64,32,4096,4096,64,64,0,0,0,4160,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,64,64,4096,64,32,4096,4096,64,64,0,0,0,4160,4096,64,32,4096,True,aime24:p12:s0:seed12042,True,True,True,0.126953125,0.0011170533252879977,"[8, 64, 128]","[8, 64, 128]",True,True
production,True,True,4096,True,True,2.505859375,0.0009940098971128464,"[8, 64, 128]","[8, 64, 128]",True,6,legacy_tuple_chunked,64,64,4096,64,32,4096,4096,64,64,0,0,0,4160,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,64,64,4096,64,32,4096,4096,64,64,0,0,0,4160,4096,64,32,4096,True,aime24:p12:s0:seed12042,True,True,True,0.9261474609375,0.01949586533010006,"[8, 64, 128]","[8, 64, 128]",True,True
production,True,True,4096,True,True,3.828125,0.002008562907576561,"[8, 64, 128]","[8, 64, 128]",True,7,legacy_tuple_chunked,64,64,4096,64,32,4096,4096,64,64,0,0,0,4160,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,64,64,4096,64,32,4096,4096,64,64,0,0,0,4160,4096,64,32,4096,True,aime24:p12:s0:seed12042,True,True,True,0.51416015625,0.007463495247066021,"[8, 64, 128]","[8, 64, 128]",True,True
production,True,True,4096,True,True,2.12890625,0.0018847910687327385,"[8, 64, 128]","[8, 64, 128]",True,8,legacy_tuple_chunked,64,64,4096,64,32,4096,4096,64,64,0,0,0,4160,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,64,64,4096,64,32,4096,4096,64,64,0,0,0,4160,4096,64,32,4096,True,aime24:p12:s0:seed12042,True,True,True,0.785888671875,0.00892211589962244,"[8, 64, 128]","[8, 64, 128]",True,True
production,True,True,4096,True,True,5.40234375,0.003628058824688196,"[8, 64, 128]","[8, 64, 128]",True,9,legacy_tuple_chunked,64,64,4096,64,32,4096,4096,64,64,0,0,0,4160,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,64,64,4096,64,32,4096,4096,64,64,0,0,0,4160,4096,64,32,4096,True,aime24:p12:s0:seed12042,True,True,True,0.61474609375,0.01570933498442173,"[8, 64, 128]","[8, 64, 128]",True,True
production,True,True,4096,True,True,2.2724609375,0.003245729487389326,"[8, 64, 128]","[8, 64, 128]",True,10,legacy_tuple_chunked,64,64,4096,64,32,4096,4096,64,64,0,0,0,4160,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,64,64,4096,64,32,4096,4096,64,64,0,0,0,4160,4096,64,32,4096,True,aime24:p12:s0:seed12042,True,True,True,0.350341796875,0.017695985734462738,"[8, 64, 128]","[8, 64, 128]",True,True
production,True,True,4096,True,True,1.232421875,0.004821328911930323,"[8, 64, 128]","[8, 64, 128]",True,11,legacy_tuple_chunked,64,64,4096,64,32,4096,4096,64,64,0,0,0,4160,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,64,64,4096,64,32,4096,4096,64,64,0,0,0,4160,4096,64,32,4096,True,aime24:p12:s0:seed12042,True,True,True,0.720458984375,0.023634053766727448,"[8, 64, 128]","[8, 64, 128]",True,True
production,True,True,4096,True,True,1.5908203125,0.003448347793892026,"[8, 64, 128]","[8, 64, 128]",True,12,legacy_tuple_chunked,64,64,4096,64,32,4096,4096,64,64,0,0,0,4160,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,64,64,4096,64,32,4096,4096,64,64,0,0,0,4160,4096,64,32,4096,True,aime24:p12:s0:seed12042,True,True,True,1.21923828125,0.04910588264465332,"[8, 64, 128]","[8, 64, 128]",True,True
production,True,True,4096,True,True,1.541015625,0.006535435561090708,"[8, 64, 128]","[8, 64, 128]",True,13,legacy_tuple_chunked,64,64,4096,64,32,4096,4096,64,64,0,0,0,4160,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,64,64,4096,64,32,4096,4096,64,64,0,0,0,4160,4096,64,32,4096,True,aime24:p12:s0:seed12042,True,True,True,0.542236328125,0.026292968541383743,"[8, 64, 128]","[8, 64, 128]",True,True
production,True,True,4096,True,True,2.2646484375,0.005795811768621206,"[8, 64, 128]","[8, 64, 128]",True,14,legacy_tuple_chunked,64,64,4096,64,32,4096,4096,64,64,0,0,0,4160,4096,64,32,4096,True,True,True,True,True,True,segmented_chunked,64,64,4096,64,32,4096,4096,64,64,0,0,0,4160,4096,64,32,4096,True,aime24:p12:s0:seed12042,True,True,True,0.435546875,0.023384876549243927,"[8, 64, 128]","[8, 64, 128]",True,True
