base_auc_median,comparison_type,error_type,median_delta,metric_name,mode,object_type,paired_n,region,statistic,tasks_improved,tasks_regressed,ties,varn_auc_median
0.25003228157293056,norm_accumulation_auc,source_state_norm_drift,-0.0023567586205899965,relative_L2,,k_source,6,all_tokens,p90,3,3,0,0.244259423649055
0.31840611389488915,norm_accumulation_auc,source_state_norm_drift,-0.009916779119521407,relative_L2,,k_source,6,all_tokens,p95,4,2,0,0.3075589749554637
0.6321229811816005,norm_accumulation_auc,source_state_norm_drift,-0.04763901276513971,relative_L2,,k_source,6,all_tokens,p99,4,2,0,0.6090190811699717
0.38101302087306976,norm_accumulation_auc,representation_norm_error,-0.3079971373081207,relative_L2,,k_stored,1,packed_history,max,1,0,0,0.07301588356494904
0.08284385346814815,norm_accumulation_auc,representation_norm_error,-0.018944128005614402,relative_L2,,k_stored,1,packed_history,mean,1,0,0,0.06389972546253375
0.08720944821834564,norm_accumulation_auc,representation_norm_error,-0.03128887712955475,relative_L2,,k_stored,1,packed_history,p50,1,0,0,0.055920571088790894
0.08272395730018622,norm_accumulation_auc,representation_norm_error,0.05343595594167705,relative_L2,,k_stored,1,packed_history,p90,0,1,0,0.13615991324186327
0.08223322629928587,norm_accumulation_auc,representation_norm_error,0.07719603478908527,relative_L2,,k_stored,1,packed_history,p95,0,1,0,0.15942926108837113
0.08808713987469649,norm_accumulation_auc,representation_norm_error,0.10527772039175046,relative_L2,,k_stored,1,packed_history,p99,0,1,0,0.19336486026644695
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,k_stored,6,pending_history,max,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,k_stored,6,pending_history,mean,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,k_stored,6,pending_history,p50,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,k_stored,6,pending_history,p90,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,k_stored,6,pending_history,p95,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,k_stored,6,pending_history,p99,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,k_stored,6,recent,max,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,k_stored,6,recent,mean,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,k_stored,6,recent,p50,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,k_stored,6,recent,p90,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,k_stored,6,recent,p95,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,k_stored,6,recent,p99,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,k_stored,6,sink,max,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,k_stored,6,sink,mean,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,k_stored,6,sink,p50,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,k_stored,6,sink,p90,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,k_stored,6,sink,p95,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,k_stored,6,sink,p99,0,0,6,0.0
0.3802788555622101,norm_accumulation_auc,stored_norm_error,-0.07454812526702881,relative_L2,,k_stored,1,packed_history,max,1,0,0,0.3057307302951813
0.09982778015228178,norm_accumulation_auc,stored_norm_error,-0.020062368323124247,relative_L2,,k_stored,1,packed_history,mean,1,0,0,0.07976541182915753
0.10343489050865173,norm_accumulation_auc,stored_norm_error,-0.02926725149154663,relative_L2,,k_stored,1,packed_history,p50,1,0,0,0.0741676390171051
0.10392480045557018,norm_accumulation_auc,stored_norm_error,0.05258588492870342,relative_L2,,k_stored,1,packed_history,p90,0,1,0,0.1565106853842736
0.1093865200877189,norm_accumulation_auc,stored_norm_error,0.06886503994464899,relative_L2,,k_stored,1,packed_history,p95,0,1,0,0.1782515600323679
0.13627334579825398,norm_accumulation_auc,stored_norm_error,0.08465886279940601,relative_L2,,k_stored,1,packed_history,p99,0,1,0,0.22093220859766
1.0189520820858888,norm_accumulation_auc,stored_norm_error,-0.04127337411046028,relative_L2,,k_stored,6,pending_history,max,4,2,0,1.023727181542199
0.18415840724443872,norm_accumulation_auc,stored_norm_error,-0.0014485211896354266,relative_L2,,k_stored,6,pending_history,mean,3,3,0,0.17836414355378388
0.16514386967901373,norm_accumulation_auc,stored_norm_error,-0.003815624862909317,relative_L2,,k_stored,6,pending_history,p50,4,2,0,0.1589693222558708
0.2612096852186369,norm_accumulation_auc,stored_norm_error,0.0032076211646199504,relative_L2,,k_stored,6,pending_history,p90,3,3,0,0.2608483253396117
0.3210606897904653,norm_accumulation_auc,stored_norm_error,0.008393332688137967,relative_L2,,k_stored,6,pending_history,p95,3,3,0,0.3543986037795548
0.6429779315850439,norm_accumulation_auc,stored_norm_error,-0.008075462095439578,relative_L2,,k_stored,6,pending_history,p99,3,3,0,0.6529079554526824
1.2328222313371953,norm_accumulation_auc,stored_norm_error,-0.18319138512015343,relative_L2,,k_stored,6,recent,max,4,2,0,1.0633077219245024
0.19414382919687512,norm_accumulation_auc,stored_norm_error,-0.0016275179357307934,relative_L2,,k_stored,6,recent,mean,3,3,0,0.1962364414302229
0.16577801828680094,norm_accumulation_auc,stored_norm_error,0.0028889942914247513,relative_L2,,k_stored,6,recent,p50,2,4,0,0.16899406326410826
0.3079275900148787,norm_accumulation_auc,stored_norm_error,-0.002805662713944862,relative_L2,,k_stored,6,recent,p90,3,3,0,0.3005081662558951
0.42456694243446663,norm_accumulation_auc,stored_norm_error,-0.001300771208480045,relative_L2,,k_stored,6,recent,p95,3,3,0,0.4281908241377093
0.7618698856272381,norm_accumulation_auc,stored_norm_error,-0.080968345478177,relative_L2,,k_stored,6,recent,p99,5,1,0,0.6859156730180255
0.0001506440166849643,norm_accumulation_auc,stored_norm_error,0.0,relative_L2,,k_stored,6,sink,max,0,0,6,0.0001506440166849643
5.41886884093401e-05,norm_accumulation_auc,stored_norm_error,0.0,relative_L2,,k_stored,6,sink,mean,0,0,6,5.41886884093401e-05
1.4760822523385286e-05,norm_accumulation_auc,stored_norm_error,0.0,relative_L2,,k_stored,6,sink,p50,0,0,6,1.4760822523385286e-05
0.00027318449865560963,norm_accumulation_auc,stored_norm_error,0.0,relative_L2,,k_stored,6,sink,p90,0,0,6,0.00027318449865560963
0.00025539771449985054,norm_accumulation_auc,stored_norm_error,0.0,relative_L2,,k_stored,6,sink,p95,0,0,6,0.00025539771449985054
0.00020098516542930132,norm_accumulation_auc,stored_norm_error,0.0,relative_L2,,k_stored,6,sink,p99,0,0,6,0.00020098516542930132
1.4960889770882204,norm_accumulation_auc,source_state_norm_drift,-0.16333773732185364,relative_L2,,q_source,6,all_tokens,max,5,1,0,1.3327512397663668
0.12435300014934803,norm_accumulation_auc,source_state_norm_drift,-0.004261013090094308,relative_L2,,q_source,6,all_tokens,mean,5,1,0,0.12210807069050379
0.11304417756036855,norm_accumulation_auc,source_state_norm_drift,-0.0029735745629295707,relative_L2,,q_source,6,all_tokens,p50,5,1,0,0.11065113815129735
0.24277360859850888,norm_accumulation_auc,source_state_norm_drift,-0.0035340372473001563,relative_L2,,q_source,6,all_tokens,p90,4,2,0,0.2347368381044362
0.3015946663028442,norm_accumulation_auc,source_state_norm_drift,-0.00760938297025851,relative_L2,,q_source,6,all_tokens,p95,4,2,0,0.29398528333258567
0.5505228894512396,norm_accumulation_auc,source_state_norm_drift,-0.034933182895183046,relative_L2,,q_source,6,all_tokens,p99,5,1,0,0.5240604582955706
3.886225011665374,norm_accumulation_auc,source_state_norm_drift,-0.2919927313923836,relative_L2,,v_source,6,all_tokens,max,3,3,0,3.73603876773268
0.3408717491637847,norm_accumulation_auc,source_state_norm_drift,-0.01127849374518003,relative_L2,,v_source,6,all_tokens,mean,5,1,0,0.3337733798695983
0.2942911833524704,norm_accumulation_auc,source_state_norm_drift,-0.007801123429089785,relative_L2,,v_source,6,all_tokens,p50,5,1,0,0.28646419756114483
0.6790533444902394,norm_accumulation_auc,source_state_norm_drift,-0.003586059808731168,relative_L2,,v_source,6,all_tokens,p90,4,2,0,0.6608269507240039
0.8434576244151684,norm_accumulation_auc,source_state_norm_drift,-0.012551026046276004,relative_L2,,v_source,6,all_tokens,p95,4,2,0,0.831392956644413
1.6368944334751017,norm_accumulation_auc,source_state_norm_drift,-0.09354670997709136,relative_L2,,v_source,6,all_tokens,p99,5,1,0,1.575730676292443
-0.31653332710266113,norm_accumulation_auc,representation_norm_error,0.0781700611114502,relative_L2,,v_stored,1,packed_history,max,0,1,0,-0.23836326599121094
0.1288541855266203,norm_accumulation_auc,representation_norm_error,-0.003357507302553131,relative_L2,,v_stored,1,packed_history,mean,1,0,0,0.12549667822406718
0.16359464079141617,norm_accumulation_auc,representation_norm_error,-0.0029582008719444275,relative_L2,,v_stored,1,packed_history,p50,1,0,0,0.16063643991947174
0.02559944093227401,norm_accumulation_auc,representation_norm_error,-0.0022566974163055753,relative_L2,,v_stored,1,packed_history,p90,1,0,0,0.023342743515968434
0.0015883132815360246,norm_accumulation_auc,representation_norm_error,-0.003269703686237191,relative_L2,,v_stored,1,packed_history,p95,1,0,0,-0.0016813904047011663
-0.10577848047018085,norm_accumulation_auc,representation_norm_error,0.004888833165168638,relative_L2,,v_stored,1,packed_history,p99,0,1,0,-0.10088964730501221
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,v_stored,6,pending_history,max,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,v_stored,6,pending_history,mean,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,v_stored,6,pending_history,p50,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,v_stored,6,pending_history,p90,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,v_stored,6,pending_history,p95,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,v_stored,6,pending_history,p99,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,v_stored,6,recent,max,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,v_stored,6,recent,mean,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,v_stored,6,recent,p50,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,v_stored,6,recent,p90,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,v_stored,6,recent,p95,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,v_stored,6,recent,p99,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,v_stored,6,sink,max,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,v_stored,6,sink,mean,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,v_stored,6,sink,p50,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,v_stored,6,sink,p90,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,v_stored,6,sink,p95,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_L2,,v_stored,6,sink,p99,0,0,6,0.0
1.9198763966560364,norm_accumulation_auc,stored_norm_error,-0.39258629083633423,relative_L2,,v_stored,1,packed_history,max,1,0,0,1.5272901058197021
0.19562570516918143,norm_accumulation_auc,stored_norm_error,-0.007427388026144399,relative_L2,,v_stored,1,packed_history,mean,1,0,0,0.18819831714303703
0.21941791474819183,norm_accumulation_auc,stored_norm_error,-0.0025808364152908325,relative_L2,,v_stored,1,packed_history,p50,1,0,0,0.216837078332901
0.1213766098022461,norm_accumulation_auc,stored_norm_error,-0.00866000950336468,relative_L2,,v_stored,1,packed_history,p90,1,0,0,0.11271660029888142
0.11978275626897805,norm_accumulation_auc,stored_norm_error,-0.008899034559726737,relative_L2,,v_stored,1,packed_history,p95,1,0,0,0.11088372170925131
0.1918091678619399,norm_accumulation_auc,stored_norm_error,-0.04756106942892241,relative_L2,,v_stored,1,packed_history,p99,1,0,0,0.1442480984330175
2.409983747638762,norm_accumulation_auc,stored_norm_error,-0.08115105703473091,relative_L2,,v_stored,6,pending_history,max,3,3,0,2.7242937982082367
0.4715963699730355,norm_accumulation_auc,stored_norm_error,-0.005885580171165444,relative_L2,,v_stored,6,pending_history,mean,3,3,0,0.4622787409186665
0.42998126326710917,norm_accumulation_auc,stored_norm_error,-0.01085173711180687,relative_L2,,v_stored,6,pending_history,p50,4,2,0,0.41137641135719605
0.7225049336790108,norm_accumulation_auc,stored_norm_error,0.004162273928523086,relative_L2,,v_stored,6,pending_history,p90,3,3,0,0.7242062247707509
0.9082405204186212,norm_accumulation_auc,stored_norm_error,0.016006279177963934,relative_L2,,v_stored,6,pending_history,p95,2,4,0,0.9302523144899166
1.6170816606958387,norm_accumulation_auc,stored_norm_error,0.07786822061985776,relative_L2,,v_stored,6,pending_history,p99,2,4,0,1.6569224335357986
2.9711814417969435,norm_accumulation_auc,stored_norm_error,-0.2379181608557701,relative_L2,,v_stored,6,recent,max,5,1,0,2.744464191258885
0.5106660617914827,norm_accumulation_auc,stored_norm_error,-0.005897664772874123,relative_L2,,v_stored,6,recent,mean,5,1,0,0.5109193478787404
0.43922454422863666,norm_accumulation_auc,stored_norm_error,-0.0005580177530646324,relative_L2,,v_stored,6,recent,p50,3,3,0,0.44375996409507934
0.8385766655439514,norm_accumulation_auc,stored_norm_error,-0.01701679825782787,relative_L2,,v_stored,6,recent,p90,4,2,0,0.8167788829887287
1.1893488771194822,norm_accumulation_auc,stored_norm_error,-0.02255912311375169,relative_L2,,v_stored,6,recent,p95,4,2,0,1.156077969717443
1.957374536811257,norm_accumulation_auc,stored_norm_error,-0.10153608281165383,relative_L2,,v_stored,6,recent,p99,6,0,0,1.8533275681000658
-0.00025493180146440864,norm_accumulation_auc,stored_norm_error,0.0,relative_L2,,v_stored,6,sink,max,0,0,6,-0.00025493180146440864
-1.365931620966876e-05,norm_accumulation_auc,stored_norm_error,0.0,relative_L2,,v_stored,6,sink,mean,0,0,6,-1.365931620966876e-05
5.047043669037521e-05,norm_accumulation_auc,stored_norm_error,0.0,relative_L2,,v_stored,6,sink,p50,0,0,6,5.047043669037521e-05
-0.00037391862715594577,norm_accumulation_auc,stored_norm_error,0.0,relative_L2,,v_stored,6,sink,p90,0,0,6,-0.00037391862715594577
0.00024135723360814096,norm_accumulation_auc,stored_norm_error,0.0,relative_L2,,v_stored,6,sink,p95,0,0,6,0.00024135723360814096
0.00012551309715490527,norm_accumulation_auc,stored_norm_error,0.0,relative_L2,,v_stored,6,sink,p99,0,0,6,0.00012551309715490527
0.3238749394513434,norm_accumulation_auc,source_state_norm_drift,-0.03461066377349198,relative_norm_error,,hidden,6,all_tokens,max,5,1,0,0.2360138078656746
0.0129980599752901,norm_accumulation_auc,source_state_norm_drift,-8.594351052927402e-05,relative_norm_error,,hidden,6,all_tokens,mean,4,2,0,0.013385139650904017
0.006783818653275375,norm_accumulation_auc,source_state_norm_drift,6.442300218623132e-05,relative_norm_error,,hidden,6,all_tokens,p50,2,4,0,0.006822098768680007
0.03240773152356269,norm_accumulation_auc,source_state_norm_drift,6.807851605112117e-06,relative_norm_error,,hidden,6,all_tokens,p90,2,4,0,0.03383604307091446
0.0453724066581344,norm_accumulation_auc,source_state_norm_drift,-8.65826616063825e-05,relative_norm_error,,hidden,6,all_tokens,p95,3,3,0,0.04513246498936495
0.07687822297157254,norm_accumulation_auc,source_state_norm_drift,-0.003707489925436659,relative_norm_error,,hidden,6,all_tokens,p99,4,2,0,0.08154265672841579
0.5648961958650034,norm_accumulation_auc,source_state_norm_drift,-0.058670143596827984,relative_norm_error,,k_source,6,all_tokens,max,5,1,0,0.5083541727799457
0.018784644727561414,norm_accumulation_auc,source_state_norm_drift,-0.000992093965365157,relative_norm_error,,k_source,6,all_tokens,mean,5,1,0,0.01891883257864145
0.009715521397083648,norm_accumulation_auc,source_state_norm_drift,-0.00021877912513446063,relative_norm_error,,k_source,6,all_tokens,p50,4,2,0,0.00984118690394098
0.045717147117102314,norm_accumulation_auc,source_state_norm_drift,-0.002138514746911825,relative_norm_error,,k_source,6,all_tokens,p90,5,1,0,0.04587549116768061
0.0643781042017508,norm_accumulation_auc,source_state_norm_drift,-0.0029148082016035963,relative_norm_error,,k_source,6,all_tokens,p95,5,1,0,0.06412813600582012
0.13215649278383293,norm_accumulation_auc,source_state_norm_drift,-0.008641356425359889,relative_norm_error,,k_source,6,all_tokens,p99,5,1,0,0.12599993087831535
0.08631432801485062,norm_accumulation_auc,representation_norm_error,0.19070769101381302,relative_norm_error,,k_stored,1,packed_history,max,0,1,0,0.27702201902866364
0.03045587377208501,norm_accumulation_auc,representation_norm_error,-0.010636483263251104,relative_norm_error,,k_stored,1,packed_history,mean,1,0,0,0.019819390508833905
0.031106160953640938,norm_accumulation_auc,representation_norm_error,-0.012352433055639267,relative_norm_error,,k_stored,1,packed_history,p50,1,0,0,0.01875372789800167
0.04480604343116282,norm_accumulation_auc,representation_norm_error,-0.01165942326188086,relative_norm_error,,k_stored,1,packed_history,p90,1,0,0,0.03314662016928196
0.04733227193355548,norm_accumulation_auc,representation_norm_error,-0.010013737343251665,relative_norm_error,,k_stored,1,packed_history,p95,1,0,0,0.03731853459030381
0.04560899205505862,norm_accumulation_auc,representation_norm_error,0.0023185906186697497,relative_norm_error,,k_stored,1,packed_history,p99,0,1,0,0.04792758267372837
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,k_stored,6,pending_history,max,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,k_stored,6,pending_history,mean,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,k_stored,6,pending_history,p50,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,k_stored,6,pending_history,p90,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,k_stored,6,pending_history,p95,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,k_stored,6,pending_history,p99,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,k_stored,6,recent,max,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,k_stored,6,recent,mean,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,k_stored,6,recent,p50,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,k_stored,6,recent,p90,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,k_stored,6,recent,p95,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,k_stored,6,recent,p99,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,k_stored,6,sink,max,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,k_stored,6,sink,mean,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,k_stored,6,sink,p50,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,k_stored,6,sink,p90,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,k_stored,6,sink,p95,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,k_stored,6,sink,p99,0,0,6,0.0
0.32643797993659973,norm_accumulation_auc,stored_norm_error,0.0064717307686805725,relative_norm_error,,k_stored,1,packed_history,max,0,1,0,0.3329097107052803
0.037265239043596805,norm_accumulation_auc,stored_norm_error,-0.010421877030305199,relative_norm_error,,k_stored,1,packed_history,mean,1,0,0,0.026843362013291606
0.03670432325452566,norm_accumulation_auc,stored_norm_error,-0.010939064435660839,relative_norm_error,,k_stored,1,packed_history,p50,1,0,0,0.025765258818864822
0.058253859728574775,norm_accumulation_auc,stored_norm_error,-0.012013570964336459,relative_norm_error,,k_stored,1,packed_history,p90,1,0,0,0.046240288764238316
0.06454695407301181,norm_accumulation_auc,stored_norm_error,-0.014011823758482957,relative_norm_error,,k_stored,1,packed_history,p95,1,0,0,0.05053513031452885
0.080680035278201,norm_accumulation_auc,stored_norm_error,-0.0013737386465072776,relative_norm_error,,k_stored,1,packed_history,p99,1,0,0,0.07930629663169372
0.3163286431808956,norm_accumulation_auc,stored_norm_error,-0.031795140355825424,relative_norm_error,,k_stored,6,pending_history,max,5,1,0,0.25871016358723864
0.028008740737034063,norm_accumulation_auc,stored_norm_error,-0.0006958496300936649,relative_norm_error,,k_stored,6,pending_history,mean,3,3,0,0.026938244466230894
0.020466657247197872,norm_accumulation_auc,stored_norm_error,-0.0004254696541465819,relative_norm_error,,k_stored,6,pending_history,p50,5,1,0,0.02024196594447858
0.05728482459235239,norm_accumulation_auc,stored_norm_error,0.000351751828566213,relative_norm_error,,k_stored,6,pending_history,p90,3,3,0,0.05604332134244033
0.07819290317056583,norm_accumulation_auc,stored_norm_error,-0.00099688891787085,relative_norm_error,,k_stored,6,pending_history,p95,3,3,0,0.07481082130070715
0.14977953593013799,norm_accumulation_auc,stored_norm_error,-0.012768356124870928,relative_norm_error,,k_stored,6,pending_history,p99,5,1,0,0.13365288374450743
0.33560557273449376,norm_accumulation_auc,stored_norm_error,-0.003076186403632164,relative_norm_error,,k_stored,6,recent,max,3,3,0,0.3475363486795686
0.029147673345086528,norm_accumulation_auc,stored_norm_error,-0.00035153421054173566,relative_norm_error,,k_stored,6,recent,mean,4,2,0,0.029321719269476687
0.020178180096081633,norm_accumulation_auc,stored_norm_error,-0.00033209778848686256,relative_norm_error,,k_stored,6,recent,p50,3,3,0,0.019870143462867418
0.06291042860248128,norm_accumulation_auc,stored_norm_error,-0.0006702642189338748,relative_norm_error,,k_stored,6,recent,p90,4,2,0,0.06213627330434976
0.0853710487212083,norm_accumulation_auc,stored_norm_error,0.002404227876104406,relative_norm_error,,k_stored,6,recent,p95,2,4,0,0.08777527659731271
0.1633388171590922,norm_accumulation_auc,stored_norm_error,0.004813368832692497,relative_norm_error,,k_stored,6,recent,p99,3,3,0,0.16837891825605747
-0.00027029175544157624,norm_accumulation_auc,stored_norm_error,0.0,relative_norm_error,,k_stored,6,sink,max,0,0,6,-0.00027029175544157624
3.083946630147438e-05,norm_accumulation_auc,stored_norm_error,0.0,relative_norm_error,,k_stored,6,sink,mean,0,0,6,3.083946630147438e-05
-9.359102477901615e-06,norm_accumulation_auc,stored_norm_error,0.0,relative_norm_error,,k_stored,6,sink,p50,0,0,6,-9.359102477901615e-06
0.00015984961937647323,norm_accumulation_auc,stored_norm_error,0.0,relative_norm_error,,k_stored,6,sink,p90,0,0,6,0.00015984961937647323
8.973822077678115e-05,norm_accumulation_auc,stored_norm_error,0.0,relative_norm_error,,k_stored,6,sink,p95,0,0,6,8.973822077678115e-05
1.3067191539448597e-05,norm_accumulation_auc,stored_norm_error,0.0,relative_norm_error,,k_stored,6,sink,p99,0,0,6,1.3067191539448597e-05
0.5060896041395608,norm_accumulation_auc,source_state_norm_drift,-0.053601440973579884,relative_norm_error,,q_source,6,all_tokens,max,5,1,0,0.460569580696756
0.018844693452679667,norm_accumulation_auc,source_state_norm_drift,-0.0011872751340476911,relative_norm_error,,q_source,6,all_tokens,mean,6,0,0,0.017876491330494564
0.011717478283571836,norm_accumulation_auc,source_state_norm_drift,-0.000532016834768001,relative_norm_error,,q_source,6,all_tokens,p50,6,0,0,0.011065596748267126
0.04424711829487933,norm_accumulation_auc,source_state_norm_drift,-0.002542262792121615,relative_norm_error,,q_source,6,all_tokens,p90,5,1,0,0.042348411206330636
0.05805621120707652,norm_accumulation_auc,source_state_norm_drift,-0.0030612119939178208,relative_norm_error,,q_source,6,all_tokens,p95,6,0,0,0.05577423600807376
0.10380909635612626,norm_accumulation_auc,source_state_norm_drift,-0.009245051958132557,relative_norm_error,,q_source,6,all_tokens,p99,5,1,0,0.09588620554583026
0.8635966757428832,norm_accumulation_auc,source_state_norm_drift,-0.007728058844804764,relative_norm_error,,v_source,6,all_tokens,max,3,3,0,0.9343816388281994
0.03480029515473157,norm_accumulation_auc,source_state_norm_drift,-0.0006394872753684722,relative_norm_error,,v_source,6,all_tokens,mean,5,1,0,0.03475738991032479
0.018032176138149225,norm_accumulation_auc,source_state_norm_drift,-1.4394463505595922e-05,relative_norm_error,,v_source,6,all_tokens,p50,3,3,0,0.017901653200169676
0.08739912193777857,norm_accumulation_auc,source_state_norm_drift,-0.001494753337465217,relative_norm_error,,v_source,6,all_tokens,p90,5,1,0,0.08729297011814198
0.12063959046572557,norm_accumulation_auc,source_state_norm_drift,-0.003398546559037645,relative_norm_error,,v_source,6,all_tokens,p95,4,2,0,0.11893674483799258
0.22979573660733874,norm_accumulation_auc,source_state_norm_drift,-0.011515596709214274,relative_norm_error,,v_source,6,all_tokens,p99,5,1,0,0.22706596943753538
-0.29815657436847687,norm_accumulation_auc,representation_norm_error,-0.003264486789703369,relative_norm_error,,v_stored,1,packed_history,max,1,0,0,-0.30142106115818024
0.061055125924000614,norm_accumulation_auc,representation_norm_error,-0.0016951986656911916,relative_norm_error,,v_stored,1,packed_history,mean,1,0,0,0.05935992725830942
0.07947062142193317,norm_accumulation_auc,representation_norm_error,-0.0026406198740005493,relative_norm_error,,v_stored,1,packed_history,p50,1,0,0,0.07683000154793262
0.05233735367655748,norm_accumulation_auc,representation_norm_error,-0.006223218142986278,relative_norm_error,,v_stored,1,packed_history,p90,1,0,0,0.0461141355335712
0.03399020917713652,norm_accumulation_auc,representation_norm_error,-0.0033235196024180153,relative_norm_error,,v_stored,1,packed_history,p95,1,0,0,0.030666689574718506
-0.02864509418606799,norm_accumulation_auc,representation_norm_error,-0.003883105218410135,relative_norm_error,,v_stored,1,packed_history,p99,1,0,0,-0.032528199404478125
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,v_stored,6,pending_history,max,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,v_stored,6,pending_history,mean,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,v_stored,6,pending_history,p50,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,v_stored,6,pending_history,p90,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,v_stored,6,pending_history,p95,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,v_stored,6,pending_history,p99,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,v_stored,6,recent,max,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,v_stored,6,recent,mean,0,0,6,0.0
0.0,norm_accumulation_auc,representation_norm_error,0.0,relative_norm_error,,v_stored,6,recent,p50,0,0,6,0.0
