backend,decode_position,k_assignment_tokens_match,k_centroid_count_match,k_centroid_max_abs_error,k_centroid_relative_l2,k_centroid_shape_legacy,k_centroid_shape_segmented,k_centroid_update_count_match,layer,legacy_cache_kind,legacy_k_assignment_tokens,legacy_k_centroid_count,legacy_k_centroid_update_count,legacy_packed_k_tokens,legacy_packed_v_tokens,legacy_pending_k_tokens,legacy_pending_v_tokens,legacy_recent_k_tokens,legacy_recent_v_tokens,legacy_sink_tokens,legacy_total_tokens,legacy_v_assignment_tokens,legacy_v_centroid_count,legacy_v_centroid_update_count,legacy_v_gate_tokens,packed_k_tokens_match,packed_v_tokens_match,pending_k_tokens_match,pending_v_tokens_match,recent_k_tokens_match,recent_v_tokens_match,segmented_cache_kind,segmented_k_assignment_tokens,segmented_k_centroid_count,segmented_k_centroid_update_count,segmented_packed_k_tokens,segmented_packed_v_tokens,segmented_pending_k_tokens,segmented_pending_v_tokens,segmented_recent_k_tokens,segmented_recent_v_tokens,segmented_sink_tokens,segmented_total_tokens,segmented_v_assignment_tokens,segmented_v_centroid_count,segmented_v_centroid_update_count,segmented_v_gate_tokens,sink_tokens_match,task_key,total_tokens_match,v_assignment_tokens_match,v_centroid_count_match,v_centroid_max_abs_error,v_centroid_relative_l2,v_centroid_shape_legacy,v_centroid_shape_segmented,v_centroid_update_count_match,v_gate_tokens_match
production,2048,False,False,1.8251953125,0.0037559163756668568,"[8, 48, 128]","[8, 47, 128]",False,9,legacy,2048,48,16,2048,2048,0,0,64,64,0,2112,2048,48,16,2048,False,False,False,False,False,False,segmented,1920,47,15,1920,1920,64,64,128,128,0,2112,1920,47,15,1920,True,aime24:p12:s0:seed12042,True,False,False,0.58447265625,0.015494675375521183,"[8, 48, 128]","[8, 47, 128]",False,False
production,2048,False,False,1.255859375,0.003823688719421625,"[8, 48, 128]","[8, 47, 128]",False,10,legacy,2048,48,16,2048,2048,0,0,64,64,0,2112,2048,48,16,2048,False,False,False,False,False,False,segmented,1920,47,15,1920,1920,64,64,128,128,0,2112,1920,47,15,1920,True,aime24:p12:s0:seed12042,True,False,False,0.414306640625,0.01638653129339218,"[8, 48, 128]","[8, 47, 128]",False,False
production,2048,False,False,1.640625,0.00501834973692894,"[8, 48, 128]","[8, 47, 128]",False,11,legacy,2048,48,16,2048,2048,0,0,64,64,0,2112,2048,48,16,2048,False,False,False,False,False,False,segmented,1920,47,15,1920,1920,64,64,128,128,0,2112,1920,47,15,1920,True,aime24:p12:s0:seed12042,True,False,False,0.521484375,0.018218325451016426,"[8, 48, 128]","[8, 47, 128]",False,False
production,2048,False,False,1.5009765625,0.003653916297480464,"[8, 48, 128]","[8, 47, 128]",False,12,legacy,2048,48,16,2048,2048,0,0,64,64,0,2112,2048,48,16,2048,False,False,False,False,False,False,segmented,1920,47,15,1920,1920,64,64,128,128,0,2112,1920,47,15,1920,True,aime24:p12:s0:seed12042,True,False,False,0.3984375,0.024772267788648605,"[8, 48, 128]","[8, 47, 128]",False,False
production,2048,False,False,2.095703125,0.006787705235183239,"[8, 48, 128]","[8, 47, 128]",False,13,legacy,2048,48,16,2048,2048,0,0,64,64,0,2112,2048,48,16,2048,False,False,False,False,False,False,segmented,1920,47,15,1920,1920,64,64,128,128,0,2112,1920,47,15,1920,True,aime24:p12:s0:seed12042,True,False,False,0.34716796875,0.021342767402529716,"[8, 48, 128]","[8, 47, 128]",False,False
production,2048,False,False,1.759765625,0.005533411633223295,"[8, 48, 128]","[8, 47, 128]",False,14,legacy,2048,48,16,2048,2048,0,0,64,64,0,2112,2048,48,16,2048,False,False,False,False,False,False,segmented,1920,47,15,1920,1920,64,64,128,128,0,2112,1920,47,15,1920,True,aime24:p12:s0:seed12042,True,False,False,0.32080078125,0.018924159929156303,"[8, 48, 128]","[8, 47, 128]",False,False
production,2048,False,False,1.791015625,0.005446558352559805,"[8, 48, 128]","[8, 47, 128]",False,15,legacy,2048,48,16,2048,2048,0,0,64,64,0,2112,2048,48,16,2048,False,False,False,False,False,False,segmented,1920,47,15,1920,1920,64,64,128,128,0,2112,1920,47,15,1920,True,aime24:p12:s0:seed12042,True,False,False,0.673828125,0.02543429099023342,"[8, 48, 128]","[8, 47, 128]",False,False
production,2048,False,False,1.8984375,0.0041876621544361115,"[8, 48, 128]","[8, 47, 128]",False,16,legacy,2048,48,16,2048,2048,0,0,64,64,0,2112,2048,48,16,2048,False,False,False,False,False,False,segmented,1920,47,15,1920,1920,64,64,128,128,0,2112,1920,47,15,1920,True,aime24:p12:s0:seed12042,True,False,False,0.360107421875,0.01455012708902359,"[8, 48, 128]","[8, 47, 128]",False,False
production,2048,False,False,1.484375,0.004689471330493689,"[8, 48, 128]","[8, 47, 128]",False,17,legacy,2048,48,16,2048,2048,0,0,64,64,0,2112,2048,48,16,2048,False,False,False,False,False,False,segmented,1920,47,15,1920,1920,64,64,128,128,0,2112,1920,47,15,1920,True,aime24:p12:s0:seed12042,True,False,False,0.288818359375,0.016004975885152817,"[8, 48, 128]","[8, 47, 128]",False,False
production,2048,False,False,1.6904296875,0.004168719053268433,"[8, 48, 128]","[8, 47, 128]",False,18,legacy,2048,48,16,2048,2048,0,0,64,64,0,2112,2048,48,16,2048,False,False,False,False,False,False,segmented,1920,47,15,1920,1920,64,64,128,128,0,2112,1920,47,15,1920,True,aime24:p12:s0:seed12042,True,False,False,0.264404296875,0.011028426699340343,"[8, 48, 128]","[8, 47, 128]",False,False
production,2048,False,False,1.4619140625,0.0037512490525841713,"[8, 48, 128]","[8, 47, 128]",False,19,legacy,2048,48,16,2048,2048,0,0,64,64,0,2112,2048,48,16,2048,False,False,False,False,False,False,segmented,1920,47,15,1920,1920,64,64,128,128,0,2112,1920,47,15,1920,True,aime24:p12:s0:seed12042,True,False,False,0.30712890625,0.012128068134188652,"[8, 48, 128]","[8, 47, 128]",False,False
production,2048,False,False,1.1650390625,0.0035396418534219265,"[8, 48, 128]","[8, 47, 128]",False,20,legacy,2048,48,16,2048,2048,0,0,64,64,0,2112,2048,48,16,2048,False,False,False,False,False,False,segmented,1920,47,15,1920,1920,64,64,128,128,0,2112,1920,47,15,1920,True,aime24:p12:s0:seed12042,True,False,False,0.360595703125,0.011187470518052578,"[8, 48, 128]","[8, 47, 128]",False,False
production,2048,False,False,1.525390625,0.0038570219185203314,"[8, 48, 128]","[8, 47, 128]",False,21,legacy,2048,48,16,2048,2048,0,0,64,64,0,2112,2048,48,16,2048,False,False,False,False,False,False,segmented,1920,47,15,1920,1920,64,64,128,128,0,2112,1920,47,15,1920,True,aime24:p12:s0:seed12042,True,False,False,0.317138671875,0.012869138270616531,"[8, 48, 128]","[8, 47, 128]",False,False
production,2048,False,False,2.0078125,0.004122470505535603,"[8, 48, 128]","[8, 47, 128]",False,22,legacy,2048,48,16,2048,2048,0,0,64,64,0,2112,2048,48,16,2048,False,False,False,False,False,False,segmented,1920,47,15,1920,1920,64,64,128,128,0,2112,1920,47,15,1920,True,aime24:p12:s0:seed12042,True,False,False,0.439208984375,0.012111463584005833,"[8, 48, 128]","[8, 47, 128]",False,False
production,2048,False,False,1.29296875,0.0037001229356974363,"[8, 48, 128]","[8, 47, 128]",False,23,legacy,2048,48,16,2048,2048,0,0,64,64,0,2112,2048,48,16,2048,False,False,False,False,False,False,segmented,1920,47,15,1920,1920,64,64,128,128,0,2112,1920,47,15,1920,True,aime24:p12:s0:seed12042,True,False,False,0.306640625,0.011462322436273098,"[8, 48, 128]","[8, 47, 128]",False,False
production,2048,False,False,1.26171875,0.0036875412333756685,"[8, 48, 128]","[8, 47, 128]",False,24,legacy,2048,48,16,2048,2048,0,0,64,64,0,2112,2048,48,16,2048,False,False,False,False,False,False,segmented,1920,47,15,1920,1920,64,64,128,128,0,2112,1920,47,15,1920,True,aime24:p12:s0:seed12042,True,False,False,0.34033203125,0.011974885128438473,"[8, 48, 128]","[8, 47, 128]",False,False
production,2048,False,False,1.4072265625,0.003196889068931341,"[8, 48, 128]","[8, 47, 128]",False,25,legacy,2048,48,16,2048,2048,0,0,64,64,0,2112,2048,48,16,2048,False,False,False,False,False,False,segmented,1920,47,15,1920,1920,64,64,128,128,0,2112,1920,47,15,1920,True,aime24:p12:s0:seed12042,True,False,False,0.491943359375,0.011800453066825867,"[8, 48, 128]","[8, 47, 128]",False,False
production,2048,False,False,1.30078125,0.0035887479316443205,"[8, 48, 128]","[8, 47, 128]",False,26,legacy,2048,48,16,2048,2048,0,0,64,64,0,2112,2048,48,16,2048,False,False,False,False,False,False,segmented,1920,47,15,1920,1920,64,64,128,128,0,2112,1920,47,15,1920,True,aime24:p12:s0:seed12042,True,False,False,0.820556640625,0.01448015496134758,"[8, 48, 128]","[8, 47, 128]",False,False
production,2048,False,False,1.5380859375,0.003643991192802787,"[8, 48, 128]","[8, 47, 128]",False,27,legacy,2048,48,16,2048,2048,0,0,64,64,0,2112,2048,48,16,2048,False,False,False,False,False,False,segmented,1920,47,15,1920,1920,64,64,128,128,0,2112,1920,47,15,1920,True,aime24:p12:s0:seed12042,True,False,False,0.438232421875,0.011650072410702705,"[8, 48, 128]","[8, 47, 128]",False,False
production,2048,False,False,1.501953125,0.003232947550714016,"[8, 48, 128]","[8, 47, 128]",False,28,legacy,2048,48,16,2048,2048,0,0,64,64,0,2112,2048,48,16,2048,False,False,False,False,False,False,segmented,1920,47,15,1920,1920,64,64,128,128,0,2112,1920,47,15,1920,True,aime24:p12:s0:seed12042,True,False,False,0.640625,0.015288462862372398,"[8, 48, 128]","[8, 47, 128]",False,False
production,2048,False,False,1.765625,0.002983703278005123,"[8, 48, 128]","[8, 47, 128]",False,29,legacy,2048,48,16,2048,2048,0,0,64,64,0,2112,2048,48,16,2048,False,False,False,False,False,False,segmented,1920,47,15,1920,1920,64,64,128,128,0,2112,1920,47,15,1920,True,aime24:p12:s0:seed12042,True,False,False,0.5634765625,0.013399572111666203,"[8, 48, 128]","[8, 47, 128]",False,False
production,2048,False,False,1.3955078125,0.003584100864827633,"[8, 48, 128]","[8, 47, 128]",False,30,legacy,2048,48,16,2048,2048,0,0,64,64,0,2112,2048,48,16,2048,False,False,False,False,False,False,segmented,1920,47,15,1920,1920,64,64,128,128,0,2112,1920,47,15,1920,True,aime24:p12:s0:seed12042,True,False,False,0.859619140625,0.013871991075575352,"[8, 48, 128]","[8, 47, 128]",False,False
production,2048,False,False,0.951171875,0.002009516814723611,"[8, 48, 128]","[8, 47, 128]",False,31,legacy,2048,48,16,2048,2048,0,0,64,64,0,2112,2048,48,16,2048,False,False,False,False,False,False,segmented,1920,47,15,1920,1920,64,64,128,128,0,2112,1920,47,15,1920,True,aime24:p12:s0:seed12042,True,False,False,0.6015625,0.010218553245067596,"[8, 48, 128]","[8, 47, 128]",False,False
production,4096,False,False,0.0,0.0,"[8, 64, 128]","[8, 63, 128]",False,0,legacy,4096,64,32,4096,4096,0,0,64,64,0,4160,4096,64,32,4096,False,False,False,False,False,False,segmented,3968,63,31,3968,3968,64,64,128,128,0,4160,3968,63,31,3968,True,aime24:p12:s0:seed12042,True,False,False,0.0,0.0,"[8, 64, 128]","[8, 63, 128]",False,False
production,4096,False,False,0.32421875,6.081274477764964e-05,"[8, 64, 128]","[8, 63, 128]",False,1,legacy,4096,64,32,4096,4096,0,0,64,64,0,4160,4096,64,32,4096,False,False,False,False,False,False,segmented,3968,63,31,3968,3968,64,64,128,128,0,4160,3968,63,31,3968,True,aime24:p12:s0:seed12042,True,False,False,0.06689453125,0.0006497857975773513,"[8, 64, 128]","[8, 63, 128]",False,False
production,4096,False,False,2.125,0.001341243856586516,"[8, 64, 128]","[8, 63, 128]",False,2,legacy,4096,64,32,4096,4096,0,0,64,64,0,4160,4096,64,32,4096,False,False,False,False,False,False,segmented,3968,63,31,3968,3968,64,64,128,128,0,4160,3968,63,31,3968,True,aime24:p12:s0:seed12042,True,False,False,0.173583984375,0.0028971617575734854,"[8, 64, 128]","[8, 63, 128]",False,False
production,4096,False,False,0.828125,0.0009385302546434104,"[8, 64, 128]","[8, 63, 128]",False,3,legacy,4096,64,32,4096,4096,0,0,64,64,0,4160,4096,64,32,4096,False,False,False,False,False,False,segmented,3968,63,31,3968,3968,64,64,128,128,0,4160,3968,63,31,3968,True,aime24:p12:s0:seed12042,True,False,False,0.293212890625,0.010345025919377804,"[8, 64, 128]","[8, 63, 128]",False,False
production,4096,False,False,0.732421875,0.0008634779951535165,"[8, 64, 128]","[8, 63, 128]",False,4,legacy,4096,64,32,4096,4096,0,0,64,64,0,4160,4096,64,32,4096,False,False,False,False,False,False,segmented,3968,63,31,3968,3968,64,64,128,128,0,4160,3968,63,31,3968,True,aime24:p12:s0:seed12042,True,False,False,0.2333984375,0.009602028876543045,"[8, 64, 128]","[8, 63, 128]",False,False
production,4096,False,False,4.171875,0.0024732935708016157,"[8, 64, 128]","[8, 63, 128]",False,5,legacy,4096,64,32,4096,4096,0,0,64,64,0,4160,4096,64,32,4096,False,False,False,False,False,False,segmented,3968,63,31,3968,3968,64,64,128,128,0,4160,3968,63,31,3968,True,aime24:p12:s0:seed12042,True,False,False,0.22607421875,0.009022756479680538,"[8, 64, 128]","[8, 63, 128]",False,False
production,4096,False,False,2.888671875,0.002618046011775732,"[8, 64, 128]","[8, 63, 128]",False,6,legacy,4096,64,32,4096,4096,0,0,64,64,0,4160,4096,64,32,4096,False,False,False,False,False,False,segmented,3968,63,31,3968,3968,64,64,128,128,0,4160,3968,63,31,3968,True,aime24:p12:s0:seed12042,True,False,False,1.0224609375,0.03684906288981438,"[8, 64, 128]","[8, 63, 128]",False,False
production,4096,False,False,3.0625,0.0025912923738360405,"[8, 64, 128]","[8, 63, 128]",False,7,legacy,4096,64,32,4096,4096,0,0,64,64,0,4160,4096,64,32,4096,False,False,False,False,False,False,segmented,3968,63,31,3968,3968,64,64,128,128,0,4160,3968,63,31,3968,True,aime24:p12:s0:seed12042,True,False,False,0.3056640625,0.017686348408460617,"[8, 64, 128]","[8, 63, 128]",False,False
production,4096,False,False,1.583984375,0.003978827968239784,"[8, 64, 128]","[8, 63, 128]",False,8,legacy,4096,64,32,4096,4096,0,0,64,64,0,4160,4096,64,32,4096,False,False,False,False,False,False,segmented,3968,63,31,3968,3968,64,64,128,128,0,4160,3968,63,31,3968,True,aime24:p12:s0:seed12042,True,False,False,0.835205078125,0.02218041382730007,"[8, 64, 128]","[8, 63, 128]",False,False
production,4096,False,False,5.021484375,0.006000392604619265,"[8, 64, 128]","[8, 63, 128]",False,9,legacy,4096,64,32,4096,4096,0,0,64,64,0,4160,4096,64,32,4096,False,False,False,False,False,False,segmented,3968,63,31,3968,3968,64,64,128,128,0,4160,3968,63,31,3968,True,aime24:p12:s0:seed12042,True,False,False,0.58447265625,0.030654309317469597,"[8, 64, 128]","[8, 63, 128]",False,False
production,4096,False,False,1.2607421875,0.005925071891397238,"[8, 64, 128]","[8, 63, 128]",False,10,legacy,4096,64,32,4096,4096,0,0,64,64,0,4160,4096,64,32,4096,False,False,False,False,False,False,segmented,3968,63,31,3968,3968,64,64,128,128,0,4160,3968,63,31,3968,True,aime24:p12:s0:seed12042,True,False,False,0.414306640625,0.031241655349731445,"[8, 64, 128]","[8, 63, 128]",False,False
production,4096,False,False,1.642578125,0.008080498315393925,"[8, 64, 128]","[8, 63, 128]",False,11,legacy,4096,64,32,4096,4096,0,0,64,64,0,4160,4096,64,32,4096,False,False,False,False,False,False,segmented,3968,63,31,3968,3968,64,64,128,128,0,4160,3968,63,31,3968,True,aime24:p12:s0:seed12042,True,False,False,0.521484375,0.03790033236145973,"[8, 64, 128]","[8, 63, 128]",False,False
production,4096,False,False,1.5009765625,0.0056043751537799835,"[8, 64, 128]","[8, 63, 128]",False,12,legacy,4096,64,32,4096,4096,0,0,64,64,0,4160,4096,64,32,4096,False,False,False,False,False,False,segmented,3968,63,31,3968,3968,64,64,128,128,0,4160,3968,63,31,3968,True,aime24:p12:s0:seed12042,True,False,False,1.164794921875,0.05477128550410271,"[8, 64, 128]","[8, 63, 128]",False,False
production,4096,False,False,2.095703125,0.010436858981847763,"[8, 64, 128]","[8, 63, 128]",False,13,legacy,4096,64,32,4096,4096,0,0,64,64,0,4160,4096,64,32,4096,False,False,False,False,False,False,segmented,3968,63,31,3968,3968,64,64,128,128,0,4160,3968,63,31,3968,True,aime24:p12:s0:seed12042,True,False,False,0.40869140625,0.040477391332387924,"[8, 64, 128]","[8, 63, 128]",False,False
production,4096,False,False,1.759765625,0.008582673035562038,"[8, 64, 128]","[8, 63, 128]",False,14,legacy,4096,64,32,4096,4096,0,0,64,64,0,4160,4096,64,32,4096,False,False,False,False,False,False,segmented,3968,63,31,3968,3968,64,64,128,128,0,4160,3968,63,31,3968,True,aime24:p12:s0:seed12042,True,False,False,0.35595703125,0.034818846732378006,"[8, 64, 128]","[8, 63, 128]",False,False
production,4096,False,False,1.7919921875,0.007955341599881649,"[8, 64, 128]","[8, 63, 128]",False,15,legacy,4096,64,32,4096,4096,0,0,64,64,0,4160,4096,64,32,4096,False,False,False,False,False,False,segmented,3968,63,31,3968,3968,64,64,128,128,0,4160,3968,63,31,3968,True,aime24:p12:s0:seed12042,True,False,False,0.673828125,0.04725305363535881,"[8, 64, 128]","[8, 63, 128]",False,False
production,4096,False,False,1.8984375,0.006235177628695965,"[8, 64, 128]","[8, 63, 128]",False,16,legacy,4096,64,32,4096,4096,0,0,64,64,0,4160,4096,64,32,4096,False,False,False,False,False,False,segmented,3968,63,31,3968,3968,64,64,128,128,0,4160,3968,63,31,3968,True,aime24:p12:s0:seed12042,True,False,False,0.382568359375,0.027384387329220772,"[8, 64, 128]","[8, 63, 128]",False,False
production,4096,False,False,1.484375,0.006958857178688049,"[8, 64, 128]","[8, 63, 128]",False,17,legacy,4096,64,32,4096,4096,0,0,64,64,0,4160,4096,64,32,4096,False,False,False,False,False,False,segmented,3968,63,31,3968,3968,64,64,128,128,0,4160,3968,63,31,3968,True,aime24:p12:s0:seed12042,True,False,False,0.305908203125,0.029294174164533615,"[8, 64, 128]","[8, 63, 128]",False,False
production,4096,False,False,1.796875,0.006090592127293348,"[8, 64, 128]","[8, 63, 128]",False,18,legacy,4096,64,32,4096,4096,0,0,64,64,0,4160,4096,64,32,4096,False,False,False,False,False,False,segmented,3968,63,31,3968,3968,64,64,128,128,0,4160,3968,63,31,3968,True,aime24:p12:s0:seed12042,True,False,False,0.3349609375,0.019985109567642212,"[8, 64, 128]","[8, 63, 128]",False,False
production,4096,False,False,1.7646484375,0.005566377658396959,"[8, 64, 128]","[8, 63, 128]",False,19,legacy,4096,64,32,4096,4096,0,0,64,64,0,4160,4096,64,32,4096,False,False,False,False,False,False,segmented,3968,63,31,3968,3968,64,64,128,128,0,4160,3968,63,31,3968,True,aime24:p12:s0:seed12042,True,False,False,0.37158203125,0.021895918995141983,"[8, 64, 128]","[8, 63, 128]",False,False
production,4096,False,False,2.064453125,0.005325060337781906,"[8, 64, 128]","[8, 63, 128]",False,20,legacy,4096,64,32,4096,4096,0,0,64,64,0,4160,4096,64,32,4096,False,False,False,False,False,False,segmented,3968,63,31,3968,3968,64,64,128,128,0,4160,3968,63,31,3968,True,aime24:p12:s0:seed12042,True,False,False,0.360595703125,0.020374145358800888,"[8, 64, 128]","[8, 63, 128]",False,False
production,4096,False,False,1.525390625,0.006052653305232525,"[8, 64, 128]","[8, 63, 128]",False,21,legacy,4096,64,32,4096,4096,0,0,64,64,0,4160,4096,64,32,4096,False,False,False,False,False,False,segmented,3968,63,31,3968,3968,64,64,128,128,0,4160,3968,63,31,3968,True,aime24:p12:s0:seed12042,True,False,False,0.341552734375,0.0238508190959692,"[8, 64, 128]","[8, 63, 128]",False,False
production,4096,False,False,2.0078125,0.00607955502346158,"[8, 64, 128]","[8, 63, 128]",False,22,legacy,4096,64,32,4096,4096,0,0,64,64,0,4160,4096,64,32,4096,False,False,False,False,False,False,segmented,3968,63,31,3968,3968,64,64,128,128,0,4160,3968,63,31,3968,True,aime24:p12:s0:seed12042,True,False,False,0.461669921875,0.02221573516726494,"[8, 64, 128]","[8, 63, 128]",False,False
production,4096,False,False,1.521484375,0.00554931303486228,"[8, 64, 128]","[8, 63, 128]",False,23,legacy,4096,64,32,4096,4096,0,0,64,64,0,4160,4096,64,32,4096,False,False,False,False,False,False,segmented,3968,63,31,3968,3968,64,64,128,128,0,4160,3968,63,31,3968,True,aime24:p12:s0:seed12042,True,False,False,0.306640625,0.020473329350352287,"[8, 64, 128]","[8, 63, 128]",False,False
production,4096,False,False,1.4248046875,0.005340052768588066,"[8, 64, 128]","[8, 63, 128]",False,24,legacy,4096,64,32,4096,4096,0,0,64,64,0,4160,4096,64,32,4096,False,False,False,False,False,False,segmented,3968,63,31,3968,3968,64,64,128,128,0,4160,3968,63,31,3968,True,aime24:p12:s0:seed12042,True,False,False,0.39794921875,0.021416177973151207,"[8, 64, 128]","[8, 63, 128]",False,False
production,4096,False,False,1.478515625,0.00488452659919858,"[8, 64, 128]","[8, 63, 128]",False,25,legacy,4096,64,32,4096,4096,0,0,64,64,0,4160,4096,64,32,4096,False,False,False,False,False,False,segmented,3968,63,31,3968,3968,64,64,128,128,0,4160,3968,63,31,3968,True,aime24:p12:s0:seed12042,True,False,False,0.491943359375,0.021447131410241127,"[8, 64, 128]","[8, 63, 128]",False,False
production,4096,False,False,1.421875,0.00552540086209774,"[8, 64, 128]","[8, 63, 128]",False,26,legacy,4096,64,32,4096,4096,0,0,64,64,0,4160,4096,64,32,4096,False,False,False,False,False,False,segmented,3968,63,31,3968,3968,64,64,128,128,0,4160,3968,63,31,3968,True,aime24:p12:s0:seed12042,True,False,False,0.820556640625,0.026353808119893074,"[8, 64, 128]","[8, 63, 128]",False,False
production,4096,False,False,1.5380859375,0.005437789019197226,"[8, 64, 128]","[8, 63, 128]",False,27,legacy,4096,64,32,4096,4096,0,0,64,64,0,4160,4096,64,32,4096,False,False,False,False,False,False,segmented,3968,63,31,3968,3968,64,64,128,128,0,4160,3968,63,31,3968,True,aime24:p12:s0:seed12042,True,False,False,0.548828125,0.021563073620200157,"[8, 64, 128]","[8, 63, 128]",False,False
production,4096,False,False,1.501953125,0.004876184277236462,"[8, 64, 128]","[8, 63, 128]",False,28,legacy,4096,64,32,4096,4096,0,0,64,64,0,4160,4096,64,32,4096,False,False,False,False,False,False,segmented,3968,63,31,3968,3968,64,64,128,128,0,4160,3968,63,31,3968,True,aime24:p12:s0:seed12042,True,False,False,0.75927734375,0.02788037434220314,"[8, 64, 128]","[8, 63, 128]",False,False
production,4096,False,False,1.765625,0.004434007219970226,"[8, 64, 128]","[8, 63, 128]",False,29,legacy,4096,64,32,4096,4096,0,0,64,64,0,4160,4096,64,32,4096,False,False,False,False,False,False,segmented,3968,63,31,3968,3968,64,64,128,128,0,4160,3968,63,31,3968,True,aime24:p12:s0:seed12042,True,False,False,0.5634765625,0.0253447275608778,"[8, 64, 128]","[8, 63, 128]",False,False
production,4096,False,False,1.3955078125,0.005368376616388559,"[8, 64, 128]","[8, 63, 128]",False,30,legacy,4096,64,32,4096,4096,0,0,64,64,0,4160,4096,64,32,4096,False,False,False,False,False,False,segmented,3968,63,31,3968,3968,64,64,128,128,0,4160,3968,63,31,3968,True,aime24:p12:s0:seed12042,True,False,False,0.859619140625,0.025846339762210846,"[8, 64, 128]","[8, 63, 128]",False,False
production,4096,False,False,1.1767578125,0.003092615632340312,"[8, 64, 128]","[8, 63, 128]",False,31,legacy,4096,64,32,4096,4096,0,0,64,64,0,4160,4096,64,32,4096,False,False,False,False,False,False,segmented,3968,63,31,3968,3968,64,64,128,128,0,4160,3968,63,31,3968,True,aime24:p12:s0:seed12042,True,False,False,0.6015625,0.017546864226460457,"[8, 64, 128]","[8, 63, 128]",False,False
production,128,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,0,legacy,128,33,1,128,128,0,0,104,104,0,232,128,33,1,128,False,False,False,False,False,False,segmented,0,32,0,0,0,104,104,128,128,0,232,0,32,0,0,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,False
production,128,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,1,legacy,128,33,1,128,128,0,0,104,104,0,232,128,33,1,128,False,False,False,False,False,False,segmented,0,32,0,0,0,104,104,128,128,0,232,0,32,0,0,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,False
production,128,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,2,legacy,128,33,1,128,128,0,0,104,104,0,232,128,33,1,128,False,False,False,False,False,False,segmented,0,32,0,0,0,104,104,128,128,0,232,0,32,0,0,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,False
production,128,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,3,legacy,128,33,1,128,128,0,0,104,104,0,232,128,33,1,128,False,False,False,False,False,False,segmented,0,32,0,0,0,104,104,128,128,0,232,0,32,0,0,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,False
production,128,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,4,legacy,128,33,1,128,128,0,0,104,104,0,232,128,33,1,128,False,False,False,False,False,False,segmented,0,32,0,0,0,104,104,128,128,0,232,0,32,0,0,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,False
production,128,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,5,legacy,128,33,1,128,128,0,0,104,104,0,232,128,33,1,128,False,False,False,False,False,False,segmented,0,32,0,0,0,104,104,128,128,0,232,0,32,0,0,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,False
production,128,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,6,legacy,128,33,1,128,128,0,0,104,104,0,232,128,33,1,128,False,False,False,False,False,False,segmented,0,32,0,0,0,104,104,128,128,0,232,0,32,0,0,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,False
production,128,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,7,legacy,128,33,1,128,128,0,0,104,104,0,232,128,33,1,128,False,False,False,False,False,False,segmented,0,32,0,0,0,104,104,128,128,0,232,0,32,0,0,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,False
production,128,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,8,legacy,128,33,1,128,128,0,0,104,104,0,232,128,33,1,128,False,False,False,False,False,False,segmented,0,32,0,0,0,104,104,128,128,0,232,0,32,0,0,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,False
production,128,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,9,legacy,128,33,1,128,128,0,0,104,104,0,232,128,33,1,128,False,False,False,False,False,False,segmented,0,32,0,0,0,104,104,128,128,0,232,0,32,0,0,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,False
production,128,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,10,legacy,128,33,1,128,128,0,0,104,104,0,232,128,33,1,128,False,False,False,False,False,False,segmented,0,32,0,0,0,104,104,128,128,0,232,0,32,0,0,True,aime24:p14:s0:seed14042,True,False,False,0.0,0.0,"[8, 33, 128]","[8, 32, 128]",False,False
