backend_method,base_seed,config_name,correct,effective_kv_bits_per_element,effective_seed,error,experiment_id,formal_config_hash,formal_key,generated_token_sha256,generated_tokens,generation_config_hash,git_commit,gold_answer,gpu_name,length_truncated,logical_gpu,method,method_config_hash,model_identity,nan_inf_detected,parse_status,parsed_answer,parser_strategy,peak_memory_allocated_bytes,peak_memory_reserved_bytes,phase,physical_gpu,problem_id,prompt_tokens,raw_generation_path,raw_generation_sha256,runtime_seconds,sample_id,selector_task_key,status,stop_reason,timestamp,tokens_per_second,total_tokens,v4_realized_fraction
patternkv,42,pattern_rolling_k2v2_s16_r128,False,2.25,2042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,PATTERN_BASE:seed42:p02,b049871adb175f0a8509ea773f4812cda70c26b49823a0d3ea2f11216d1740b6,10127,75c5b3cefd493322,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,371,NVIDIA GeForce RTX 3090,False,cuda:0,PATTERN_BASE,fe90942e45be9e79,DeepSeek-R1-Distill-Llama-8B,False,parsed,17,boxed,16633657344,17297309696,formal,2,2,98,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/PATTERN_BASE/seed42/p02.txt,0270cad849fb588b6fa8b32bde4fa8067b712366a80200c2fd3f8fe847849e92,824.6996,0,aime24:p2:s0:seed2042,completed,eos,2026-08-10T09:16:36.996539+00:00,12.2796,10225,
patternkv,42,pattern_rolling_k2v2_s16_r128,False,2.25,3042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,PATTERN_BASE:seed42:p03,7d5ec020d1212e9eca82d4e3c351a9b4fd82356520cf6973ada2e7a6ec8886b1,12656,75c5b3cefd493322,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,385,NVIDIA GeForce RTX 3090,False,cuda:0,PATTERN_BASE,fe90942e45be9e79,DeepSeek-R1-Distill-Llama-8B,False,parsed,16,boxed,16759809024,17297309696,formal,2,3,103,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/PATTERN_BASE/seed42/p03.txt,01c091cd5aa68d0b64e83e3087e732098277136b45c4c758d56bd716af47ee69,1031.1981,0,aime24:p3:s0:seed3042,completed,eos,2026-08-10T09:33:48.277360+00:00,12.2731,12759,
patternkv,42,pattern_rolling_k2v2_s16_r128,False,2.25,4042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,PATTERN_BASE:seed42:p04,4a233e600207216dfe34117b6af168d4bef05dbafe90cc64ee61f6745741f792,32768,75c5b3cefd493322,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,110,NVIDIA GeForce RTX 3090,True,cuda:0,PATTERN_BASE,fe90942e45be9e79,DeepSeek-R1-Distill-Llama-8B,False,parsed,19,tail_integer,17750097920,17886609408,formal,2,4,87,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/PATTERN_BASE/seed42/p04.txt,6059b57de5730025b6949a14fa8632c23d656a83ef7ea9a3a49c09aacdf2bcf7,2789.0691,0,aime24:p4:s0:seed4042,completed,length,2026-08-10T10:20:17.518932+00:00,11.7487,32855,
patternkv,42,pattern_rolling_k2v2_s16_r128,False,2.25,5042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,PATTERN_BASE:seed42:p05,99634d1551e013e1a2bf3979c28dbd5ba1a2f5bf9d0d751195e5715caab04c94,19075,75c5b3cefd493322,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,104,NVIDIA GeForce RTX 3090,False,cuda:0,PATTERN_BASE,fe90942e45be9e79,DeepSeek-R1-Distill-Llama-8B,False,parsed,230,boxed,17081498112,17886609408,formal,2,5,171,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/PATTERN_BASE/seed42/p05.txt,9e39ad3e77cb213b615f015b7e74a542741bc7fcb8de76a4450f974d5268ea7f,1553.7493,0,aime24:p5:s0:seed5042,completed,eos,2026-08-10T10:46:11.380608+00:00,12.2768,19246,
patternkv,42,pattern_rolling_k2v2_s16_r128,True,2.25,6042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,PATTERN_BASE:seed42:p06,ebf6c966ce72d481f537558fe0774db781917e78ac5069a7417499d358c3d130,5338,75c5b3cefd493322,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,721,NVIDIA GeForce RTX 3090,False,cuda:0,PATTERN_BASE,fe90942e45be9e79,DeepSeek-R1-Distill-Llama-8B,False,parsed,721,boxed,16400276992,17886609408,formal,2,6,117,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/PATTERN_BASE/seed42/p06.txt,aaba4c9cd62a88a279ceee074a9860e8669f0d64066b61b78c1fd449e84e8927,429.2396,0,aime24:p6:s0:seed6042,completed,eos,2026-08-10T10:53:20.665959+00:00,12.4359,5455,
patternkv,42,pattern_rolling_k2v2_s16_r128,True,2.25,7042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,PATTERN_BASE:seed42:p07,7439d1452453694141edc10970e5ef21a0181d2847406bb9bad8e3b340e08d45,6849,75c5b3cefd493322,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,25,NVIDIA GeForce RTX 3090,False,cuda:0,PATTERN_BASE,fe90942e45be9e79,DeepSeek-R1-Distill-Llama-8B,False,parsed,25,boxed,16469660160,17886609408,formal,2,7,71,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/PATTERN_BASE/seed42/p07.txt,cf40ee413b79f1a7d0bc58b5e2ecbd95a74bfed4c03f962a317c89df9e376247,544.0993,0,aime24:p7:s0:seed7042,completed,eos,2026-08-10T11:02:24.815172+00:00,12.5878,6920,
patternkv,42,pattern_rolling_k2v2_s16_r128,True,2.25,8042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,PATTERN_BASE:seed42:p08,a7b32998d8df2afe48465924fdbe236347c1a196594b704c886201668c4f626d,3076,75c5b3cefd493322,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,809,NVIDIA GeForce RTX 3090,False,cuda:0,PATTERN_BASE,fe90942e45be9e79,DeepSeek-R1-Distill-Llama-8B,False,parsed,809,boxed,16286740480,17886609408,formal,2,8,118,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/PATTERN_BASE/seed42/p08.txt,328509fa6512729087d2c7a588bf0e9292a07e8e32caf68a3f2321798d1398a2,243.487,0,aime24:p8:s0:seed8042,completed,eos,2026-08-10T11:06:28.333202+00:00,12.6331,3194,
patternkv,42,pattern_rolling_k2v2_s16_r128,True,2.25,9042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,PATTERN_BASE:seed42:p09,c58519d91e9338a241938a5a7571fae331fab4e9d5c7fe58cd114093cff1363a,3400,75c5b3cefd493322,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,116,NVIDIA GeForce RTX 3090,False,cuda:0,PATTERN_BASE,fe90942e45be9e79,DeepSeek-R1-Distill-Llama-8B,False,parsed,116,boxed,16305665024,17886609408,formal,2,9,146,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/PATTERN_BASE/seed42/p09.txt,b7034c099a0709ec39deb29ff40d670624cb68081e24c8dcf8914eff6339715e,269.6491,0,aime24:p9:s0:seed9042,completed,eos,2026-08-10T11:10:58.015949+00:00,12.609,3546,
patternkv,42,pattern_rolling_k2v2_s16_r128,False,2.25,10042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,PATTERN_BASE:seed42:p10,6402d07275807bd45f6cc3ddf1640f9bf337bb8e96a44849199dfc69619817e2,21848,75c5b3cefd493322,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,104,NVIDIA GeForce RTX 3090,False,cuda:0,PATTERN_BASE,fe90942e45be9e79,DeepSeek-R1-Distill-Llama-8B,False,parsed,81,boxed,17213955072,17886609408,formal,2,10,93,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/PATTERN_BASE/seed42/p10.txt,b6be07a75eea2ee77b9909b70d358bbb6da0590c2f87ba3a57a91e4cd4d7249e,1727.874,0,aime24:p10:s0:seed10042,completed,eos,2026-08-10T11:39:46.007366+00:00,12.6444,21941,
patternkv,42,pattern_rolling_k2v2_s16_r128,True,2.25,11042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,PATTERN_BASE:seed42:p11,2d058dfb23a348dccfaf75bdc2fc11c8457355c3b04a458b3871f73f567f0be7,7094,75c5b3cefd493322,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,294,NVIDIA GeForce RTX 3090,False,cuda:0,PATTERN_BASE,fe90942e45be9e79,DeepSeek-R1-Distill-Llama-8B,False,parsed,294,boxed,16482275328,17886609408,formal,2,11,75,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/PATTERN_BASE/seed42/p11.txt,e3b3793b9d6ade434e8ce058dfd6b59d7d6e3021166e076b5ccaa73b927b5a30,555.3148,0,aime24:p11:s0:seed11042,completed,eos,2026-08-10T11:49:01.373177+00:00,12.7747,7169,
patternkv,42,pattern_rolling_k2v2_s16_r128,True,2.25,12042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,PATTERN_BASE:seed42:p12,f2b555142ee165c3f3bf59d3e0d7a401c5d6253da48c7786e770f27224c4c94b,2923,75c5b3cefd493322,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,540,NVIDIA GeForce RTX 3090,False,cuda:0,PATTERN_BASE,fe90942e45be9e79,DeepSeek-R1-Distill-Llama-8B,False,parsed,540,boxed,16280430592,17886609408,formal,2,12,64,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/PATTERN_BASE/seed42/p12.txt,bb6e38089961ef5d08ca01f4b15336f4538ad07a36874a7a589d8bdff4145b85,228.2147,0,aime24:p12:s0:seed12042,completed,eos,2026-08-10T11:52:49.617317+00:00,12.8081,2987,
patternkv,42,pattern_rolling_k2v2_s16_r128,False,2.25,13042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,PATTERN_BASE:seed42:p13,55e7ca32f8865f6b7e141824797697af5769a8077f2cd235d3a8d991daf90124,11473,75c5b3cefd493322,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,197,NVIDIA GeForce RTX 3090,False,cuda:0,PATTERN_BASE,fe90942e45be9e79,DeepSeek-R1-Distill-Llama-8B,False,parsed,239,boxed,16703041024,17886609408,formal,2,13,113,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/PATTERN_BASE/seed42/p13.txt,d988a5827bdab80bd606fd172968d82c3f2aec7e9c6d44b7184c77ff09ab3c84,938.4986,0,aime24:p13:s0:seed13042,completed,eos,2026-08-10T12:08:28.189852+00:00,12.2248,11586,
patternkv,42,pattern_rolling_k2v2_s16_r128,False,2.25,14042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,PATTERN_BASE:seed42:p14,9c765991f2c1e2c59fbace084608e6685239970c99f67d149f084b60b5801e7e,9078,75c5b3cefd493322,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,480,NVIDIA GeForce RTX 3090,False,cuda:0,PATTERN_BASE,fe90942e45be9e79,DeepSeek-R1-Distill-Llama-8B,False,parsed,80,boxed,16583196672,17886609408,formal,2,14,104,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/PATTERN_BASE/seed42/p14.txt,d822160a54f2999bf27073431f6b6fb3bd6e4fab785e811a1cab49a0e3e3d950,736.5544,0,aime24:p14:s0:seed14042,completed,eos,2026-08-10T12:20:44.808383+00:00,12.325,9182,
patternkv,42,pattern_rolling_k2v2_s16_r128,True,2.25,15042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,PATTERN_BASE:seed42:p15,e004b4fdccf722d9460b5ba67b950bae146a6b7795ad690d63bce0068b41c965,14962,75c5b3cefd493322,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,73,NVIDIA GeForce RTX 3090,False,cuda:0,PATTERN_BASE,fe90942e45be9e79,DeepSeek-R1-Distill-Llama-8B,False,parsed,73,boxed,16873345536,17886609408,formal,2,15,120,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/PATTERN_BASE/seed42/p15.txt,6a926c1c0d3f32d6ebfde6ed1a0afe1062bbf4329f438cb050a1ec8fd24cf286,1227.3652,0,aime24:p15:s0:seed15042,completed,eos,2026-08-10T12:41:12.266521+00:00,12.1903,15082,
patternkv,42,pattern_rolling_k2v2_s16_r128,False,2.25,16042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,PATTERN_BASE:seed42:p16,1db0a1c805097210a693ff9f2d9f3706a90c37d29448d0bf4ccd410a9fd5920d,17640,75c5b3cefd493322,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,468,NVIDIA GeForce RTX 3090,False,cuda:0,PATTERN_BASE,fe90942e45be9e79,DeepSeek-R1-Distill-Llama-8B,False,parsed,392,boxed,17005805056,17886609408,formal,2,16,74,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/PATTERN_BASE/seed42/p16.txt,1a9633ef37f9d457068ffe22f3cdd258fbaf41ac2c80ae8eff95d4962f9cd47e,1447.3442,0,aime24:p16:s0:seed16042,completed,eos,2026-08-10T13:05:19.718011+00:00,12.1878,17714,
patternkv,42,pattern_rolling_k2v2_s16_r128,False,2.25,17042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,PATTERN_BASE:seed42:p17,6448a1f5e89feef59cc8e57a078f169f189a0393c374246a2b026e8e966b6d84,13552,75c5b3cefd493322,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,601,NVIDIA GeForce RTX 3090,False,cuda:0,PATTERN_BASE,fe90942e45be9e79,DeepSeek-R1-Distill-Llama-8B,False,parsed,7,boxed,16803962368,17886609408,formal,2,17,102,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/PATTERN_BASE/seed42/p17.txt,281e0a4cc314ad432d792b0d2872c04975a08ce8109d5226444eea6f0a07519e,1156.7789,0,aime24:p17:s0:seed17042,completed,eos,2026-08-10T13:24:36.587478+00:00,11.7153,13654,
patternkv,42,pattern_rolling_k2v2_s16_r128,False,2.25,18042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,PATTERN_BASE:seed42:p18,d6bfe06a37a5b064eefbd31e854389f519a6aaae5019e2e10ee41883420a964e,16680,75c5b3cefd493322,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,23,NVIDIA GeForce RTX 3090,False,cuda:0,PATTERN_BASE,fe90942e45be9e79,DeepSeek-R1-Distill-Llama-8B,False,parsed,5,boxed,16961655808,17886609408,formal,2,18,219,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/PATTERN_BASE/seed42/p18.txt,57c3a96013841858dbd06e27d93899089cc291b8ee02b6e238beaeea24d7a051,1381.2878,0,aime24:p18:s0:seed18042,completed,eos,2026-08-10T13:47:37.974194+00:00,12.0757,16899,
patternkv,42,pattern_rolling_k2v2_s16_r128,True,2.25,19042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,PATTERN_BASE:seed42:p19,c01415983f0ceeb7280a19b4c02d76d416576a1bf46010867241a3f7ab354d5d,16247,75c5b3cefd493322,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,321,NVIDIA GeForce RTX 3090,False,cuda:0,PATTERN_BASE,fe90942e45be9e79,DeepSeek-R1-Distill-Llama-8B,False,parsed,321,boxed,16936421376,17886609408,formal,2,19,78,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/PATTERN_BASE/seed42/p19.txt,c98c0c46ca0ab22e38a448e31e5247f504ed9d9dc9cc9e13d05a16361d1a7a06,1319.3482,0,aime24:p19:s0:seed19042,completed,eos,2026-08-10T14:09:37.421587+00:00,12.3144,16325,
patternkv,42,pattern_rolling_k2v2_s16_r128,False,2.25,20042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,PATTERN_BASE:seed42:p20,eee75a8756ed712b3074afd85317dc2cb13092b5df19d02e4d9554e32bda51c6,19693,75c5b3cefd493322,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,211,NVIDIA GeForce RTX 3090,False,cuda:0,PATTERN_BASE,fe90942e45be9e79,DeepSeek-R1-Distill-Llama-8B,False,parsed,127,boxed,17113035776,17886609408,formal,2,20,164,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/PATTERN_BASE/seed42/p20.txt,4672ef2f0e328df18715563b2169abd554928576d4838e441d9415d6fe1acc76,1583.7978,0,aime24:p20:s0:seed20042,completed,eos,2026-08-10T14:36:01.332095+00:00,12.434,19857,
patternkv,42,pattern_rolling_k2v2_s16_r128,False,2.25,21042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,PATTERN_BASE:seed42:p21,050eb744be2ffc852d72034d2971f63ff622053ad27eebb0d1131c150efcf0fa,32768,75c5b3cefd493322,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,315,NVIDIA GeForce RTX 3090,True,cuda:0,PATTERN_BASE,fe90942e45be9e79,DeepSeek-R1-Distill-Llama-8B,False,failed,,failure,17756407296,17886609408,formal,2,21,182,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/PATTERN_BASE/seed42/p21.txt,1073ad3537e7424af2f5caff817b3f0f0747cc5285236a2dc23eb4f8ccafe7aa,2732.6457,0,aime24:p21:s0:seed21042,completed,length,2026-08-10T15:21:34.155658+00:00,11.9913,32950,
patternkv,42,pattern_rolling_k2v2_s16_r128,False,2.25,22042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,PATTERN_BASE:seed42:p22,8b0e2cdb95a95039c3e78773d6c93855a601dd713786fc775dac82665bcf38b5,15761,75c5b3cefd493322,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,236,NVIDIA GeForce RTX 3090,False,cuda:0,PATTERN_BASE,fe90942e45be9e79,DeepSeek-R1-Distill-Llama-8B,False,parsed,248,boxed,16911191040,17886609408,formal,2,22,97,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/PATTERN_BASE/seed42/p22.txt,3bf67355001398e17f5435545f2deee252351a3305f045a2b576c3f42385ddb2,1263.8859,0,aime24:p22:s0:seed22042,completed,eos,2026-08-10T15:42:38.138309+00:00,12.4703,15858,
patternkv,42,pattern_rolling_k2v2_s16_r128,True,2.25,23042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,PATTERN_BASE:seed42:p23,5e8ebebc375dc7b849308ad2359af54c628cdba4eb1f1bcaa4e0461428724893,12142,75c5b3cefd493322,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,45,NVIDIA GeForce RTX 3090,False,cuda:0,PATTERN_BASE,fe90942e45be9e79,DeepSeek-R1-Distill-Llama-8B,False,parsed,45,boxed,16734580736,17886609408,formal,2,23,152,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/PATTERN_BASE/seed42/p23.txt,14a15330b8b63e0a1386bd76f5f1b2978f92b390e6bdb32c7b161819cf27359b,975.2161,0,aime24:p23:s0:seed23042,completed,eos,2026-08-10T15:58:53.434410+00:00,12.4506,12294,
patternkv,42,pattern_rolling_k2v2_s16_r128,True,2.25,24042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,PATTERN_BASE:seed42:p24,a5a92e999487fbba5c192bb02a223c87141bf0b9fbe15e94bd8e31004e5a37a5,3648,75c5b3cefd493322,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,33,NVIDIA GeForce RTX 3090,False,cuda:0,PATTERN_BASE,fe90942e45be9e79,DeepSeek-R1-Distill-Llama-8B,False,parsed,33,boxed,16318280192,17886609408,formal,2,24,166,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/PATTERN_BASE/seed42/p24.txt,1190a1fc5dcc932d5ea6fdbe7c5b75ae0ff0659705ebe26d5987f018bf353392,289.1658,0,aime24:p24:s0:seed24042,completed,eos,2026-08-10T16:03:42.635886+00:00,12.6156,3814,
patternkv,42,pattern_rolling_k2v2_s16_r128,False,2.25,25042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,PATTERN_BASE:seed42:p25,93941333a64c595b9a20a51103b9f0396b4a6d9ef51b856e7ba5bcf6918a9875,13229,75c5b3cefd493322,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,80,NVIDIA GeForce RTX 3090,False,cuda:0,PATTERN_BASE,fe90942e45be9e79,DeepSeek-R1-Distill-Llama-8B,False,parsed,60,boxed,16785039360,17886609408,formal,2,25,78,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/PATTERN_BASE/seed42/p25.txt,33be9cc95706d5a6a562ddd137fe5944bc8233b9989deecfbc5e566805ce09c8,1062.1983,0,aime24:p25:s0:seed25042,completed,eos,2026-08-10T16:21:24.916641+00:00,12.4544,13307,
patternkv,42,pattern_rolling_k2v2_s16_r128,False,2.25,26042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,PATTERN_BASE:seed42:p26,1d90115803f327b912aea68368b1a5bc26dc564ba1ce4330499cb2f7caab2f1c,12694,75c5b3cefd493322,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,55,NVIDIA GeForce RTX 3090,False,cuda:0,PATTERN_BASE,fe90942e45be9e79,DeepSeek-R1-Distill-Llama-8B,False,parsed,54,boxed,16759809024,17886609408,formal,2,26,81,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/PATTERN_BASE/seed42/p26.txt,f4dcf0c6db936e6fa1beb05cab2e04feed507cf9f578bf159f1d7ad7acd30166,1022.6414,0,aime24:p26:s0:seed26042,completed,eos,2026-08-10T16:38:27.638986+00:00,12.413,12775,
patternkv,42,pattern_rolling_k2v2_s16_r128,False,2.25,27042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,PATTERN_BASE:seed42:p27,940840a10974bf63831ef2fee078b7a18958e25935d05d28b6ac20fcb5356ed4,14818,75c5b3cefd493322,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,699,NVIDIA GeForce RTX 3090,False,cuda:0,PATTERN_BASE,fe90942e45be9e79,DeepSeek-R1-Distill-Llama-8B,False,parsed,629,boxed,16867038208,17886609408,formal,2,27,91,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/PATTERN_BASE/seed42/p27.txt,8b531bed3534e76ff3e419845a356c27fa369aae70b09e0f631ffafb0ec9518a,1196.7733,0,aime24:p27:s0:seed27042,completed,eos,2026-08-10T16:58:24.501513+00:00,12.3816,14909,
patternkv,42,pattern_rolling_k2v2_s16_r128,False,2.25,28042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,PATTERN_BASE:seed42:p28,d1616c69ddc615200e83ce3ccd01d20294658bf53fcff55afe25736a329fce2d,19759,75c5b3cefd493322,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,127,NVIDIA GeForce RTX 3090,False,cuda:0,PATTERN_BASE,fe90942e45be9e79,DeepSeek-R1-Distill-Llama-8B,False,parsed,7,boxed,17125128704,17886609408,formal,2,28,396,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/PATTERN_BASE/seed42/p28.txt,fbe3da00c7f601b29a9f858560686ff3a9fc274da3677e391ca3f811472b2264,1604.406,0,aime24:p28:s0:seed28042,completed,eos,2026-08-10T17:25:09.021339+00:00,12.3155,20155,
patternkv,42,pattern_rolling_k2v2_s16_r128,False,2.25,29042,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,PATTERN_BASE:seed42:p29,5fbd33f7556a1a94a81d1cb56a5869aa81db2825fdb4c2d88cbb5b2280002ba3,8265,75c5b3cefd493322,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,902,NVIDIA GeForce RTX 3090,False,cuda:0,PATTERN_BASE,fe90942e45be9e79,DeepSeek-R1-Distill-Llama-8B,False,parsed,0,boxed,16545351168,17886609408,formal,2,29,120,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/PATTERN_BASE/seed42/p29.txt,768f3d13a5a19e112459397061428e722ddc215757e29b1da8e35d5223e5df2d,662.0679,0,aime24:p29:s0:seed29042,completed,eos,2026-08-10T17:36:11.148982+00:00,12.4836,8385,
patternkv,43,pattern_rolling_k2v2_s16_r128,False,2.25,43,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,PATTERN_BASE:seed43:p00,50f666001fae3a1d0bc8ed5946b1c22114eba44e9318d1469d08519b20aa1cec,8759,75c5b3cefd493322,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,204,NVIDIA GeForce RTX 3090,False,cuda:0,PATTERN_BASE,fe90942e45be9e79,DeepSeek-R1-Distill-Llama-8B,False,parsed,984,final_answer_nearby_integer,16570583552,17886609408,formal,2,0,154,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/PATTERN_BASE/seed43/p00.txt,43c75b80deb9b7f7c913dc51ec853e43801997069578dc00f877d9dbcbcf9fd8,703.4167,0,aime24:p0:s0:seed43,completed,eos,2026-08-10T17:47:54.626422+00:00,12.4521,8913,
patternkv,43,pattern_rolling_k2v2_s16_r128,False,2.25,1043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,PATTERN_BASE:seed43:p01,9207486de3fbc6d3a173398b5a463e8e98fb51da2abbe3577eabc1bfba030f24,21555,75c5b3cefd493322,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,113,NVIDIA GeForce RTX 3090,False,cuda:0,PATTERN_BASE,fe90942e45be9e79,DeepSeek-R1-Distill-Llama-8B,False,parsed,484,tail_integer,17201339904,17886609408,formal,2,1,128,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/PATTERN_BASE/seed43/p01.txt,2327baa6091a23e7427a72dd94283c940b7b82dc727ce5c5e6a7ba11545fe3e0,1741.091,0,aime24:p1:s0:seed1043,completed,eos,2026-08-10T18:16:55.837746+00:00,12.3802,21683,
patternkv,43,pattern_rolling_k2v2_s16_r128,False,2.25,2043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,PATTERN_BASE:seed43:p02,83a13cfee6e7fde6ca8085d3de73ab7b0fe988af09fa5608973660712dff27c6,11280,75c5b3cefd493322,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,371,NVIDIA GeForce RTX 3090,False,cuda:0,PATTERN_BASE,fe90942e45be9e79,DeepSeek-R1-Distill-Llama-8B,False,parsed,145,boxed,16690425856,17886609408,formal,2,2,98,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/PATTERN_BASE/seed43/p02.txt,4f62d45aafe112b4e73df697d12a9c51765676bf8260e22c4b04acb24c94f082,902.6125,0,aime24:p2:s0:seed2043,completed,eos,2026-08-10T18:31:58.524877+00:00,12.4971,11378,
patternkv,43,pattern_rolling_k2v2_s16_r128,False,2.25,3043,,aime24_full_causal25_quality_formal,35fdc9fe0d9dda5e,PATTERN_BASE:seed43:p03,e65ddf844a08707b4045cc01de01033c3d49c4e1512bef9dcb428006e34d93b1,13258,75c5b3cefd493322,e3fe0d3df798f3b0c0b86035be3539a4feb4681b,385,NVIDIA GeForce RTX 3090,False,cuda:0,PATTERN_BASE,fe90942e45be9e79,DeepSeek-R1-Distill-Llama-8B,False,parsed,12,boxed,16791347200,17886609408,formal,2,3,103,reports/aime24_full_causal25_quality_4gpu/raw_generations/formal/PATTERN_BASE/seed43/p03.txt,a9277961c3e16609be6771e1dbad4ff92d6317cede4b710cbc2dbbf1b70b7e30,1060.869,0,aime24:p3:s0:seed3043,completed,eos,2026-08-10T18:49:39.476461+00:00,12.4973,13361,
