method,base_seed,effective_seed,problem_id,selector_task_key,layer,v4_tokens,total_tokens,fraction,generation_config_hash,formal_config_hash
CAUSAL_V4_25,44,22044,22,aime24:p22:s0:seed22044,10,8160,32640,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,22044,22,aime24:p22:s0:seed22044,11,8160,32640,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,22044,22,aime24:p22:s0:seed22044,12,8160,32640,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,22044,22,aime24:p22:s0:seed22044,13,8160,32640,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,22044,22,aime24:p22:s0:seed22044,14,8160,32640,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,22044,22,aime24:p22:s0:seed22044,15,8160,32640,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,22044,22,aime24:p22:s0:seed22044,16,8160,32640,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,22044,22,aime24:p22:s0:seed22044,17,8160,32640,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,22044,22,aime24:p22:s0:seed22044,18,8160,32640,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,22044,22,aime24:p22:s0:seed22044,19,8160,32640,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,22044,22,aime24:p22:s0:seed22044,20,8160,32640,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,22044,22,aime24:p22:s0:seed22044,21,8160,32640,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,22044,22,aime24:p22:s0:seed22044,22,8160,32640,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,22044,22,aime24:p22:s0:seed22044,23,8160,32640,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,22044,22,aime24:p22:s0:seed22044,24,8160,32640,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,22044,22,aime24:p22:s0:seed22044,25,8160,32640,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,22044,22,aime24:p22:s0:seed22044,26,8160,32640,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,22044,22,aime24:p22:s0:seed22044,27,8160,32640,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,22044,22,aime24:p22:s0:seed22044,28,8160,32640,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,22044,22,aime24:p22:s0:seed22044,29,8160,32640,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,22044,22,aime24:p22:s0:seed22044,30,8160,32640,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,22044,22,aime24:p22:s0:seed22044,31,8160,32640,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,23044,23,aime24:p23:s0:seed23044,0,3904,15616,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,23044,23,aime24:p23:s0:seed23044,1,3904,15616,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,23044,23,aime24:p23:s0:seed23044,2,3904,15616,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,23044,23,aime24:p23:s0:seed23044,3,3904,15616,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,23044,23,aime24:p23:s0:seed23044,4,3904,15616,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,23044,23,aime24:p23:s0:seed23044,5,3904,15616,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,23044,23,aime24:p23:s0:seed23044,6,3904,15616,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,23044,23,aime24:p23:s0:seed23044,7,3904,15616,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,23044,23,aime24:p23:s0:seed23044,8,3904,15616,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,23044,23,aime24:p23:s0:seed23044,9,3904,15616,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,23044,23,aime24:p23:s0:seed23044,10,3904,15616,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,23044,23,aime24:p23:s0:seed23044,11,3904,15616,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,23044,23,aime24:p23:s0:seed23044,12,3904,15616,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,23044,23,aime24:p23:s0:seed23044,13,3904,15616,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,23044,23,aime24:p23:s0:seed23044,14,3904,15616,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,23044,23,aime24:p23:s0:seed23044,15,3904,15616,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,23044,23,aime24:p23:s0:seed23044,16,3904,15616,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,23044,23,aime24:p23:s0:seed23044,17,3904,15616,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,23044,23,aime24:p23:s0:seed23044,18,3904,15616,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,23044,23,aime24:p23:s0:seed23044,19,3904,15616,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,23044,23,aime24:p23:s0:seed23044,20,3904,15616,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,23044,23,aime24:p23:s0:seed23044,21,3904,15616,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,23044,23,aime24:p23:s0:seed23044,22,3904,15616,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,23044,23,aime24:p23:s0:seed23044,23,3904,15616,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,23044,23,aime24:p23:s0:seed23044,24,3904,15616,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,23044,23,aime24:p23:s0:seed23044,25,3904,15616,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,23044,23,aime24:p23:s0:seed23044,26,3904,15616,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,23044,23,aime24:p23:s0:seed23044,27,3904,15616,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,23044,23,aime24:p23:s0:seed23044,28,3904,15616,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,23044,23,aime24:p23:s0:seed23044,29,3904,15616,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,23044,23,aime24:p23:s0:seed23044,30,3904,15616,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,23044,23,aime24:p23:s0:seed23044,31,3904,15616,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,24044,24,aime24:p24:s0:seed24044,0,800,3200,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,24044,24,aime24:p24:s0:seed24044,1,800,3200,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,24044,24,aime24:p24:s0:seed24044,2,800,3200,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,24044,24,aime24:p24:s0:seed24044,3,800,3200,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,24044,24,aime24:p24:s0:seed24044,4,800,3200,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,24044,24,aime24:p24:s0:seed24044,5,800,3200,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,24044,24,aime24:p24:s0:seed24044,6,800,3200,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,24044,24,aime24:p24:s0:seed24044,7,800,3200,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,24044,24,aime24:p24:s0:seed24044,8,800,3200,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,24044,24,aime24:p24:s0:seed24044,9,800,3200,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,24044,24,aime24:p24:s0:seed24044,10,800,3200,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,24044,24,aime24:p24:s0:seed24044,11,800,3200,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,24044,24,aime24:p24:s0:seed24044,12,800,3200,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,24044,24,aime24:p24:s0:seed24044,13,800,3200,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,24044,24,aime24:p24:s0:seed24044,14,800,3200,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,24044,24,aime24:p24:s0:seed24044,15,800,3200,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,24044,24,aime24:p24:s0:seed24044,16,800,3200,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,24044,24,aime24:p24:s0:seed24044,17,800,3200,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,24044,24,aime24:p24:s0:seed24044,18,800,3200,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,24044,24,aime24:p24:s0:seed24044,19,800,3200,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,24044,24,aime24:p24:s0:seed24044,20,800,3200,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,24044,24,aime24:p24:s0:seed24044,21,800,3200,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,24044,24,aime24:p24:s0:seed24044,22,800,3200,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,24044,24,aime24:p24:s0:seed24044,23,800,3200,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,24044,24,aime24:p24:s0:seed24044,24,800,3200,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,24044,24,aime24:p24:s0:seed24044,25,800,3200,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,24044,24,aime24:p24:s0:seed24044,26,800,3200,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,24044,24,aime24:p24:s0:seed24044,27,800,3200,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,24044,24,aime24:p24:s0:seed24044,28,800,3200,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,24044,24,aime24:p24:s0:seed24044,29,800,3200,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,24044,24,aime24:p24:s0:seed24044,30,800,3200,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,24044,24,aime24:p24:s0:seed24044,31,800,3200,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,25044,25,aime24:p25:s0:seed25044,0,3744,14976,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,25044,25,aime24:p25:s0:seed25044,1,3744,14976,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,25044,25,aime24:p25:s0:seed25044,2,3744,14976,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,25044,25,aime24:p25:s0:seed25044,3,3744,14976,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,25044,25,aime24:p25:s0:seed25044,4,3744,14976,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,25044,25,aime24:p25:s0:seed25044,5,3744,14976,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,25044,25,aime24:p25:s0:seed25044,6,3744,14976,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,25044,25,aime24:p25:s0:seed25044,7,3744,14976,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,25044,25,aime24:p25:s0:seed25044,8,3744,14976,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,25044,25,aime24:p25:s0:seed25044,9,3744,14976,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,25044,25,aime24:p25:s0:seed25044,10,3744,14976,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,25044,25,aime24:p25:s0:seed25044,11,3744,14976,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,25044,25,aime24:p25:s0:seed25044,12,3744,14976,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,25044,25,aime24:p25:s0:seed25044,13,3744,14976,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,25044,25,aime24:p25:s0:seed25044,14,3744,14976,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,25044,25,aime24:p25:s0:seed25044,15,3744,14976,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,25044,25,aime24:p25:s0:seed25044,16,3744,14976,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,25044,25,aime24:p25:s0:seed25044,17,3744,14976,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,25044,25,aime24:p25:s0:seed25044,18,3744,14976,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,25044,25,aime24:p25:s0:seed25044,19,3744,14976,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,25044,25,aime24:p25:s0:seed25044,20,3744,14976,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,25044,25,aime24:p25:s0:seed25044,21,3744,14976,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,25044,25,aime24:p25:s0:seed25044,22,3744,14976,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,25044,25,aime24:p25:s0:seed25044,23,3744,14976,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,25044,25,aime24:p25:s0:seed25044,24,3744,14976,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,25044,25,aime24:p25:s0:seed25044,25,3744,14976,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,25044,25,aime24:p25:s0:seed25044,26,3744,14976,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,25044,25,aime24:p25:s0:seed25044,27,3744,14976,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,25044,25,aime24:p25:s0:seed25044,28,3744,14976,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,25044,25,aime24:p25:s0:seed25044,29,3744,14976,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,25044,25,aime24:p25:s0:seed25044,30,3744,14976,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,25044,25,aime24:p25:s0:seed25044,31,3744,14976,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,26044,26,aime24:p26:s0:seed26044,0,3584,14336,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,26044,26,aime24:p26:s0:seed26044,1,3584,14336,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,26044,26,aime24:p26:s0:seed26044,2,3584,14336,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,26044,26,aime24:p26:s0:seed26044,3,3584,14336,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,26044,26,aime24:p26:s0:seed26044,4,3584,14336,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,26044,26,aime24:p26:s0:seed26044,5,3584,14336,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,26044,26,aime24:p26:s0:seed26044,6,3584,14336,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,26044,26,aime24:p26:s0:seed26044,7,3584,14336,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,26044,26,aime24:p26:s0:seed26044,8,3584,14336,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,26044,26,aime24:p26:s0:seed26044,9,3584,14336,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,26044,26,aime24:p26:s0:seed26044,10,3584,14336,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,26044,26,aime24:p26:s0:seed26044,11,3584,14336,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,26044,26,aime24:p26:s0:seed26044,12,3584,14336,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,26044,26,aime24:p26:s0:seed26044,13,3584,14336,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,26044,26,aime24:p26:s0:seed26044,14,3584,14336,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,26044,26,aime24:p26:s0:seed26044,15,3584,14336,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,26044,26,aime24:p26:s0:seed26044,16,3584,14336,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,26044,26,aime24:p26:s0:seed26044,17,3584,14336,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,26044,26,aime24:p26:s0:seed26044,18,3584,14336,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,26044,26,aime24:p26:s0:seed26044,19,3584,14336,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,26044,26,aime24:p26:s0:seed26044,20,3584,14336,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,26044,26,aime24:p26:s0:seed26044,21,3584,14336,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,26044,26,aime24:p26:s0:seed26044,22,3584,14336,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,26044,26,aime24:p26:s0:seed26044,23,3584,14336,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,26044,26,aime24:p26:s0:seed26044,24,3584,14336,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,26044,26,aime24:p26:s0:seed26044,25,3584,14336,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,26044,26,aime24:p26:s0:seed26044,26,3584,14336,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,26044,26,aime24:p26:s0:seed26044,27,3584,14336,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,26044,26,aime24:p26:s0:seed26044,28,3584,14336,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,26044,26,aime24:p26:s0:seed26044,29,3584,14336,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,26044,26,aime24:p26:s0:seed26044,30,3584,14336,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,26044,26,aime24:p26:s0:seed26044,31,3584,14336,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,27044,27,aime24:p27:s0:seed27044,0,3648,14592,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,27044,27,aime24:p27:s0:seed27044,1,3648,14592,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,27044,27,aime24:p27:s0:seed27044,2,3648,14592,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,27044,27,aime24:p27:s0:seed27044,3,3648,14592,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,27044,27,aime24:p27:s0:seed27044,4,3648,14592,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,27044,27,aime24:p27:s0:seed27044,5,3648,14592,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,27044,27,aime24:p27:s0:seed27044,6,3648,14592,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,27044,27,aime24:p27:s0:seed27044,7,3648,14592,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,27044,27,aime24:p27:s0:seed27044,8,3648,14592,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,27044,27,aime24:p27:s0:seed27044,9,3648,14592,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,27044,27,aime24:p27:s0:seed27044,10,3648,14592,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,27044,27,aime24:p27:s0:seed27044,11,3648,14592,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,27044,27,aime24:p27:s0:seed27044,12,3648,14592,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,27044,27,aime24:p27:s0:seed27044,13,3648,14592,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,27044,27,aime24:p27:s0:seed27044,14,3648,14592,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,27044,27,aime24:p27:s0:seed27044,15,3648,14592,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,27044,27,aime24:p27:s0:seed27044,16,3648,14592,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,27044,27,aime24:p27:s0:seed27044,17,3648,14592,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,27044,27,aime24:p27:s0:seed27044,18,3648,14592,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,27044,27,aime24:p27:s0:seed27044,19,3648,14592,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,27044,27,aime24:p27:s0:seed27044,20,3648,14592,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,27044,27,aime24:p27:s0:seed27044,21,3648,14592,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,27044,27,aime24:p27:s0:seed27044,22,3648,14592,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,27044,27,aime24:p27:s0:seed27044,23,3648,14592,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,27044,27,aime24:p27:s0:seed27044,24,3648,14592,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,27044,27,aime24:p27:s0:seed27044,25,3648,14592,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,27044,27,aime24:p27:s0:seed27044,26,3648,14592,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,27044,27,aime24:p27:s0:seed27044,27,3648,14592,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,27044,27,aime24:p27:s0:seed27044,28,3648,14592,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,27044,27,aime24:p27:s0:seed27044,29,3648,14592,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,27044,27,aime24:p27:s0:seed27044,30,3648,14592,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,27044,27,aime24:p27:s0:seed27044,31,3648,14592,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,28044,28,aime24:p28:s0:seed28044,0,4672,18688,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,28044,28,aime24:p28:s0:seed28044,1,4672,18688,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,28044,28,aime24:p28:s0:seed28044,2,4672,18688,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,28044,28,aime24:p28:s0:seed28044,3,4672,18688,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,28044,28,aime24:p28:s0:seed28044,4,4672,18688,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,28044,28,aime24:p28:s0:seed28044,5,4672,18688,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,28044,28,aime24:p28:s0:seed28044,6,4672,18688,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,28044,28,aime24:p28:s0:seed28044,7,4672,18688,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
CAUSAL_V4_25,44,28044,28,aime24:p28:s0:seed28044,8,4672,18688,0.25,fda7c0ebafea3955,35fdc9fe0d9dda5e
