kv_type,metric,task,layer,kv_head,rank,score,count,contrib
k,relative_benefit,hotpotqa,29,7,121,0.04138207522734473,633,26.194853618909214
k,relative_benefit,hotpotqa,15,2,122,0.04133293855012011,633,26.16375010222603
k,relative_benefit,hotpotqa,21,6,123,0.04131660666307494,633,26.15341201772644
k,relative_benefit,hotpotqa,9,5,124,0.04123935164849982,633,26.104509593500385
k,relative_benefit,hotpotqa,5,3,125,0.04118560482541202,633,26.070487854485805
k,relative_benefit,hotpotqa,12,2,126,0.040416617425112426,633,25.583718830096167
k,relative_benefit,hotpotqa,10,7,127,0.04040544315656245,633,25.57664551810403
k,relative_benefit,hotpotqa,26,7,128,0.04029610387038891,633,25.507433749956178
k,relative_benefit,hotpotqa,12,1,129,0.0400011994586814,633,25.320759257345326
k,relative_benefit,hotpotqa,8,6,130,0.03955576541171439,633,25.03879950561521
k,relative_benefit,hotpotqa,23,1,131,0.03954218059983736,633,25.030200319697045
k,relative_benefit,hotpotqa,8,5,132,0.03915293970671479,633,24.78381083435046
k,relative_benefit,hotpotqa,25,1,133,0.0391485815926532,633,24.781052148149474
k,relative_benefit,hotpotqa,18,4,134,0.03908276407871282,633,24.739389661825214
k,relative_benefit,hotpotqa,5,5,135,0.03840465444921852,633,24.310146266355325
k,relative_benefit,hotpotqa,6,3,136,0.038360199681072224,633,24.282006398118718
k,relative_benefit,hotpotqa,10,2,137,0.03767703923935708,633,23.84956583851303
k,relative_benefit,hotpotqa,27,4,138,0.037601730909946715,633,23.80189566599627
k,relative_benefit,hotpotqa,6,6,139,0.037480215757417196,633,23.724976574445083
k,relative_benefit,hotpotqa,4,6,140,0.03741899490498165,633,23.686223774853385
k,relative_benefit,hotpotqa,27,2,141,0.037365424464028005,633,23.652313685729727
k,relative_benefit,hotpotqa,21,3,142,0.0373097654555402,633,23.617081533356945
k,relative_benefit,hotpotqa,26,4,143,0.03695600075915244,633,23.39314848054349
k,relative_benefit,hotpotqa,26,2,144,0.0354364384762493,633,22.431265555465806
k,relative_benefit,hotpotqa,25,4,145,0.035405212884796596,633,22.411499756076246
k,relative_benefit,hotpotqa,7,4,146,0.03532684448863266,633,22.361892561304472
k,relative_benefit,hotpotqa,6,2,147,0.03528274473635828,633,22.333977418114788
k,relative_benefit,hotpotqa,22,5,148,0.03515929548701603,633,22.255834043281148
k,relative_benefit,hotpotqa,4,7,149,0.03483376513647828,633,22.049773331390753
k,relative_benefit,hotpotqa,19,7,150,0.034649151799828005,633,21.932913089291127
k,relative_benefit,hotpotqa,7,3,151,0.034623427858586,633,21.916629834484937
k,relative_benefit,hotpotqa,29,1,152,0.034584579931754546,633,21.892039096800627
k,relative_benefit,hotpotqa,23,5,153,0.034167919360762786,633,21.628292955362845
k,relative_benefit,hotpotqa,24,0,154,0.03386485632824565,633,21.4364540557795
k,relative_benefit,hotpotqa,26,6,155,0.03374233108200054,633,21.35889557490634
k,relative_benefit,hotpotqa,16,0,156,0.033316454447443807,633,21.08931566523193
k,relative_benefit,hotpotqa,25,0,157,0.033281901041971214,633,21.06744335956778
k,relative_benefit,hotpotqa,24,4,158,0.033233545031668886,633,21.036834005046405
k,relative_benefit,hotpotqa,18,6,159,0.03278425265063347,633,20.752431927850985
k,relative_benefit,hotpotqa,22,0,160,0.032674063464520474,633,20.68268217304146
k,relative_benefit,hotpotqa,29,3,161,0.032429653977102554,633,20.52797096750592
k,relative_benefit,hotpotqa,27,6,162,0.03238011000079509,633,20.49660963050329
k,relative_benefit,hotpotqa,8,4,163,0.03195302086370411,633,20.226262206724698
k,relative_benefit,hotpotqa,20,7,164,0.03193316567769979,633,20.213693873983967
k,relative_benefit,hotpotqa,1,7,165,0.031528350183826444,633,19.957445666362137
k,relative_benefit,hotpotqa,12,0,166,0.0314473606078029,633,19.906179264739237
k,relative_benefit,hotpotqa,7,7,167,0.03130941919044038,633,19.81886234754876
k,relative_benefit,hotpotqa,12,7,168,0.030581451873184836,633,19.358059035726
k,relative_benefit,hotpotqa,30,2,169,0.030461097683229143,633,19.281874833484046
k,relative_benefit,hotpotqa,19,6,170,0.030285636667241548,633,19.1708080103639
k,relative_benefit,hotpotqa,26,1,171,0.029691570065818143,633,18.794763851662886
k,relative_benefit,hotpotqa,7,2,172,0.029544589978844415,633,18.701725456608514
k,relative_benefit,hotpotqa,15,3,173,0.029519126695658687,633,18.68560719835195
k,relative_benefit,hotpotqa,28,2,174,0.02936414331698861,633,18.58750271965379
k,relative_benefit,hotpotqa,28,3,175,0.028939217031389356,633,18.318524380869462
k,relative_benefit,hotpotqa,12,3,176,0.028677667334694755,633,18.15296342286178
k,relative_benefit,hotpotqa,24,1,177,0.0284913847116397,633,18.03504652246793
k,relative_benefit,hotpotqa,19,4,178,0.028376948930554553,633,17.962608673041032
k,relative_benefit,hotpotqa,17,2,179,0.028207573124601645,633,17.855393787872842
k,relative_benefit,hotpotqa,15,0,180,0.028183208655764503,633,17.83997107909893
k,relative_benefit,hotpotqa,22,4,181,0.028038199920282725,633,17.748180549538965
k,relative_benefit,hotpotqa,30,7,182,0.027952782302837428,633,17.694111197696092
k,relative_benefit,hotpotqa,25,7,183,0.027890618903153017,633,17.65476176569586
k,relative_benefit,hotpotqa,22,6,184,0.027504413709820708,633,17.41029387831651
k,relative_benefit,hotpotqa,5,1,185,0.027424909372274306,633,17.359967632649635
k,relative_benefit,hotpotqa,7,5,186,0.027025137877345725,633,17.106912276359843
k,relative_benefit,hotpotqa,19,5,187,0.026992364680613588,633,17.0861668428284
k,relative_benefit,hotpotqa,21,7,188,0.02692835376047501,633,17.04564793038068
k,relative_benefit,hotpotqa,7,0,189,0.026516736397672824,633,16.785094139726898
k,relative_benefit,hotpotqa,31,6,190,0.026158668848372226,633,16.55843738101962
k,relative_benefit,hotpotqa,3,1,191,0.025789952022402588,633,16.32503963018084
k,relative_benefit,hotpotqa,20,4,192,0.025699911884657967,633,16.268044222988493
k,relative_benefit,hotpotqa,28,1,193,0.025524057033559776,633,16.15672810224334
k,relative_benefit,hotpotqa,23,4,194,0.025424066390188387,633,16.09343402498925
k,relative_benefit,hotpotqa,4,0,195,0.02538329513739544,633,16.067625821971312
k,relative_benefit,hotpotqa,4,2,196,0.024943623771648084,633,15.789313847453236
k,relative_benefit,hotpotqa,8,3,197,0.02435933492469104,633,15.419459007329428
k,relative_benefit,hotpotqa,25,6,198,0.02426109039350395,633,15.357270219088
k,relative_benefit,hotpotqa,7,1,199,0.02408601402259478,633,15.246446876302496
k,relative_benefit,hotpotqa,29,0,200,0.022908099231403394,633,14.500826813478348
k,relative_benefit,hotpotqa,31,1,201,0.022497660245908616,633,14.241018935660154
k,relative_benefit,hotpotqa,5,0,202,0.022480892548116433,633,14.230404982957701
k,relative_benefit,hotpotqa,3,2,203,0.021677023640696205,633,13.721555964560697
k,relative_benefit,hotpotqa,3,5,204,0.021634136746719212,633,13.694408560673262
k,relative_benefit,hotpotqa,19,1,205,0.021209831371507365,633,13.425823258164161
k,relative_benefit,hotpotqa,16,5,206,0.020759295825748605,633,13.140634257698867
k,relative_benefit,hotpotqa,9,6,207,0.02063533753694884,633,13.062168660888617
k,relative_benefit,hotpotqa,20,5,208,0.019712591560277725,633,12.4780704576558
k,relative_benefit,hotpotqa,0,6,209,0.019511884444351087,633,12.35102285327424
k,relative_benefit,hotpotqa,3,4,210,0.019449365981359903,633,12.311448666200818
k,relative_benefit,hotpotqa,23,0,211,0.01937998309609519,633,12.267529299828256
k,relative_benefit,hotpotqa,30,5,212,0.01930399372330955,633,12.219428026854946
k,relative_benefit,hotpotqa,9,2,213,0.019155348005624583,633,12.125335287560361
k,relative_benefit,hotpotqa,28,6,214,0.01845268862725506,633,11.680551901052452
k,relative_benefit,hotpotqa,6,0,215,0.01839763715956568,633,11.645704322005075
k,relative_benefit,hotpotqa,10,3,216,0.01838271338769639,633,11.636257574411816
k,relative_benefit,hotpotqa,29,4,217,0.01779667897666381,633,11.265297792228191
k,relative_benefit,hotpotqa,6,4,218,0.017782980361225147,633,11.256626568655518
k,relative_benefit,hotpotqa,24,2,219,0.017562155388221264,633,11.11684436074406
k,relative_benefit,hotpotqa,17,4,220,0.01756140435883076,633,11.116368959139871
k,relative_benefit,hotpotqa,21,5,221,0.017053346801926644,633,10.794768525619565
k,relative_benefit,hotpotqa,1,0,222,0.016937008674608286,633,10.721126491027045
k,relative_benefit,hotpotqa,3,3,223,0.016864552942574447,633,10.675262012649625
k,relative_benefit,hotpotqa,27,3,224,0.016602842220177903,633,10.509599125372613
k,relative_benefit,hotpotqa,0,1,225,0.016160226170169666,633,10.2294231657174
k,relative_benefit,hotpotqa,27,0,226,0.016151514286510425,633,10.2239085433611
k,relative_benefit,hotpotqa,23,7,227,0.016113317601564085,633,10.199730041790065
k,relative_benefit,hotpotqa,20,1,228,0.01598645675946852,633,10.119427128743572
k,relative_benefit,hotpotqa,24,3,229,0.0159383587393224,633,10.08898108199108
k,relative_benefit,hotpotqa,8,0,230,0.01577778813282148,633,9.987339888075997
k,relative_benefit,hotpotqa,15,7,231,0.014995204768456625,633,9.491964618433043
k,relative_benefit,hotpotqa,6,7,232,0.014813659659964286,633,9.377046564757393
k,relative_benefit,hotpotqa,2,7,233,0.01447257278568708,633,9.16113857333992
k,relative_benefit,hotpotqa,31,5,234,0.014149392573938832,633,8.95656549930328
k,relative_benefit,hotpotqa,2,4,235,0.013108135955074495,633,8.297450059562156
k,relative_benefit,hotpotqa,3,7,236,0.013056066867580889,633,8.264490327178702
k,relative_benefit,hotpotqa,8,1,237,0.012266259783714309,633,7.764542443091157
k,relative_benefit,hotpotqa,5,6,238,0.011784225024531747,633,7.459414440528596
k,relative_benefit,hotpotqa,31,7,239,0.011008658366597318,633,6.968480746056102
k,relative_benefit,hotpotqa,2,2,240,0.010908881306867851,633,6.90532186724735
k,relative_benefit,hotpotqa,4,4,241,0.00980622828725518,633,6.2073425058325284
k,relative_benefit,hotpotqa,31,4,242,0.009708427086962311,633,6.145434346047143
k,relative_benefit,hotpotqa,4,1,243,0.009684048069826683,633,6.1300024282002905
k,relative_benefit,hotpotqa,5,4,244,0.009462391845858736,633,5.98969403842858
k,relative_benefit,hotpotqa,7,6,245,0.009267418670659923,633,5.866276018527731
k,relative_benefit,hotpotqa,14,6,246,0.00905176571421837,633,5.729767697100228
k,relative_benefit,hotpotqa,31,0,247,0.009008824669663183,633,5.702586015896795
k,relative_benefit,hotpotqa,6,5,248,0.008755510985078584,633,5.542238453554743
k,relative_benefit,hotpotqa,6,1,249,0.00862455058512107,633,5.459340520381637
k,relative_benefit,hotpotqa,4,3,250,0.008496315471450574,633,5.378167693428213
k,relative_benefit,hotpotqa,3,0,251,0.007975564015974082,633,5.048532022111594
k,relative_benefit,hotpotqa,31,3,252,0.0068284907175440055,633,4.322434624205355
k,relative_benefit,hotpotqa,2,1,253,0.0057326235501027525,633,3.6287507072150422
k,relative_benefit,hotpotqa,4,5,254,0.0036725694256489676,633,2.3247364464357965
k,relative_benefit,hotpotqa,1,2,255,-0.000735531748808677,633,-0.4655915969958926
k,relative_benefit,hotpotqa,1,5,256,-0.015181421041927963,633,-9.609839519540401
k,relative_benefit,passage_retrieval_en,0,5,1,0.2606443780860285,756,197.04714983303757
k,relative_benefit,passage_retrieval_en,0,7,2,0.24692891763397207,756,186.67826173128287
k,relative_benefit,passage_retrieval_en,29,6,3,0.24160437957853967,756,182.652910961376
k,relative_benefit,passage_retrieval_en,2,5,4,0.17199613263174116,756,130.02907626959632
k,relative_benefit,passage_retrieval_en,0,2,5,0.15230293187784333,756,115.14101649964957
k,relative_benefit,passage_retrieval_en,0,0,6,0.15072586574285024,756,113.94875450159479
k,relative_benefit,passage_retrieval_en,1,4,7,0.1486832541934944,756,112.40454017028176
k,relative_benefit,passage_retrieval_en,1,3,8,0.14608974876750147,756,110.44385006823111
k,relative_benefit,passage_retrieval_en,5,2,9,0.1432613366973628,756,108.30557054320627
k,relative_benefit,passage_retrieval_en,2,3,10,0.1387056015781157,756,104.86143479305548
k,relative_benefit,passage_retrieval_en,1,1,11,0.13414450367161546,756,101.41324477574128
k,relative_benefit,passage_retrieval_en,0,3,12,0.12696296131965748,756,95.98399875766106
k,relative_benefit,passage_retrieval_en,25,5,13,0.12031478778800002,756,90.95797956772802
k,relative_benefit,passage_retrieval_en,1,6,14,0.11550181849859041,756,87.31937478493435
k,relative_benefit,passage_retrieval_en,11,1,15,0.09736701801129875,756,73.60946561654185
k,relative_benefit,passage_retrieval_en,27,7,16,0.07794636950454642,756,58.927455345437096
k,relative_benefit,passage_retrieval_en,14,7,17,0.07229451697604816,756,54.65465483389241
k,relative_benefit,passage_retrieval_en,13,1,18,0.07117630426540356,756,53.80928602464509
k,relative_benefit,passage_retrieval_en,10,4,19,0.0706805743413573,756,53.43451420206612
k,relative_benefit,passage_retrieval_en,10,1,20,0.0690951320287842,756,52.23591981376085
k,relative_benefit,passage_retrieval_en,13,0,21,0.06846635075744704,756,51.76056117262996
k,relative_benefit,passage_retrieval_en,14,3,22,0.06807191997709507,756,51.462371502683865
k,relative_benefit,passage_retrieval_en,0,4,23,0.06617968481200975,756,50.031841717879374
k,relative_benefit,passage_retrieval_en,16,3,24,0.06273446611788283,756,47.42725638511942
k,relative_benefit,passage_retrieval_en,13,4,25,0.06237120476555385,756,47.15263080275871
k,relative_benefit,passage_retrieval_en,13,2,26,0.062232973509317675,756,47.04812797304416
k,relative_benefit,passage_retrieval_en,10,0,27,0.06149696103262738,756,46.4917025406663
k,relative_benefit,passage_retrieval_en,14,0,28,0.05933813834133928,756,44.8596325860525
k,relative_benefit,passage_retrieval_en,18,5,29,0.05790063008458679,756,43.772876343947615
k,relative_benefit,passage_retrieval_en,17,6,30,0.05746195683580213,756,43.44123936786641
k,relative_benefit,passage_retrieval_en,24,7,31,0.05704379727837405,756,43.12511074245079
k,relative_benefit,passage_retrieval_en,16,6,32,0.056824091708227845,756,42.95901333142025
k,relative_benefit,passage_retrieval_en,9,3,33,0.05636759178598974,756,42.613899390208246
k,relative_benefit,passage_retrieval_en,31,2,34,0.05611320489601672,756,42.42158290138864
k,relative_benefit,passage_retrieval_en,9,0,35,0.055525646447956864,756,41.97738871465539
k,relative_benefit,passage_retrieval_en,13,5,36,0.05420385154725789,756,40.978111769726965
k,relative_benefit,passage_retrieval_en,15,5,37,0.054075195822608946,756,40.880848041892364
k,relative_benefit,passage_retrieval_en,14,1,38,0.05364986502928922,756,40.55929796214265
k,relative_benefit,passage_retrieval_en,14,2,39,0.05271969612734632,756,39.85609027227382
k,relative_benefit,passage_retrieval_en,16,1,40,0.0514832252212528,756,38.92131826726712
k,relative_benefit,passage_retrieval_en,11,0,41,0.051112148856991724,756,38.64078453588574
k,relative_benefit,passage_retrieval_en,12,4,42,0.05025080317263581,756,37.98960719851267
k,relative_benefit,passage_retrieval_en,11,4,43,0.0495234295031898,756,37.43971270441149
k,relative_benefit,passage_retrieval_en,13,7,44,0.048477505738327716,756,36.648994338175754
k,relative_benefit,passage_retrieval_en,12,5,45,0.04791276626403832,756,36.22205129561297
k,relative_benefit,passage_retrieval_en,14,5,46,0.04769489994640822,756,36.05734435948462
k,relative_benefit,passage_retrieval_en,17,7,47,0.046507949893993906,756,35.16001011985939
k,relative_benefit,passage_retrieval_en,21,1,48,0.04598736588655386,756,34.76644861023472
k,relative_benefit,passage_retrieval_en,13,3,49,0.04511364019260611,756,34.10591198561022
k,relative_benefit,passage_retrieval_en,16,2,50,0.04487245230293823,756,33.9235739410213
k,relative_benefit,passage_retrieval_en,12,6,51,0.044688317863213846,756,33.78436830458967
k,relative_benefit,passage_retrieval_en,17,5,52,0.044582472110469146,756,33.70434891551467
k,relative_benefit,passage_retrieval_en,15,6,53,0.04446836062079727,756,33.61808062932274
k,relative_benefit,passage_retrieval_en,18,2,54,0.04439093012355751,756,33.55954317340947
k,relative_benefit,passage_retrieval_en,2,6,55,0.04372918594842052,756,33.05926457700591
k,relative_benefit,passage_retrieval_en,30,1,56,0.04345062452877664,756,32.84867214375514
k,relative_benefit,passage_retrieval_en,26,5,57,0.043382749132729055,756,32.797358344343166
k,relative_benefit,passage_retrieval_en,5,7,58,0.04326887537146864,756,32.71126978083029
k,relative_benefit,passage_retrieval_en,11,2,59,0.04294753026373738,756,32.46833287938546
k,relative_benefit,passage_retrieval_en,3,6,60,0.042905240181235406,756,32.43636157701397
k,relative_benefit,passage_retrieval_en,22,1,61,0.04253067117338057,756,32.15318740707571
k,relative_benefit,passage_retrieval_en,11,7,62,0.04160663439744287,756,31.45461560446681
k,relative_benefit,passage_retrieval_en,17,0,63,0.04102508023088977,756,31.014960654552667
k,relative_benefit,passage_retrieval_en,20,3,64,0.04071660547093461,756,30.781753736026563
k,relative_benefit,passage_retrieval_en,15,1,65,0.04063294924320755,756,30.71850962786491
k,relative_benefit,passage_retrieval_en,10,6,66,0.0405274979313199,756,30.638788436077842
k,relative_benefit,passage_retrieval_en,9,1,67,0.04040738989955126,756,30.547986764060756
k,relative_benefit,passage_retrieval_en,25,2,68,0.040270795178617744,756,30.444721155035012
k,relative_benefit,passage_retrieval_en,11,6,69,0.039785235591477626,756,30.077638107157085
k,relative_benefit,passage_retrieval_en,5,3,70,0.039526563040757294,756,29.882081658812517
k,relative_benefit,passage_retrieval_en,15,2,71,0.03932690719339842,756,29.731141838209204
k,relative_benefit,passage_retrieval_en,15,4,72,0.03930498713178823,756,29.714570271631906
k,relative_benefit,passage_retrieval_en,6,2,73,0.03917484002383383,756,29.61617905801838
k,relative_benefit,passage_retrieval_en,18,0,74,0.039076018960845844,756,29.541470334399456
k,relative_benefit,passage_retrieval_en,23,2,75,0.03881133344138845,756,29.341368081689666
k,relative_benefit,passage_retrieval_en,10,2,76,0.038710218014669076,756,29.26492481908982
k,relative_benefit,passage_retrieval_en,20,6,77,0.03863093037175239,756,29.204983361044803
k,relative_benefit,passage_retrieval_en,19,0,78,0.038572628177629756,756,29.160906902288094
k,relative_benefit,passage_retrieval_en,13,6,79,0.03850795024520055,756,29.11201038537162
k,relative_benefit,passage_retrieval_en,2,0,80,0.03842672893790062,756,29.050607077052867
k,relative_benefit,passage_retrieval_en,8,7,81,0.03836888921949474,756,29.00688024993802
k,relative_benefit,passage_retrieval_en,20,2,82,0.03824337703419558,756,28.911993037851857
k,relative_benefit,passage_retrieval_en,30,6,83,0.03822110879094799,756,28.895158245956683
k,relative_benefit,passage_retrieval_en,16,4,84,0.03788712578633274,756,28.642667094467555
k,relative_benefit,passage_retrieval_en,16,7,85,0.0373632099475508,756,28.246586720348407
k,relative_benefit,passage_retrieval_en,21,0,86,0.037099931428441826,756,28.04754815990202
k,relative_benefit,passage_retrieval_en,17,3,87,0.03703061343300596,756,27.995143755352505
k,relative_benefit,passage_retrieval_en,26,0,88,0.036695882461242446,756,27.74208714069929
k,relative_benefit,passage_retrieval_en,30,4,89,0.03641837300263761,756,27.532289989994034
k,relative_benefit,passage_retrieval_en,28,7,90,0.03590910439854151,756,27.147282925297382
k,relative_benefit,passage_retrieval_en,12,2,91,0.03551013696142468,756,26.84566354283706
k,relative_benefit,passage_retrieval_en,17,1,92,0.0354794957262338,756,26.822498769032755
k,relative_benefit,passage_retrieval_en,16,0,93,0.03546575481316146,756,26.81211063875006
k,relative_benefit,passage_retrieval_en,6,3,94,0.03534688809893825,756,26.722247402797322
k,relative_benefit,passage_retrieval_en,11,5,95,0.03475892159992768,756,26.277744729545326
k,relative_benefit,passage_retrieval_en,22,3,96,0.03447127447626721,756,26.06028350405801
k,relative_benefit,passage_retrieval_en,18,3,97,0.034247516895307424,756,25.891122772852412
k,relative_benefit,passage_retrieval_en,18,7,98,0.03402982410915514,756,25.72654702652129
k,relative_benefit,passage_retrieval_en,9,4,99,0.03402068174554914,756,25.719635399635152
k,relative_benefit,passage_retrieval_en,28,0,100,0.03376990710244095,756,25.53004976944536
k,relative_benefit,passage_retrieval_en,23,6,101,0.03321763976278847,756,25.112535660668083
k,relative_benefit,passage_retrieval_en,29,2,102,0.0331096994947342,756,25.030932818019053
k,relative_benefit,passage_retrieval_en,25,4,103,0.03276026295170904,756,24.766758791492038
k,relative_benefit,passage_retrieval_en,18,4,104,0.032745378413916115,756,24.755506080920583
k,relative_benefit,passage_retrieval_en,21,4,105,0.032666461616634605,756,24.695844982175764
k,relative_benefit,passage_retrieval_en,28,4,106,0.03241890249839781,756,24.508690288788742
k,relative_benefit,passage_retrieval_en,26,2,107,0.03236435383879481,756,24.467451502128874
k,relative_benefit,passage_retrieval_en,9,7,108,0.032211684547916654,756,24.352033518224992
k,relative_benefit,passage_retrieval_en,24,6,109,0.03197278231123874,756,24.17142342729649
k,relative_benefit,passage_retrieval_en,30,3,110,0.03190035831257736,756,24.116670884308483
k,relative_benefit,passage_retrieval_en,8,6,111,0.031699994261066115,756,23.965195661365982
k,relative_benefit,passage_retrieval_en,30,0,112,0.031607749161047714,756,23.895458365752074
k,relative_benefit,passage_retrieval_en,28,5,113,0.03148868128144991,756,23.805443048776134
k,relative_benefit,passage_retrieval_en,29,7,114,0.031338726893946275,756,23.692077531823383
k,relative_benefit,passage_retrieval_en,22,0,115,0.03113770109712625,756,23.540102029427445
k,relative_benefit,passage_retrieval_en,21,3,116,0.03108520357826263,756,23.50041390516655
k,relative_benefit,passage_retrieval_en,22,2,117,0.031018986586175894,756,23.450353859148976
k,relative_benefit,passage_retrieval_en,11,3,118,0.030914224839183414,756,23.37115397842266
k,relative_benefit,passage_retrieval_en,12,1,119,0.030832696861337622,756,23.309518827171242
k,relative_benefit,passage_retrieval_en,27,4,120,0.03081883604218208,756,23.29904004788965
k,relative_benefit,passage_retrieval_en,27,5,121,0.030313242252349316,756,22.916811142776083
k,relative_benefit,passage_retrieval_en,29,5,122,0.030143587495795984,756,22.788552146821765
k,relative_benefit,passage_retrieval_en,22,7,123,0.030086369100933943,756,22.74529504030606
k,relative_benefit,passage_retrieval_en,26,3,124,0.029993318479251317,756,22.674948770313996
k,relative_benefit,passage_retrieval_en,24,4,125,0.029667025135540676,756,22.42827100246875
k,relative_benefit,passage_retrieval_en,14,4,126,0.029518479337634965,756,22.315970379252033
k,relative_benefit,passage_retrieval_en,1,7,127,0.029407053857299924,756,22.231732716118742
k,relative_benefit,passage_retrieval_en,26,6,128,0.02932275968243901,756,22.16800631992389
k,relative_benefit,passage_retrieval_en,8,5,129,0.029317807424687124,756,22.164262413063465
k,relative_benefit,passage_retrieval_en,21,6,130,0.029070181511418776,756,21.977057222632595
k,relative_benefit,passage_retrieval_en,24,0,131,0.02888334086844224,756,21.835805696542334
k,relative_benefit,passage_retrieval_en,26,4,132,0.02887108255002661,756,21.826538407820117
k,relative_benefit,passage_retrieval_en,21,2,133,0.02880793289203132,756,21.77879726637568
k,relative_benefit,passage_retrieval_en,24,5,134,0.028653874655624474,756,21.662329239652102
k,relative_benefit,passage_retrieval_en,10,5,135,0.02858717397220761,756,21.611903522988953
k,relative_benefit,passage_retrieval_en,19,2,136,0.02854218099066774,756,21.57788882894481
k,relative_benefit,passage_retrieval_en,26,7,137,0.028414112284790547,756,21.481068887301653
k,relative_benefit,passage_retrieval_en,25,3,138,0.02831584928602227,756,21.406782060232835
k,relative_benefit,passage_retrieval_en,7,4,139,0.028240987855573833,756,21.350186818813818
k,relative_benefit,passage_retrieval_en,9,5,140,0.02813567599661526,756,21.270571053441138
k,relative_benefit,passage_retrieval_en,27,2,141,0.02804926096445527,756,21.205241289128182
k,relative_benefit,passage_retrieval_en,23,3,142,0.027959745804394445,756,21.1375678281222
k,relative_benefit,passage_retrieval_en,23,5,143,0.027948069708014563,756,21.12874069925901
k,relative_benefit,passage_retrieval_en,23,1,144,0.0278312411437703,756,21.04041830469035
k,relative_benefit,passage_retrieval_en,29,1,145,0.027720360395032475,756,20.95659245864455
k,relative_benefit,passage_retrieval_en,4,7,146,0.02766273964122352,756,20.91303116876498
k,relative_benefit,passage_retrieval_en,25,7,147,0.027381906640875593,756,20.70072142050195
k,relative_benefit,passage_retrieval_en,19,7,148,0.02737156244305101,756,20.692901206946566
k,relative_benefit,passage_retrieval_en,27,1,149,0.027199183538517958,756,20.562582755119575
k,relative_benefit,passage_retrieval_en,7,3,150,0.027149239703746404,756,20.52482521603228
k,relative_benefit,passage_retrieval_en,5,5,151,0.02689998686835866,756,20.336390072479148
k,relative_benefit,passage_retrieval_en,19,3,152,0.026792104132791227,756,20.254830724390168
k,relative_benefit,passage_retrieval_en,25,1,153,0.026428638844918112,756,19.980050966758093
k,relative_benefit,passage_retrieval_en,18,6,154,0.026080395901045432,756,19.716779301190346
k,relative_benefit,passage_retrieval_en,3,1,155,0.02577296793102493,756,19.484363755854847
k,relative_benefit,passage_retrieval_en,7,7,156,0.025549942052648236,756,19.315756191802066
k,relative_benefit,passage_retrieval_en,18,1,157,0.02527188996104267,756,19.10554881054826
k,relative_benefit,passage_retrieval_en,22,6,158,0.025248540342030102,756,19.087896498574757
k,relative_benefit,passage_retrieval_en,24,1,159,0.025022378843824883,756,18.91691840593161
k,relative_benefit,passage_retrieval_en,3,4,160,0.024673711046767483,756,18.653325551356218
k,relative_benefit,passage_retrieval_en,4,6,161,0.024634237313314603,756,18.62348340886584
k,relative_benefit,passage_retrieval_en,29,3,162,0.024563455668114582,756,18.569972485094624
k,relative_benefit,passage_retrieval_en,15,0,163,0.024368375107704232,756,18.4224915814244
k,relative_benefit,passage_retrieval_en,9,2,164,0.02428802275798274,756,18.36174520503495
k,relative_benefit,passage_retrieval_en,26,1,165,0.02424761684125359,756,18.331198331987714
k,relative_benefit,passage_retrieval_en,1,0,166,0.02419086609256371,756,18.288294765978165
k,relative_benefit,passage_retrieval_en,15,3,167,0.024079853542632167,756,18.20436927822992
k,relative_benefit,passage_retrieval_en,10,7,168,0.024002423451952384,756,18.145832129676002
k,relative_benefit,passage_retrieval_en,28,1,169,0.02397363757769062,756,18.12407000873411
k,relative_benefit,passage_retrieval_en,12,7,170,0.023825844574769,756,18.012338498525363
k,relative_benefit,passage_retrieval_en,4,0,171,0.023752052012674028,756,17.956551321581564
k,relative_benefit,passage_retrieval_en,20,4,172,0.022694993625181407,756,17.157415180637145
k,relative_benefit,passage_retrieval_en,20,0,173,0.02250235673199498,756,17.011781689388204
k,relative_benefit,passage_retrieval_en,19,4,174,0.022311284545283038,756,16.867331116233977
k,relative_benefit,passage_retrieval_en,8,2,175,0.02228993471899328,756,16.85119064755892
k,relative_benefit,passage_retrieval_en,20,7,176,0.021988560367583534,756,16.62335163789315
k,relative_benefit,passage_retrieval_en,28,2,177,0.021833088610713636,756,16.50581498969951
k,relative_benefit,passage_retrieval_en,28,3,178,0.02180674700395708,756,16.485900734991553
k,relative_benefit,passage_retrieval_en,8,4,179,0.021702141168918387,756,16.4068187237023
k,relative_benefit,passage_retrieval_en,7,2,180,0.021594475509358342,756,16.325423485074907
k,relative_benefit,passage_retrieval_en,30,2,181,0.021177910022112594,756,16.01049997671712
k,relative_benefit,passage_retrieval_en,6,6,182,0.021070813252447272,756,15.929534818850138
k,relative_benefit,passage_retrieval_en,12,0,183,0.021053575529791275,756,15.916503100522203
k,relative_benefit,passage_retrieval_en,25,0,184,0.020940383182832006,756,15.830929686220998
k,relative_benefit,passage_retrieval_en,22,4,185,0.020786308316659785,756,15.714449087394797
k,relative_benefit,passage_retrieval_en,5,0,186,0.020598106864069054,756,15.572168789236205
k,relative_benefit,passage_retrieval_en,12,3,187,0.020433083718427978,756,15.447411291131552
k,relative_benefit,passage_retrieval_en,30,7,188,0.020232916741358287,756,15.296085056466865
k,relative_benefit,passage_retrieval_en,9,6,189,0.020210682332167662,756,15.279275843118754
k,relative_benefit,passage_retrieval_en,22,5,190,0.01995764963048942,756,15.087983120650001
